arm,layer,layer_name,format_a,format_b,control_type,n_concepts,matched_score,matched_ci_low,matched_ci_high,control_score,control_ci_low,control_ci_high,paired_delta,ci_low,ci_high,p_perm_greater,retrieval_top1,retrieval_top5,retrieval_margin
base,4,layer_4,__mean__,__mean__,lexical,128,0.9272995709131161,0.926901606664372,0.9277022902737372,0.9265674555984637,0.926259789072598,0.9268632837804035,0.0007321153146525224,0.0005013488737555843,0.0009683179669082164,0.000999000999000999,0.022135416666666668,0.13151041666666666,-0.003935635012264053
base,4,layer_4,__mean__,__mean__,category_proxy,128,0.9272995709131161,0.9268904918067468,0.9277004266390577,0.9268243353193005,0.9265282459285421,0.927098793858507,0.00047523559381564456,0.0002600204548798501,0.0007026673527434467,0.002331002331002331,0.022135416666666668,0.13151041666666666,-0.003935635012264053
base,5,layer_5,triplet,pairwise,random,128,0.9174860441125929,0.9169647439965047,0.9181131255812943,0.9163428759202361,0.9160307548590936,0.9167246231692843,0.0011431681923568249,0.0007839072844944894,0.0015646591898985204,0.000999000999000999,0.046875,0.1328125,-0.0066604220774024725
base,5,layer_5,triplet,pairwise,close_neighbor,128,0.9174860441125929,0.916987778688781,0.9180247918935492,0.9174578608945012,0.9169890101300553,0.9179110587574542,2.8183218091726303e-05,-0.00028524716617539525,0.0002944138599559661,0.42957042957042957,0.046875,0.1328125,-0.0066604220774024725
base,5,layer_5,triplet,pairwise,far_neighbor,128,0.9174860441125929,0.9169599356828257,0.9181247827364132,0.9166612117551267,0.9163022955413908,0.9171142877195961,0.0008248323574662209,0.0005579902790486813,0.001163654017727822,0.000999000999000999,0.046875,0.1328125,-0.0066604220774024725
base,5,layer_5,triplet,pairwise,lexical,128,0.9174860441125929,0.9169521788600832,0.9180016504251398,0.9162397664040327,0.9158108040457591,0.9166070286650211,0.0012462777085602283,0.0009413024759851396,0.001544655649922788,0.000999000999000999,0.046875,0.1328125,-0.0066604220774024725
base,5,layer_5,triplet,pairwise,category_proxy,128,0.9174860441125929,0.9169599722954445,0.9180444577708841,0.9167120475322008,0.9163054468925111,0.9171390512841754,0.0007739965803921223,0.0004920762497931719,0.001067946257535368,0.000999000999000999,0.046875,0.1328125,-0.0066604220774024725
base,5,layer_5,triplet,feature_listing,random,128,0.9090947504155338,0.908448819955811,0.9097378229605966,0.9081534156575799,0.9077100288355723,0.9085972234024666,0.0009413347579538822,0.00045993063831701876,0.0013996290625073013,0.000999000999000999,0.02734375,0.09765625,-0.004403312923386693
base,5,layer_5,triplet,feature_listing,close_neighbor,128,0.9090947504155338,0.908366936573293,0.9097502054297365,0.9087643213570118,0.9082923650275916,0.9093391470029019,0.000330429058521986,3.1516875606030235e-05,0.0006471416912972926,0.022977022977022976,0.02734375,0.09765625,-0.004403312923386693
base,5,layer_5,triplet,feature_listing,far_neighbor,128,0.9090947504155338,0.9084068860509433,0.9097465074737556,0.9071705029346049,0.9066278550890274,0.9077749212272466,0.0019242474809288979,0.0012661358690820635,0.002582920959684997,0.000999000999000999,0.02734375,0.09765625,-0.004403312923386693
base,5,layer_5,triplet,feature_listing,lexical,128,0.9090947504155338,0.90837478361791,0.9097362191299908,0.9079456548206508,0.9075219497433864,0.9084130841656588,0.001149095594882965,0.0007829031790606678,0.0014899858739227056,0.000999000999000999,0.02734375,0.09765625,-0.004403312923386693
base,5,layer_5,triplet,feature_listing,category_proxy,128,0.9090947504155338,0.9084665124421007,0.9097762760706246,0.9084174423478544,0.9078662330168299,0.9090086074313148,0.0006773080676794052,0.00034198102075606586,0.0010140895610675214,0.000999000999000999,0.02734375,0.09765625,-0.004403312923386693
base,5,layer_5,pairwise,feature_listing,random,128,0.8771424335427582,0.876641702966299,0.8776283003040589,0.8766775233671069,0.87635104553774,0.877004563389346,0.0004649101756513119,0.00013597540091723204,0.0008212698507122695,0.004995004995004995,0.01953125,0.09375,-0.004354166332632303
base,5,layer_5,pairwise,feature_listing,close_neighbor,128,0.8771424335427582,0.8766327702673152,0.8776329484418965,0.8771025887690485,0.876670058828313,0.8775307644042186,3.984477370977402e-05,-0.00023701359750702975,0.00027996454155072566,0.3676323676323676,0.01953125,0.09375,-0.004354166332632303
base,5,layer_5,pairwise,feature_listing,far_neighbor,128,0.8771424335427582,0.8765886356122792,0.8775833701831288,0.8759351195767522,0.8755935000139289,0.876337877404876,0.0012073139660060406,0.0008361276239156724,0.0015923726721666749,0.000999000999000999,0.01953125,0.09375,-0.004354166332632303
base,5,layer_5,pairwise,feature_listing,lexical,128,0.8771424335427582,0.8765878464211709,0.8776323658647016,0.8762280684895813,0.8758116020238959,0.8766073997481726,0.0009143650531768799,0.0005885179387405514,0.001233210868667811,0.000999000999000999,0.01953125,0.09375,-0.004354166332632303
base,5,layer_5,pairwise,feature_listing,category_proxy,128,0.8771424335427582,0.876623582886532,0.8775857277447358,0.8768235868774354,0.876425662683323,0.877316003991291,0.0003188466653227806,1.1636049021035444e-05,0.0005963675095699726,0.022977022977022976,0.01953125,0.09375,-0.004354166332632303
base,5,layer_5,__mean__,__mean__,random,128,0.9012410760236284,0.9006850889728716,0.9018264162819833,0.9003912716483077,0.9000306097441353,0.9007754699870323,0.000849804375320673,0.0004599377745762468,0.0012618527010393639,0.002331002331002331,0.03125,0.10807291666666667,-0.005139300444473823
base,5,layer_5,__mean__,__mean__,close_neighbor,128,0.9012410760236284,0.900662495176463,0.9018026485883941,0.9011082570068538,0.9006504779953199,0.9015936567215249,0.00013281901677449545,-0.00016358129602546496,0.00040717336426799477,0.2733932733932734,0.03125,0.10807291666666667,-0.005139300444473823
base,5,layer_5,__mean__,__mean__,far_neighbor,128,0.9012410760236284,0.9006518191153493,0.9018182201310992,0.899922278088828,0.8995078835481157,0.9004090287839063,0.0013187979348003864,0.0008867512573488058,0.0017796492165264978,0.000999000999000999,0.03125,0.10807291666666667,-0.005139300444473823
base,5,layer_5,__mean__,__mean__,lexical,128,0.9012410760236284,0.9006382696330547,0.9017900784732774,0.900137829904755,0.8997147852710138,0.9005425041929508,0.0011032461188733578,0.0007709078645954529,0.0014226174641711012,0.000999000999000999,0.03125,0.10807291666666667,-0.005139300444473823
base,5,layer_5,__mean__,__mean__,category_proxy,128,0.9012410760236284,0.9006833558746924,0.9018021538620814,0.9006510255858302,0.9001991141975547,0.9011545542355938,0.0005900504377981027,0.0002818977731900911,0.000892801109390954,0.008325008325008326,0.03125,0.10807291666666667,-0.005139300444473823
base,6,layer_6,triplet,pairwise,random,128,0.9251749836839736,0.9247469429858028,0.9256690697744488,0.9244777727872133,0.9241425703978166,0.9247871405212209,0.0006972108967602253,0.0004338536295108497,0.001052269409410655,0.000999000999000999,0.03125,0.078125,-0.005242101615294814
base,6,layer_6,triplet,pairwise,close_neighbor,128,0.9251749836839736,0.9247238751035184,0.9255879306001589,0.9252094486728311,0.9247823628364131,0.9255784749053418,-3.4464988857507706e-05,-0.0002694230992347002,0.00019333569798618552,0.5874125874125874,0.03125,0.078125,-0.005242101615294814
base,6,layer_6,triplet,pairwise,far_neighbor,128,0.9251749836839736,0.9247076594620012,0.9256384137435816,0.9246204919181764,0.9242959068738855,0.924910827295389,0.0005544917657971382,0.000270883203484118,0.000805020437110215,0.000999000999000999,0.03125,0.078125,-0.005242101615294814
base,6,layer_6,triplet,pairwise,lexical,128,0.9251749836839736,0.9247198677738198,0.9256107479217462,0.9243986089713871,0.9240824850858189,0.9247464302694425,0.0007763747125864029,0.0005119077279232443,0.0010247833677567541,0.000999000999000999,0.03125,0.078125,-0.005242101615294814
base,6,layer_6,triplet,pairwise,category_proxy,128,0.9251749836839736,0.9247136132209561,0.9256066252244637,0.9247639384120703,0.9243849053862505,0.9251100049121306,0.00041104527190327644,0.00015473783714696767,0.0006727628875523803,0.003996003996003996,0.03125,0.078125,-0.005242101615294814
base,6,layer_6,triplet,feature_listing,random,128,0.889908763114363,0.8892847527866252,0.8905134532717056,0.8894036165438592,0.8889286844525486,0.8899231261922977,0.0005051465705037117,7.92756793089211e-05,0.0009299239027313886,0.012987012987012988,0.01171875,0.05859375,-0.006263420218601823
base,6,layer_6,triplet,feature_listing,close_neighbor,128,0.889908763114363,0.8892589775728993,0.8906292279949412,0.8898308956995606,0.8892256571212783,0.8904451936716213,7.786741480231285e-05,-0.00020088853780180215,0.0003189273877069354,0.3076923076923077,0.01171875,0.05859375,-0.006263420218601823
base,6,layer_6,triplet,feature_listing,far_neighbor,128,0.889908763114363,0.8893231464782729,0.8905201019719243,0.8876978154294193,0.8869743611314334,0.8883434748277068,0.002210947684943676,0.0015689730644226074,0.002878995856735854,0.000999000999000999,0.01171875,0.05859375,-0.006263420218601823
base,6,layer_6,triplet,feature_listing,lexical,128,0.889908763114363,0.8893053273786791,0.8904567053890787,0.8892392623238266,0.8888117323513143,0.8897834479692392,0.0006695007905364037,0.0003280794247984886,0.0010344709036871791,0.000999000999000999,0.01171875,0.05859375,-0.006263420218601823
base,6,layer_6,triplet,feature_listing,category_proxy,128,0.889908763114363,0.8892610445967876,0.8905850301031023,0.8897159211337566,0.8892063333885745,0.890232780831866,0.00019284198060631752,-0.00024244134547188879,0.0005413810489699239,0.1848151848151848,0.01171875,0.05859375,-0.006263420218601823
base,6,layer_6,pairwise,feature_listing,random,128,0.8792238356545568,0.8788046035100706,0.8797158740926534,0.8790392042137682,0.8787083241739311,0.879421150428243,0.00018463144078850746,-0.00018272739835083484,0.0005287540494464337,0.14285714285714285,0.015625,0.05078125,-0.004614722216501832
base,6,layer_6,pairwise,feature_listing,close_neighbor,128,0.8792238356545568,0.8787827710038982,0.8797914168913848,0.8792467811144888,0.8788052298943512,0.8796630851691589,-2.2945459932088852e-05,-0.00026031924644485114,0.00023541760165244336,0.5634365634365635,0.015625,0.05078125,-0.004614722216501832
base,6,layer_6,pairwise,feature_listing,far_neighbor,128,0.8792238356545568,0.8787210226873867,0.8797334169503301,0.8777687451802194,0.8772567777195945,0.8781816028989852,0.0014550904743373394,0.001039208099246025,0.001888193830382077,0.000999000999000999,0.015625,0.05078125,-0.004614722216501832
base,6,layer_6,pairwise,feature_listing,lexical,128,0.8792238356545568,0.878760013030842,0.8796612012432888,0.8787202839739621,0.8783632524544374,0.8791059076669626,0.0005035516805946827,0.0001895173452794552,0.0008220198098570108,0.002997002997002997,0.015625,0.05078125,-0.004614722216501832
base,6,layer_6,pairwise,feature_listing,category_proxy,128,0.8792238356545568,0.8787283930345439,0.8796722884173505,0.8791429516859353,0.8787516909535042,0.879534472245723,8.088396862149239e-05,-0.00022276346571743487,0.00034182859817519717,0.27972027972027974,0.015625,0.05078125,-0.004614722216501832
base,6,layer_6,__mean__,__mean__,random,128,0.8981025274842978,0.8976120997608329,0.8986327990462692,0.8976401978482803,0.8972598596747655,0.8980438057139205,0.0004623296360174815,0.000110133970156312,0.0008369824538628258,0.05228105228105228,0.01953125,0.0625,-0.005373414683466156
base,6,layer_6,__mean__,__mean__,close_neighbor,128,0.8981025274842978,0.897588541226772,0.8986695251621617,0.8980957084956268,0.8976044166173475,0.8985622512487073,6.818988670905431e-06,-0.00024354362782711783,0.00024922689578185474,0.48618048618048615,0.01953125,0.0625,-0.005373414683466156
base,6,layer_6,__mean__,__mean__,far_neighbor,128,0.8981025274842978,0.897583942875887,0.8986306442219454,0.8966956841759384,0.8961756819083044,0.8971453016740271,0.0014068433083593845,0.0009596881223842502,0.0018574033747427155,0.000999000999000999,0.01953125,0.0625,-0.005373414683466156
base,6,layer_6,__mean__,__mean__,lexical,128,0.8981025274842978,0.8975950693944469,0.8985762181847047,0.8974527184230586,0.8970858232971901,0.8978785953018814,0.000649809061239163,0.000343168166000396,0.0009604246937669813,0.001665001665001665,0.01953125,0.0625,-0.005373414683466156
base,6,layer_6,__mean__,__mean__,category_proxy,128,0.8981025274842978,0.8975676836174292,0.8986213145816387,0.8978742704105874,0.8974476432427764,0.8982924193299064,0.0002282570737103621,-0.000103488991347452,0.0005186575115658337,0.1561771561771562,0.01953125,0.0625,-0.005373414683466156
base,7,layer_7,triplet,pairwise,random,128,0.9213390382938087,0.9208731716265902,0.9217892737709917,0.92076385486871,0.920467331178952,0.9210909458692186,0.0005751834250986576,0.00024109695805236698,0.0008580293739214539,0.000999000999000999,0.0234375,0.0859375,-0.004736853530630469
base,7,layer_7,triplet,pairwise,close_neighbor,128,0.9213390382938087,0.9208221180946566,0.9218528568511829,0.9213847448118031,0.9209366455674172,0.9217966103227809,-4.570651799440384e-05,-0.00027312053134664893,0.00022171813761815362,0.6503496503496503,0.0234375,0.0859375,-0.004736853530630469
base,7,layer_7,triplet,pairwise,far_neighbor,128,0.9213390382938087,0.9209314903127961,0.9218513526837342,0.9210907206870615,0.920741687528789,0.9214630161295645,0.0002483176067471504,-4.992652684450149e-05,0.0005425357841886579,0.056943056943056944,0.0234375,0.0859375,-0.004736853530630469
base,7,layer_7,triplet,pairwise,lexical,128,0.9213390382938087,0.9208687442704104,0.9217635632259771,0.9206495587714016,0.920328493998386,0.9210499021224677,0.0006894795224070549,0.0003410219680517912,0.0009711099672131237,0.000999000999000999,0.0234375,0.0859375,-0.004736853530630469
base,7,layer_7,triplet,pairwise,category_proxy,128,0.9213390382938087,0.920820641645696,0.9218890140764415,0.9209520141594112,0.920580201363191,0.9213065949617885,0.0003870241343975067,8.050072938203812e-05,0.0006894010002724824,0.007992007992007992,0.0234375,0.0859375,-0.004736853530630469
base,7,layer_7,triplet,feature_listing,random,128,0.8776897927746177,0.8769240206573159,0.8783136346377433,0.8772856201976538,0.8767594948643819,0.8777925293892622,0.0004041725769639015,-8.336921455338596e-05,0.0008221784722991285,0.06793206793206794,0.01953125,0.0546875,-0.004774871747940779
base,7,layer_7,triplet,feature_listing,close_neighbor,128,0.8776897927746177,0.8769531021243893,0.8783901568967849,0.8777211648412049,0.877092423918657,0.8782037573982961,-3.13720665872097e-05,-0.00032633582595735787,0.00029056579805910584,0.5904095904095904,0.01953125,0.0546875,-0.004774871747940779
base,7,layer_7,triplet,feature_listing,far_neighbor,128,0.8776897927746177,0.8769215040141717,0.8783143730601296,0.8752196715213358,0.8743530129315331,0.8760392423369922,0.0024701212532818317,0.0016217116615734994,0.00329262496670708,0.000999000999000999,0.01953125,0.0546875,-0.004774871747940779
base,7,layer_7,triplet,feature_listing,lexical,128,0.8776897927746177,0.8769339568563737,0.8783506568986923,0.8772562840022147,0.8766325350385159,0.8778880136087537,0.0004335087724030018,8.308677934110171e-06,0.0008037455147132276,0.016983016983016984,0.01953125,0.0546875,-0.004774871747940779
base,7,layer_7,triplet,feature_listing,category_proxy,128,0.8776897927746177,0.8769270877703093,0.878416983957868,0.8776075262576342,0.8770519809564575,0.8781173874041996,8.226651698350906e-05,-0.00033260890049859884,0.00045920102857053267,0.34465534465534464,0.01953125,0.0546875,-0.004774871747940779
base,7,layer_7,pairwise,feature_listing,random,128,0.8762503140605986,0.8757518359809182,0.8767947165644727,0.8761479002423584,0.875753273209557,0.8765379214775748,0.00010241381824016571,-0.00026112033519893886,0.0005018679541535672,0.2727272727272727,0.0078125,0.0859375,-0.004034325014799833
base,7,layer_7,pairwise,feature_listing,close_neighbor,128,0.8762503140605986,0.8757332369918004,0.8767752086394467,0.8762362566776574,0.8758075660094619,0.8766399496002123,1.4057382941246033e-05,-0.00019999549258500337,0.00022050939733162515,0.45854145854145856,0.0078125,0.0859375,-0.004034325014799833
base,7,layer_7,pairwise,feature_listing,far_neighbor,128,0.8762503140605986,0.8758108758949674,0.876702401030343,0.8746827789582312,0.8741221871576272,0.8752031341777183,0.0015675351023674011,0.0009900049306452274,0.002188248699530959,0.000999000999000999,0.0078125,0.0859375,-0.004034325014799833
base,7,layer_7,pairwise,feature_listing,lexical,128,0.8762503140605986,0.8756855219369755,0.8766884047538042,0.8759091040119529,0.875522308726795,0.876303450576961,0.0003412100486457348,4.163141129538418e-05,0.0005827772663906214,0.01098901098901099,0.0078125,0.0859375,-0.004034325014799833
base,7,layer_7,pairwise,feature_listing,category_proxy,128,0.8762503140605986,0.8757152072503231,0.8767453538253903,0.8761539831757545,0.8757845210959203,0.8766048381221481,9.633088484406471e-05,-0.00019623507978394628,0.00039149848744273174,0.22477522477522477,0.0078125,0.0859375,-0.004034325014799833
base,7,layer_7,__mean__,__mean__,random,128,0.8917597150430083,0.8911830094216082,0.8922992083244026,0.8913991251029074,0.8909933664176304,0.8918071322453519,0.0003605899401009083,-3.446419723331928e-05,0.0007273586001247164,0.11388611388611387,0.016927083333333332,0.07552083333333333,-0.0045153500977903605
