arm,layer,layer_name,format_a,format_b,n_concepts,same_similarity,same_similarity_ci_low,same_similarity_ci_high,random_similarity,random_similarity_ci_low,random_similarity_ci_high,close_neighbor_similarity,close_neighbor_similarity_ci_low,close_neighbor_similarity_ci_high,far_neighbor_similarity,far_neighbor_similarity_ci_low,far_neighbor_similarity_ci_high,same_minus_random,same_minus_random_ci_low,same_minus_random_ci_high,same_minus_close_neighbor,same_minus_close_neighbor_ci_low,same_minus_close_neighbor_ci_high,same_minus_far_neighbor,same_minus_far_neighbor_ci_low,same_minus_far_neighbor_ci_high,retrieval_top1,retrieval_top5,retrieval_margin
taskvec_a0p5,19,layer_19,__mean__,__mean__,128,0.600599112532412,0.5912332980893552,0.6092921336685928,0.47854376941298443,0.4704360060510226,0.48669422703096643,0.5850407363226017,0.57704981995048,0.5931220386487742,0.451184623176232,0.44407248438413566,0.4582801575830672,0.12205534311942756,0.11746655624786702,0.1265282857736262,0.015558376209810376,0.009576080531890815,0.02177661101644238,0.14941448935618004,0.14176292120052192,0.1569135110262626,0.24479166666666666,0.671875,-0.04337003516654173
taskvec_a0p5,20,layer_20,triplet,pairwise,128,0.7030241959728301,0.694295367365703,0.7118006206583232,0.4848824399523437,0.4793551040755119,0.49040518144029194,0.6650947607122362,0.6570622216444463,0.6732789709698409,0.440416389843449,0.43242823499022054,0.44834675011225045,0.21814175602048635,0.21117857880308294,0.2243597097985912,0.03792943526059389,0.030558487179223447,0.045283611817285414,0.26260780612938106,0.2547573937685229,0.27035953613813035,0.56640625,0.99609375,0.005956528941169381
taskvec_a0p5,20,layer_20,triplet,feature_listing,128,0.5731618045829237,0.5666613825713285,0.5799872506409883,0.5148688955232501,0.5079917160910554,0.5215960882371291,0.5856672879308462,0.5805873251869343,0.5905793246347457,0.49134638370014727,0.486385166895343,0.49620770270121284,0.05829290905967355,0.055475739273242654,0.061303066735854374,-0.012505483347922564,-0.017444077832624316,-0.0075225621578283615,0.08181542088277638,0.07723264785017818,0.08638445534743369,0.015625,0.53515625,-0.07238488364964724
taskvec_a0p5,20,layer_20,pairwise,feature_listing,128,0.6483857394196093,0.6398142720689066,0.6570459310780279,0.5828841535840183,0.5732159544480965,0.5930012659460772,0.6467936555854976,0.6387877224129624,0.6548468926805071,0.5754005757626146,0.5694281614618376,0.581254921364598,0.06550158583559096,0.06287532465648837,0.06817333129001782,0.0015920838341116905,-0.0028404670068994165,0.005835065350402146,0.0729851636569947,0.06590181745123118,0.08062256582197733,0.1171875,0.62890625,-0.036460410337895155
taskvec_a0p5,20,layer_20,__mean__,__mean__,128,0.641523913325121,0.633590340668646,0.6496112674591131,0.5275451630198708,0.5201875915382214,0.5350008452078328,0.6325185680761933,0.6254790897481143,0.6395683960950312,0.5023877831020703,0.49608052111580037,0.5086031247260204,0.11397875030525029,0.10984321424427133,0.11794536927482113,0.009005345248927673,0.0034246474465665718,0.014532038336619731,0.1391361302230507,0.13263061968997744,0.14578885243584713,0.23307291666666666,0.7200520833333334,-0.03429625501545767
taskvec_a0p5,21,layer_21,triplet,pairwise,128,0.6949439109303057,0.6867531152674928,0.7029446462518536,0.47798717324621975,0.472113987483317,0.48342842465499414,0.657732673920691,0.6493476625299082,0.6650007317075506,0.43424097425304353,0.42709713611984623,0.44134484796668405,0.21695673768408597,0.21106315206270665,0.2225501083419658,0.037211237009614706,0.030163025378715246,0.044220247876364735,0.2607029366772622,0.25313074139412495,0.26808884509373454,0.56640625,0.98828125,0.006461016600951552
taskvec_a0p5,21,layer_21,triplet,feature_listing,128,0.5465373629704118,0.5398463790130336,0.5540430592081975,0.4913833416067064,0.4841851046367083,0.4984636690816842,0.5610326849855483,0.55615863770945,0.5661339370533824,0.4705839487724006,0.4658321468799841,0.4753901293501258,0.0551540213637054,0.05226250441046432,0.05812068128725514,-0.01449532201513648,-0.01935632257373072,-0.008804999990388751,0.07595341419801116,0.07102675240021199,0.08094029583153314,0.01953125,0.453125,-0.0807600524276495
taskvec_a0p5,21,layer_21,pairwise,feature_listing,128,0.6592946471646428,0.6509466816321947,0.6676984622492455,0.5966884053777903,0.5875871311232913,0.6059519434347749,0.6578169269487262,0.649892826389987,0.6657922240206972,0.5876890448853374,0.5816371192107909,0.5932789164944552,0.06260624178685248,0.05974068635841832,0.06530919020879082,0.0014777202159166336,-0.0024406761513091624,0.005455967853777111,0.07160560227930546,0.06438463190570473,0.07892597854370251,0.14453125,0.625,-0.03161640651524067
taskvec_a0p5,21,layer_21,__mean__,__mean__,128,0.6335919736884534,0.6258487253042404,0.6415620559030989,0.5220196400769055,0.5146287410811056,0.5292813457238178,0.6255274286183218,0.618466375543115,0.6323089642605434,0.4975046559702605,0.491522134070207,0.503337964603755,0.11157233361154795,0.1076887809438631,0.11532665994600393,0.00806454507013162,0.0027886755512251207,0.013623738579917699,0.13608731771819293,0.1295140419000139,0.14265170648965675,0.24348958333333334,0.6888020833333334,-0.03530514744731287
taskvec_a0p5,22,layer_22,triplet,pairwise,128,0.7498802999034524,0.7423698447295465,0.7575127319316379,0.5055749372113496,0.5003058504487854,0.5107615690270905,0.7105883001349866,0.7030835870536976,0.7186487562488765,0.4680454565677792,0.46053187986253763,0.47477923789410853,0.2443053626921028,0.23867860017926432,0.24997237261850386,0.03929199976846576,0.03313444349914789,0.04569436194142327,0.2818348433356732,0.2741880979505368,0.28947195360669864,0.62109375,0.99609375,0.01095227524638176
taskvec_a0p5,22,layer_22,triplet,feature_listing,128,0.6011977603193372,0.5947677288379054,0.6078084121691063,0.5240055811591446,0.5173069996875711,0.531023471232038,0.6172639378346503,0.612508030445315,0.622145056980662,0.5064990080427378,0.501930373441428,0.5115001799887977,0.07719217916019261,0.07355265032383614,0.08110686942818575,-0.01606617751531303,-0.021068531851051377,-0.010750987910432741,0.09469875227659941,0.08935171198681928,0.10024003643193283,0.0078125,0.6015625,-0.06802978739142418
taskvec_a0p5,22,layer_22,pairwise,feature_listing,128,0.7074884604662657,0.7005500533850864,0.7146862620487809,0.6196844801306725,0.6120364787871949,0.628465069225058,0.7074835975654423,0.7002091794856824,0.7144016210339033,0.6108181555755436,0.6054466115892865,0.6162488833535462,0.08780398033559322,0.0842685267329216,0.09136433576932176,4.862900823354721e-06,-0.003989934548735618,0.003661207703407853,0.09667030489072204,0.08948835949413478,0.10365659896051511,0.1640625,0.71484375,-0.022646247874945402
taskvec_a0p5,22,layer_22,__mean__,__mean__,128,0.6861888402296851,0.6792292089841795,0.6933358020498418,0.5497549995003889,0.5432164429745172,0.5567500364947288,0.6784452785116931,0.6719335989948982,0.6850651447544805,0.5284542067286869,0.5226362882977508,0.5341761004121508,0.1364338407292962,0.13216659241200734,0.14081452593867047,0.007743561717992027,0.0026919923664536316,0.012868193911466127,0.15773463350099823,0.15100938981049694,0.16445619633304884,0.2643229166666667,0.7708333333333334,-0.026574586673329275
taskvec_a0p5,23,layer_23,triplet,pairwise,128,0.7580841388553381,0.7520236145588569,0.7645715175312944,0.49222002318128943,0.48725306980777533,0.4975669022125658,0.7161435899324715,0.7086552862660028,0.7236280925921165,0.45963507518172264,0.45273940372862853,0.4660762188839726,0.26586411567404866,0.25974649674026296,0.2713632729894016,0.04194054892286658,0.03616186922881752,0.04842469271970913,0.29844906367361546,0.2903081134660169,0.3065834008913953,0.64453125,0.99609375,0.013374433852732182
taskvec_a0p5,23,layer_23,triplet,feature_listing,128,0.6069654324091971,0.6009402516880072,0.6130444681737572,0.527009635232389,0.5192558192647994,0.5344202153908555,0.6249048011377454,0.6200345931807533,0.6298297529108823,0.5183786228299141,0.5133678339538165,0.5235992811794858,0.07995579717680812,0.0759572597045917,0.08411572584300302,-0.01793936872854829,-0.022648675180971623,-0.01297509876312688,0.088586809579283,0.08287878772243858,0.09411998783471062,0.01171875,0.59375,-0.07114525884389877
taskvec_a0p5,23,layer_23,pairwise,feature_listing,128,0.6908818166702986,0.6833030577283352,0.6975891944719479,0.5993709138128906,0.5912939244823064,0.6085928890737705,0.690790222492069,0.6841948120039888,0.6980366409523413,0.5905865398235619,0.5850370900589041,0.596076182462275,0.09151090285740793,0.08772013426059858,0.09539324276265689,9.159417822957039e-05,-0.004202457168139518,0.004142746503930539,0.10029527684673667,0.09349167119944468,0.10714330542832612,0.21484375,0.75,-0.019386705942451954
taskvec_a0p5,23,layer_23,__mean__,__mean__,128,0.6853104626449446,0.6787556413250665,0.6917350600589999,0.539533524075523,0.532600937851627,0.5468600022257305,0.6772795378540953,0.670961563816915,0.6838314954851133,0.5228667459450662,0.5170481092471163,0.5285838941752444,0.14577693856942156,0.14114129690181776,0.15029074719835384,0.008030924790849289,0.003103578959902126,0.013197446820170931,0.16244371669987837,0.15555952412930005,0.16928223138481066,0.2903645833333333,0.7799479166666666,-0.02571917697787285
taskvec_a0p5,24,layer_24,triplet,pairwise,128,0.770420144777745,0.76457171094371,0.7764181466191076,0.510459158802405,0.5053821181936655,0.5154177341260947,0.7288518492132425,0.7216531436657533,0.7362290092743933,0.4884950197301805,0.4821776778844651,0.4944654282706324,0.25996098597534,0.2542464595171623,0.26546239873860034,0.04156829556450248,0.035787225631065664,0.04766344911186025,0.2819251250475645,0.2748620131169446,0.2895749968942255,0.67578125,0.99609375,0.014292951673269272
taskvec_a0p5,24,layer_24,triplet,feature_listing,128,0.617251820396632,0.6111989626660943,0.6234603826422245,0.5420626539271325,0.5352561826759483,0.5486738112173043,0.6377457096241415,0.6326959584257565,0.642643492796924,0.5412960948888212,0.5363179249165114,0.5462644551182165,0.07518916646949947,0.07106331127579324,0.07951497621834278,-0.0204938892275095,-0.025533286447171122,-0.015074140415526929,0.07595572550781071,0.07090913475840352,0.08127691955887713,0.0078125,0.58984375,-0.06707734055817127
taskvec_a0p5,24,layer_24,pairwise,feature_listing,128,0.6935387868434191,0.6870292501989752,0.6998392971931026,0.6057022763416171,0.5975511477561668,0.6132941415766254,0.6930824718438089,0.6865305827348493,0.6996309223235585,0.5990047864615917,0.59428384056082,0.6038026100606657,0.08783651050180197,0.08430686488281935,0.09138205146882683,0.0004563149996101856,-0.0033252341439947487,0.004350178781896829,0.09453400038182735,0.08853043828858062,0.10065254962537437,0.23046875,0.77734375,-0.01748418901115656
taskvec_a0p5,24,layer_24,__mean__,__mean__,128,0.6937369173392653,0.6875999746029265,0.6999059421514783,0.5527413630237182,0.5460631495419269,0.5591285623066748,0.6865600102270643,0.6802932282754531,0.6928344747982919,0.5429319670268645,0.5375931477872654,0.5481774978165049,0.14099555431554714,0.13653887855859162,0.14545314214192331,0.007176907112201055,0.0023095683466332648,0.012313162492743383,0.15080495031240085,0.14476719538797625,0.15716815535949233,0.3046875,0.7877604166666666,-0.023422859298686188
taskvec_a0p5,25,layer_25,triplet,pairwise,128,0.7727614403702319,0.7670840197824873,0.7781801684992388,0.49712187238037586,0.49168269368819895,0.5028913702641148,0.7253754679113626,0.7186352491611615,0.7324163201730698,0.48096156492829323,0.4744119705224875,0.487563645321643,0.275639567989856,0.2685745606548153,0.28206164335715583,0.04738597245886922,0.04180108610307798,0.05397268843371421,0.29179987544193864,0.2839071361871902,0.2991692784416955,0.6953125,0.99609375,0.016324566211551428
taskvec_a0p5,25,layer_25,triplet,feature_listing,128,0.6051986669190228,0.599221198540181,0.6115207228111104,0.5307304984889925,0.5236595648166258,0.5379563055699691,0.632412648294121,0.6275361666688696,0.6372296204557643,0.5360077801160514,0.5304656827473082,0.5409085402730852,0.07446816843003035,0.07056251232279465,0.07868192797759548,-0.02721398137509823,-0.032640827866271135,-0.021870522398967297,0.06919088680297136,0.06286353837349452,0.0755010747758206,0.0078125,0.5703125,-0.07854649797081947
taskvec_a0p5,25,layer_25,pairwise,feature_listing,128,0.694059886969626,0.6872169876238331,0.7001157030463219,0.6016401071101427,0.5939268285874277,0.6090689883800223,0.693410353269428,0.6868028215598315,0.7000333095435053,0.5962914619594812,0.591772963933181,0.6012317091226578,0.09241977985948324,0.0887814768939279,0.09609682675218209,0.0006495337001979351,-0.003600034990813583,0.004941395076457409,0.09776842501014471,0.09109512496506796,0.10463297753594816,0.2578125,0.796875,-0.0165796997025609
taskvec_a0p5,25,layer_25,__mean__,__mean__,128,0.6906733314196268,0.6845074019821671,0.6966055314522236,0.5431641593265036,0.5364230290307508,0.549972221404702,0.6837328231583039,0.6776580791299542,0.6898930833907798,0.5377536023346087,0.5322168724009922,0.543234631572462,0.1475091720931232,0.14263951662384594,0.15228013269564447,0.006940508261322975,0.00185340774866442,0.012347853703734776,0.15291972908501825,0.14595526650858423,0.1597677769178214,0.3203125,0.7877604166666666,-0.026267210487276316
taskvec_a0p5,26,layer_26,triplet,pairwise,128,0.7371377418749034,0.7316024894360453,0.7422064088867046,0.4780561230145395,0.4730699694016948,0.4829641820280813,0.690772129688412,0.6832437368109823,0.6976988681126386,0.4623720187228173,0.4570305432367604,0.4676099259231705,0.25908161886036396,0.2520925745542627,0.26545666115125643,0.04636561218649149,0.04078772704815492,0.052249854104593395,0.27476572315208614,0.26732350595411847,0.28214351991773584,0.73828125,0.99609375,0.01605242397636175
taskvec_a0p5,26,layer_26,triplet,feature_listing,128,0.6150754508562386,0.6093530463753268,0.6209719305392355,0.5433290381915867,0.5362951262213755,0.5509574663999957,0.6475222404114902,0.6420093296910636,0.6523952948860824,0.5506741090212017,0.545506971766008,0.5558090539532714,0.07174641266465187,0.06789394692168571,0.07587851306889205,-0.0324467895552516,-0.03792281729402021,-0.02670363688375801,0.06440134183503687,0.05860818980145268,0.0701761013304349,0.00390625,0.53515625,-0.07760771363973618
taskvec_a0p5,26,layer_26,pairwise,feature_listing,128,0.6638830667361617,0.6579457963467575,0.6693449166719802,0.5759079502895474,0.5695568734954577,0.5824925425695255,0.6637694449163973,0.6578560554655268,0.6696966864168644,0.5699193682521582,0.5656491983565501,0.5738634632201866,0.08797511644661427,0.08436657060519792,0.0915608171664644,0.00011362181976437569,-0.0032556185149587693,0.004031860001850873,0.09396369848400354,0.08796989617403597,0.09949768154183403,0.265625,0.84765625,-0.01377116795629263
taskvec_a0p5,26,layer_26,__mean__,__mean__,128,0.6720320864891013,0.6663004440527099,0.6775077520326401,0.5324310371652246,0.5263073230395093,0.5388047303325342,0.6673546050054332,0.6610363739891909,0.6732636164718618,0.527655165332059,0.5227289044531062,0.5324274810322095,0.1396010493238767,0.13478436402704877,0.14429866379553763,0.004677481483668089,-0.00013023625360801915,0.009859359074228751,0.14437692115704218,0.13796719730986903,0.15060576759666824,0.3359375,0.79296875,-0.025108819206555683
taskvec_a0p5,27,layer_27,triplet,pairwise,128,0.7467448473908007,0.7409803478978574,0.7520027888705954,0.514076798921451,0.5085335235868115,0.5198934132233262,0.702042895834893,0.6952258127741515,0.7085315097123385,0.5059154601767659,0.5009612198977266,0.5107999683124944,0.23266804846934974,0.2256498366186861,0.2383963576867245,0.044701951555907726,0.03960414716275409,0.05008319845655933,0.2408293872140348,0.23337419427698478,0.2484433504752815,0.7265625,0.98828125,0.01472616521641612
taskvec_a0p5,27,layer_27,triplet,feature_listing,128,0.6441046465188265,0.6388495669700205,0.650565507938154,0.5805766724515706,0.5734721545071807,0.5876852895191405,0.6806524330750108,0.6756415248615667,0.6855158160557039,0.5947943651117384,0.5895775320706889,0.600032459339127,0.06352797406725585,0.05968682715902105,0.06719493996934034,-0.03654778655618429,-0.04260167969623581,-0.030553895002231005,0.04931028140708804,0.044073930592276156,0.05498517719097435,0.0078125,0.5234375,-0.08361265808343887
taskvec_a0p5,27,layer_27,pairwise,feature_listing,128,0.7104538604617119,0.7058220226201228,0.7156368073308841,0.6310236430726945,0.6255296694813296,0.636207824468147,0.7103309696540236,0.7052888790960423,0.7154481822159141,0.6251285765320063,0.6219625779544004,0.6284798261127434,0.07943021738901734,0.07651523237582296,0.08251685354625807,0.00012289080768823624,-0.0029855246073566375,0.0031409347313456227,0.08532528392970562,0.08064480253960937,0.08989991119597107,0.265625,0.87890625,-0.011564718093723059
taskvec_a0p5,27,layer_27,__mean__,__mean__,128,0.700434451457113,0.6952173124960002,0.7060683680465445,0.5752257048152387,0.569178449191774,0.5812621757368712,0.6976754328546425,0.6920520722439202,0.7031651693279856,0.5752794672735035,0.5708337766409386,0.5797707512547884,0.1252087466418743,0.12061729871784338,0.12936938373410764,0.0027590186024705568,-0.001994352380279453,0.007556746061891315,0.12515498418360949,0.1193643091362901,0.1311094796207423,0.3333333333333333,0.796875,-0.026817070320248604
taskvec_a0p5,28,layer_28,triplet,pairwise,128,0.7402521870099008,0.7350830051815137,0.7453327077324502,0.5263380480464548,0.5207475669740234,0.5316740244976245,0.6972537422552705,0.6914678477216512,0.7029667876427993,0.5218395025003701,0.5170359420124442,0.52665922488668,0.21391413896344602,0.20742247015587054,0.21998459474998527,0.04299844475463033,0.038168550352565944,0.04822537181898952,0.21841268450953066,0.21221970216720365,0.22462513534119352,0.72265625,0.98828125,0.013734596781432629
taskvec_a0p5,28,layer_28,triplet,feature_listing,128,0.647336807101965,0.6417328063515015,0.6531951662385836,0.5894460720010102,0.5832911857403815,0.5967349665239453,0.6920397542417049,0.6869968491024337,0.6968884183210321,0.6060590865090489,0.6007659034687094,0.6118358816951514,0.05789073510095477,0.05443041194230318,0.06142353799659759,-0.04470294713973999,-0.0509753808262758,-0.03858297605765984,0.04127772059291601,0.0362756798742339,0.04632527012145147,0.0078125,0.50390625,-0.08491983264684677
taskvec_a0p5,28,layer_28,pairwise,feature_listing,128,0.7252381430007517,0.7214920045807958,0.7294659625156783,0.6487143877893686,0.6441586402012035,0.652947646973189,0.7252133330330253,0.720562574127689,0.7297622263198719,0.6426704656332731,0.6396816678810865,0.6455895290244371,0.0765237552113831,0.07386265030363574,0.07907695955364033,2.480996772646904e-05,-0.0033226849627681077,0.003089257096871733,0.08256767736747861,0.07830961653962731,0.08688519070856274,0.28125,0.9453125,-0.00923961866647005
taskvec_a0p5,28,layer_28,__mean__,__mean__,128,0.7042757123708725,0.6994359387046036,0.709331278828904,0.5881661692789445,0.5827324643052028,0.593785545998253,0.7048356098433336,0.6996757569839246,0.709872477427901,0.5901896848808974,0.5858278377874133,0.5946948785354228,0.11610954309192796,0.11190517746726981,0.12016169743340772,-0.0005598974724610647,-0.005376505145492654,0.004243884286067137,0.1140860274899751,0.10893499952702163,0.11927853205706924,0.3372395833333333,0.8125,-0.0268082848439614
taskvec_a0p5,29,layer_29,triplet,pairwise,128,0.7408730257302523,0.7356426749844104,0.7456363283563405,0.5278588295914233,0.5224914164457004,0.5331254049844574,0.6981064351275563,0.69201403564075,0.7040461214957758,0.5260577825829387,0.5215141838125419,0.5308588427549694,0.213014196138829,0.20613103820360265,0.2193703082797583,0.04276659060269594,0.038348317588679494,0.047425506589934226,0.2148152431473136,0.20807131727924572,0.22081920357886703,0.70703125,0.98828125,0.013383785262703896
taskvec_a0p5,29,layer_29,triplet,feature_listing,128,0.6461337595246732,0.6400368871516549,0.6519167991820722,0.5855632796883583,0.5793283096281812,0.5923787410953082,0.6963430070318282,0.6912126223905943,0.7014134444412775,0.6026819036342204,0.597636167530436,0.6078342278953641,0.06057047983631492,0.05683495837729424,0.06443198950728402,-0.05020924750715494,-0.056012779590673745,-0.04444387617986649,0.04345185589045286,0.038157637557014824,0.048350401641800995,0.015625,0.51953125,-0.08473795652389526
taskvec_a0p5,29,layer_29,pairwise,feature_listing,128,0.726424393709749,0.7226146612199955,0.7301264422829263,0.6446784031577408,0.6406934337224811,0.6487290130346082,0.7263127504847944,0.7218569188378752,0.7309243328170851,0.6380597585812211,0.6353917596279643,0.6412839111289941,0.08174599055200815,0.07904232564615085,0.08441709561739116,0.0001116432249546051,-0.00295034684240818,0.002973584772553294,0.08836463512852788,0.08480869303457439,0.09221165063790977,0.27734375,0.98046875,-0.00840872386470437
taskvec_a0p5,29,layer_29,__mean__,__mean__,128,0.7044770596548915,0.6994314077853536,0.7092265232737797,0.5860335041458408,0.5808377199321209,0.5914110530381246,0.706920730881393,0.7016945256230732,0.7121279662513794,0.5889331482661267,0.5848473703236474,0.5933256605931092,0.11844355550905068,0.1140027740756826,0.12273979780147785,-0.002443671226501465,-0.006871602948134144,0.0019850717275403432,0.11554391138876478,0.11034588262361163,0.12046041861952593,0.3333333333333333,0.8294270833333334,-0.026587631708631914
taskvec_a0p5,30,layer_30,triplet,pairwise,128,0.7198069719597697,0.7144013480748981,0.7253520363359712,0.5139126856811345,0.5083905783947558,0.519710195827065,0.6773157576099038,0.6711501464480534,0.6833977931994013,0.5164466167334467,0.5113852138572839,0.5209633463469799,0.20589428627863526,0.19854655382223427,0.21238967649987897,0.04249121434986591,0.03754200665280223,0.04709214107133448,0.203360355226323,0.1962052243296057,0.2101136588375084,0.68359375,0.98828125,0.012070989701896906
taskvec_a0p5,30,layer_30,triplet,feature_listing,128,0.6384338038042188,0.6324438828276471,0.6446915778447874,0.5762768676504493,0.5695089172339067,0.5825969703844749,0.6951810014434159,0.689263800799381,0.7007150393328629,0.5970685384236276,0.5916062342817895,0.6024071674444713,0.06215693615376949,0.05798617104301229,0.0659104139660485,-0.05674719763919711,-0.06360418254043906,-0.04975880616111681,0.041365265380591154,0.03622216966468841,0.04692020815564319,0.01171875,0.48828125,-0.08771973475813866
taskvec_a0p5,30,layer_30,pairwise,feature_listing,128,0.7204985511489213,0.7164948228630237,0.7244792035315186,0.6329223206266761,0.6291577076422982,0.6363630993873812,0.7202650443650782,0.7153330468572676,0.7248677755473182,0.6227237568236887,0.6202673419262282,0.6253279053838924,0.08757623052224517,0.08473024102859199,0.0903992727282457,0.00023350678384304047,-0.0028007213259115815,0.0031364517752081153,0.0977747943252325,0.09413228164194151,0.10154585535638035,0.29296875,0.9765625,-0.007769791409373283
taskvec_a0p5,30,layer_30,__mean__,__mean__,128,0.6929131089709699,0.6877800179218564,0.698174272570759,0.5743706246527532,0.569019067756987,0.5795567551996403,0.6975872678061327,0.6919156647015674,0.7029935360265275,0.5787463039935877,0.5744195966884339,0.5828994730584478,0.11854248431821664,0.11375432196461287,0.12289978773139106,-0.004674158835162719,-0.009620965737849471,0.00015659556180859413,0.11416680497738223,0.10885322521207853,0.11952657411651064,0.3294270833333333,0.8177083333333334,-0.02780617882187168
taskvec_a0p5,31,layer_31,triplet,pairwise,128,0.6875037923455238,0.6813696228899062,0.693593368330039,0.4880874529480934,0.4826995393552352,0.4929928381636273,0.6476972009986639,0.6409451207378879,0.6542748896405101,0.4927861769683659,0.48844394577899947,0.49747495955089105,0.19941633939743042,0.19262059470056556,0.20605945780989715,0.03980659134685993,0.03488654046086594,0.04481352333677933,0.19471761537715793,0.18754463500226848,0.2013817393395584,0.63671875,0.98828125,0.010407698340713978
taskvec_a0p5,31,layer_31,triplet,feature_listing,128,0.6046133139170706,0.5982499303645454,0.611343109619338,0.5430392159614712,0.5366909215052147,0.549124808027409,0.6702938312664628,0.6641115575912409,0.6765952634392306,0.5660865132231265,0.5612430586479604,0.5709956815524493,0.06157409795559943,0.057476697734091434,0.06575951661798171,-0.06568051734939218,-0.0726700457977131,-0.05901111499406398,0.0385268006939441,0.033031680824933574,0.043682447512401266,0.015625,0.48046875,-0.09102660417556763
taskvec_a0p5,31,layer_31,pairwise,feature_listing,128,0.6799112693406641,0.6756775535875932,0.6839408125495539,0.5841854778118432,0.581085832347162,0.5871171090635471,0.677721886895597,0.6729143712786027,0.6824915774282999,0.5725288661196828,0.5702322988654487,0.5748217387124896,0.09572579152882099,0.09267119199503213,0.09885884315008298,0.0021893824450671673,-0.001030865660868585,0.00549146975390613,0.10738240322098136,0.10360542867565528,0.11117046860745176,0.31640625,0.98828125,-0.005860925652086735
taskvec_a0p5,31,layer_31,__mean__,__mean__,128,0.6573427918677529,0.6517657022806816,0.6629590968329769,0.5384373822404692,0.5334920977358707,0.5430782517515279,0.6652376397202412,0.6593236832025772,0.6711205768360134,0.5438005187703917,0.5399731010974695,0.5477641266052766,0.11890540962728362,0.11425616147656303,0.12355927252598727,-0.00789484785248836,-0.01293812366590525,-0.0029020406344595073,0.11354227309736113,0.10806058150095244,0.11874488515313715,0.3229166666666667,0.8190104166666666,-0.028826610495646793
taskvec_a0p5,32,layer_32,triplet,pairwise,128,0.7424471913836896,0.7357879057293758,0.7495410946197808,0.6070324541069567,0.6016513872658834,0.6124645271920599,0.7196695832535625,0.7136495978804305,0.7257819515070878,0.6043331632390618,0.5991519998409786,0.6089284277637489,0.13541473727673292,0.1271957422257401,0.14289822878781705,0.02277760813012719,0.018999799492303283,0.026930441486183555,0.1381140281446278,0.12983516250969843,0.14601352229947223,0.48828125,0.96875,0.0004699947312474251
taskvec_a0p5,32,layer_32,triplet,feature_listing,128,0.6930618127807975,0.6874010194791481,0.6990933186374605,0.6445930800400674,0.6393056173925288,0.6496684129466302,0.7413601758889854,0.736331251671072,0.7462633091490716,0.6600476778112352,0.6558841521735304,0.6640776587766595,0.04846873274073005,0.04452714264625683,0.05235466693993658,-0.048298363108187914,-0.05408905163640156,-0.042256570095196365,0.03301413496956229,0.029096765827853234,0.037286049977410585,0.01953125,0.42578125,-0.06626096926629543
taskvec_a0p5,32,layer_32,pairwise,feature_listing,128,0.7459081513807178,0.7402441929560155,0.7512413375079632,0.670601736754179,0.666159727156628,0.6747834138106554,0.7451280634850264,0.7401308531640097,0.7497637725900859,0.647088787984103,0.6418722597416491,0.651742756983731,0.07530641462653875,0.07261693570762873,0.07788516773143783,0.0007800878956913948,-0.002018445311114192,0.004012201179284602,0.09881936339661479,0.09291637992719189,0.10492396707413718,0.34765625,0.9609375,-0.006358912913128734
taskvec_a0p5,32,layer_32,__mean__,__mean__,128,0.7271390518484017,0.7211443727215131,0.7332919169217348,0.6407424236337343,0.6357055772716801,0.6456387846497819,0.7353859408758581,0.7300372342385041,0.7406030110820817,0.6371565430114666,0.6323028039187194,0.6415829478413797,0.08639662821466725,0.08144660685987522,0.09104602115306382,-0.008246889027456442,-0.012369232485070823,-0.0037713091432427363,0.08998250883693497,0.08394943608824784,0.09607451311700665,0.28515625,0.78515625,-0.02404996248272558
taskvec_a1p0,0,embedding,triplet,pairwise,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
taskvec_a1p0,0,embedding,triplet,feature_listing,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
taskvec_a1p0,0,embedding,pairwise,feature_listing,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
taskvec_a1p0,0,embedding,__mean__,__mean__,128,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0390625,0.0
