arm,layer,layer_name,query_format,candidate_format,n_concepts,top1_accuracy,top5_accuracy,top1_unique_fraction,top1_max_occurrence,top1_gini,top1_entropy_norm,top5_unique_fraction,top5_max_occurrence,top_hub_concept
taskvec_a0p25,17,layer_17,pairwise,triplet,128,0.3203125,0.9375,0.5703125,8,0.613037109375,0.8417259625802175,0.96875,28,cherry
taskvec_a0p25,17,layer_17,pairwise,feature_listing,128,0.3046875,0.9140625,0.5,7,0.6353759765625,0.830000251166516,0.953125,23,fruit
taskvec_a0p25,17,layer_17,feature_listing,triplet,128,0.15625,0.6171875,0.1796875,39,0.934814453125,0.4814750398955919,0.6328125,114,pelican
taskvec_a0p25,17,layer_17,feature_listing,pairwise,128,0.28125,0.765625,0.453125,11,0.7347412109375,0.7678550004152782,0.8203125,30,banana
taskvec_a0p25,18,layer_18,triplet,pairwise,128,0.515625,0.96875,0.6171875,4,0.521240234375,0.8816527901592546,0.96875,13,fruit
taskvec_a0p25,18,layer_18,triplet,feature_listing,128,0.4453125,0.96875,0.6015625,5,0.5362548828125,0.8748449045899356,0.984375,13,fern
taskvec_a0p25,18,layer_18,pairwise,triplet,128,0.4765625,0.90625,0.609375,6,0.5518798828125,0.8695381105026995,0.9375,21,cherry
taskvec_a0p25,18,layer_18,pairwise,feature_listing,128,0.328125,0.8984375,0.5078125,6,0.638427734375,0.8303423342987222,0.9609375,21,brussels sprouts
taskvec_a0p25,18,layer_18,feature_listing,triplet,128,0.2265625,0.734375,0.2890625,30,0.8697509765625,0.6068365287398512,0.7890625,82,pelican
taskvec_a0p25,18,layer_18,feature_listing,pairwise,128,0.3359375,0.84375,0.546875,7,0.6290283203125,0.8344903042762306,0.9140625,21,artichoke
taskvec_a0p25,19,layer_19,triplet,pairwise,128,0.515625,0.984375,0.59375,4,0.5562744140625,0.8685553152781055,0.984375,12,bagpipe
taskvec_a0p25,19,layer_19,triplet,feature_listing,128,0.1796875,0.953125,0.5859375,4,0.567626953125,0.8648898995245962,0.984375,16,bison
taskvec_a0p25,19,layer_19,pairwise,triplet,128,0.5078125,0.96875,0.6015625,4,0.5474853515625,0.8721770926194407,0.9921875,31,bean
taskvec_a0p25,19,layer_19,pairwise,feature_listing,128,0.328125,0.890625,0.515625,6,0.633544921875,0.8335284425267059,0.9296875,18,bazooka
taskvec_a0p25,19,layer_19,feature_listing,triplet,128,0.125,0.5390625,0.2578125,36,0.900146484375,0.5278784956601569,0.7421875,119,drill
taskvec_a0p25,19,layer_19,feature_listing,pairwise,128,0.34375,0.8671875,0.609375,6,0.560791015625,0.8663231724209627,0.9296875,25,belt
taskvec_a0p25,20,layer_20,triplet,pairwise,128,0.484375,0.96875,0.5703125,4,0.571044921875,0.8621106305562114,0.96875,17,barrel
taskvec_a0p25,20,layer_20,triplet,feature_listing,128,0.1875,0.96875,0.59375,4,0.5555419921875,0.8691024413893477,0.984375,15,bazooka
taskvec_a0p25,20,layer_20,pairwise,triplet,128,0.5546875,0.9921875,0.6328125,4,0.510986328125,0.8861170758735404,0.9921875,25,drill
taskvec_a0p25,20,layer_20,pairwise,feature_listing,128,0.3515625,0.8828125,0.5234375,6,0.619384765625,0.8393823627251842,0.9453125,21,bazooka
taskvec_a0p25,20,layer_20,feature_listing,triplet,128,0.2734375,0.7421875,0.4453125,16,0.727783203125,0.7689911837703889,0.9140625,56,drill
taskvec_a0p25,20,layer_20,feature_listing,pairwise,128,0.3984375,0.9375,0.6953125,4,0.454833984375,0.9056592354765838,0.96875,18,blowtorch
taskvec_a0p25,21,layer_21,triplet,pairwise,128,0.484375,0.96875,0.546875,5,0.59619140625,0.8508384592726067,0.96875,17,boar
taskvec_a0p25,21,layer_21,triplet,feature_listing,128,0.1640625,0.9375,0.59375,4,0.5650634765625,0.8660277901592546,0.9609375,17,bazooka
taskvec_a0p25,21,layer_21,pairwise,triplet,128,0.5,0.984375,0.5546875,6,0.577880859375,0.8562567103577328,0.9921875,27,drill
taskvec_a0p25,21,layer_21,pairwise,feature_listing,128,0.34375,0.8359375,0.484375,6,0.6497802734375,0.823210236613942,0.9140625,35,bazooka
taskvec_a0p25,21,layer_21,feature_listing,triplet,128,0.203125,0.7109375,0.4140625,23,0.768798828125,0.7255689382342613,0.9140625,60,drill
taskvec_a0p25,21,layer_21,feature_listing,pairwise,128,0.3828125,0.96875,0.671875,4,0.47607421875,0.8973214285714285,0.9765625,19,belt
taskvec_a0p25,22,layer_22,triplet,pairwise,128,0.5625,0.984375,0.59375,4,0.5545654296875,0.8696495675005901,0.984375,14,barrel
taskvec_a0p25,22,layer_22,triplet,feature_listing,128,0.15625,0.953125,0.6015625,5,0.5665283203125,0.865325568637948,0.9765625,13,bazooka
taskvec_a0p25,22,layer_22,pairwise,triplet,128,0.6171875,1.0,0.6953125,4,0.4449462890625,0.9081867605954347,1.0,18,basket
taskvec_a0p25,22,layer_22,pairwise,feature_listing,128,0.34375,0.9375,0.5390625,6,0.612060546875,0.8438466484394699,0.9609375,15,bazooka
taskvec_a0p25,22,layer_22,feature_listing,triplet,128,0.328125,0.9375,0.6484375,6,0.509521484375,0.8851631105026998,0.9921875,32,drill
taskvec_a0p25,22,layer_22,feature_listing,pairwise,128,0.4296875,0.9765625,0.7578125,4,0.374267578125,0.9285714285714286,0.9765625,15,peacock
taskvec_a0p25,23,layer_23,triplet,pairwise,128,0.5703125,0.984375,0.625,4,0.5257568359375,0.8813574078975466,0.984375,14,fruit
taskvec_a0p25,23,layer_23,triplet,feature_listing,128,0.1875,0.9609375,0.6171875,5,0.552978515625,0.8706323627251841,0.9765625,14,bazooka
taskvec_a0p25,23,layer_23,pairwise,triplet,128,0.6484375,1.0,0.7109375,4,0.419677734375,0.9151785714285714,1.0,21,cherry
taskvec_a0p25,23,layer_23,pairwise,feature_listing,128,0.40625,0.9296875,0.515625,6,0.621337890625,0.8364916367589085,0.953125,14,bazooka
taskvec_a0p25,23,layer_23,feature_listing,triplet,128,0.2890625,0.9609375,0.7109375,7,0.448486328125,0.9031574777531619,1.0,50,drill
taskvec_a0p25,23,layer_23,feature_listing,pairwise,128,0.421875,0.984375,0.765625,4,0.3690185546875,0.9299610630556212,0.984375,12,peacock
taskvec_a0p25,24,layer_24,triplet,pairwise,128,0.6015625,0.984375,0.6484375,4,0.5006103515625,0.8900342354765838,0.984375,11,chisel
taskvec_a0p25,24,layer_24,triplet,feature_listing,128,0.1640625,0.9609375,0.5859375,6,0.58447265625,0.8573509625802174,0.9765625,16,bazooka
taskvec_a0p25,24,layer_24,pairwise,triplet,128,0.6640625,1.0,0.6953125,4,0.4412841796875,0.9084821428571428,1.0,23,cherry
taskvec_a0p25,24,layer_24,pairwise,feature_listing,128,0.390625,0.9375,0.5625,6,0.5875244140625,0.8539131105026996,0.953125,18,bazooka
taskvec_a0p25,24,layer_24,feature_listing,triplet,128,0.2734375,0.9609375,0.7421875,5,0.403564453125,0.9197831439945009,1.0,51,drill
taskvec_a0p25,24,layer_24,feature_listing,pairwise,128,0.4453125,0.9609375,0.765625,4,0.3690185546875,0.9299610630556211,0.9765625,12,peacock
taskvec_a0p25,25,layer_25,triplet,pairwise,128,0.5703125,0.984375,0.6484375,4,0.5045166015625,0.8886446009923913,0.984375,11,chisel
taskvec_a0p25,25,layer_25,triplet,feature_listing,128,0.1171875,0.9296875,0.6328125,5,0.537353515625,0.8764862829236625,0.9609375,15,bazooka
taskvec_a0p25,25,layer_25,pairwise,triplet,128,0.6484375,1.0,0.703125,4,0.4305419921875,0.9121039201984783,1.0,32,flute
taskvec_a0p25,25,layer_25,pairwise,feature_listing,128,0.40625,0.9296875,0.5390625,6,0.602783203125,0.8459673342987223,0.9453125,15,bazooka
taskvec_a0p25,25,layer_25,feature_listing,triplet,128,0.25,0.9296875,0.7421875,8,0.4156494140625,0.9103074464546871,1.0,85,drill
taskvec_a0p25,25,layer_25,feature_listing,pairwise,128,0.421875,0.9765625,0.7890625,3,0.3389892578125,0.9380471261112422,0.984375,13,dragonfly
taskvec_a0p25,26,layer_26,triplet,pairwise,128,0.609375,0.984375,0.671875,4,0.4859619140625,0.8947939034525776,0.984375,11,bird
taskvec_a0p25,26,layer_26,triplet,feature_listing,128,0.078125,0.9375,0.6328125,4,0.533935546875,0.8782827566674535,0.96875,16,bazooka
taskvec_a0p25,26,layer_26,pairwise,triplet,128,0.6875,1.0,0.6953125,4,0.4371337890625,0.9098717773413355,1.0,21,flute
taskvec_a0p25,26,layer_26,pairwise,feature_listing,128,0.3515625,0.9375,0.5625,6,0.5899658203125,0.8536177282409917,0.9453125,21,bazooka
taskvec_a0p25,26,layer_26,feature_listing,triplet,128,0.265625,0.953125,0.75,7,0.4034423828125,0.9166617918939095,1.0,65,drill
taskvec_a0p25,26,layer_26,feature_listing,pairwise,128,0.4296875,0.984375,0.765625,3,0.3687744140625,0.9305081891668634,0.984375,12,blueberry
taskvec_a0p25,27,layer_27,triplet,pairwise,128,0.59375,0.984375,0.640625,5,0.5181884765625,0.8832263499072649,0.984375,11,chisel
taskvec_a0p25,27,layer_27,triplet,feature_listing,128,0.0703125,0.9453125,0.640625,4,0.5274658203125,0.8805148995245964,0.9765625,18,bazooka
taskvec_a0p25,27,layer_27,pairwise,triplet,128,0.6640625,1.0,0.671875,4,0.4598388671875,0.9023328403969564,1.0,34,cherry
taskvec_a0p25,27,layer_27,pairwise,feature_listing,128,0.40625,0.9453125,0.5546875,6,0.5831298828125,0.8543199497622982,0.9453125,24,bazooka
taskvec_a0p25,27,layer_27,feature_listing,triplet,128,0.28125,0.8828125,0.75,7,0.40625,0.9147250312984746,1.0,86,drill
taskvec_a0p25,27,layer_27,feature_listing,pairwise,128,0.484375,0.984375,0.71875,3,0.4163818359375,0.9171153320240062,0.984375,13,blueberry
taskvec_a0p25,28,layer_28,triplet,pairwise,128,0.5625,0.984375,0.59375,4,0.5555419921875,0.8691024413893478,0.984375,13,bird
taskvec_a0p25,28,layer_28,triplet,feature_listing,128,0.0546875,0.953125,0.6484375,4,0.517333984375,0.8844320591276398,0.9765625,23,bazooka
taskvec_a0p25,28,layer_28,pairwise,triplet,128,0.609375,1.0,0.6640625,4,0.4698486328125,0.8992581891668636,1.0,32,cherry
taskvec_a0p25,28,layer_28,pairwise,feature_listing,128,0.390625,0.9375,0.5234375,6,0.62548828125,0.8364916367589085,0.9453125,41,bazooka
taskvec_a0p25,28,layer_28,feature_listing,triplet,128,0.2578125,0.828125,0.7421875,5,0.411865234375,0.9161613666531655,1.0,77,drill
taskvec_a0p25,28,layer_28,feature_listing,pairwise,128,0.5,0.984375,0.7421875,3,0.3902587890625,0.924654268968385,0.984375,16,blueberry
taskvec_a0p25,29,layer_29,triplet,pairwise,128,0.5546875,0.984375,0.609375,4,0.54833984375,0.8727242187306832,0.984375,11,bird
taskvec_a0p25,29,layer_29,triplet,feature_listing,128,0.0546875,0.9453125,0.6328125,4,0.5321044921875,0.8791252650404037,0.9765625,16,bazooka
taskvec_a0p25,29,layer_29,pairwise,triplet,128,0.6328125,1.0,0.6484375,4,0.4808349609375,0.8947939034525777,1.0,31,cherry
taskvec_a0p25,29,layer_29,pairwise,feature_listing,128,0.390625,0.9609375,0.546875,6,0.5953369140625,0.849448824788414,0.9609375,24,bazooka
taskvec_a0p25,29,layer_29,feature_listing,triplet,128,0.2265625,0.921875,0.75,5,0.4005126953125,0.9197831439945009,1.0,64,drill
taskvec_a0p25,29,layer_29,feature_listing,pairwise,128,0.5,0.984375,0.7578125,3,0.3707275390625,0.9299610630556211,0.984375,14,peacock
taskvec_a0p25,30,layer_30,triplet,pairwise,128,0.5390625,0.984375,0.6171875,4,0.5452880859375,0.8741138532148759,0.984375,11,bird
taskvec_a0p25,30,layer_30,triplet,feature_listing,128,0.0390625,0.953125,0.625,4,0.5401611328125,0.8760506138103107,0.9765625,14,bazooka
taskvec_a0p25,30,layer_30,pairwise,triplet,128,0.6328125,1.0,0.6640625,4,0.465576171875,0.9001006975398138,1.0,22,cherry
taskvec_a0p25,30,layer_30,pairwise,feature_listing,128,0.4375,0.953125,0.6015625,6,0.5489501953125,0.8704920758735403,0.9609375,17,bazooka
taskvec_a0p25,30,layer_30,feature_listing,triplet,128,0.25,0.90625,0.7578125,3,0.3853759765625,0.9257485211908698,1.0,38,banana
taskvec_a0p25,30,layer_30,feature_listing,pairwise,128,0.5078125,0.984375,0.765625,3,0.36572265625,0.9313506975398137,0.984375,14,blueberry
taskvec_a0p25,31,layer_31,triplet,pairwise,128,0.5546875,0.984375,0.6484375,4,0.5184326171875,0.8838849330163975,0.984375,11,bird
taskvec_a0p25,31,layer_31,triplet,feature_listing,128,0.0390625,0.9609375,0.625,4,0.5401611328125,0.8760506138103107,0.9765625,22,bazooka
taskvec_a0p25,31,layer_31,pairwise,triplet,128,0.6328125,1.0,0.6640625,4,0.465576171875,0.9001006975398137,1.0,20,cherry
taskvec_a0p25,31,layer_31,pairwise,feature_listing,128,0.4296875,0.96875,0.6171875,5,0.5350341796875,0.8765299213358361,0.96875,25,bazooka
taskvec_a0p25,31,layer_31,feature_listing,triplet,128,0.2890625,0.9140625,0.765625,3,0.37158203125,0.929665680793913,1.0,26,banana
taskvec_a0p25,31,layer_31,feature_listing,pairwise,128,0.5625,0.984375,0.75,3,0.38232421875,0.9268864118255278,0.984375,12,butterfly
taskvec_a0p25,32,layer_32,triplet,pairwise,128,0.5234375,0.984375,0.5859375,5,0.57421875,0.8619991735583209,0.984375,18,chisel
taskvec_a0p25,32,layer_32,triplet,feature_listing,128,0.0625,0.90625,0.6015625,6,0.56787109375,0.8639359341537555,0.9609375,21,earwig
taskvec_a0p25,32,layer_32,pairwise,triplet,128,0.5234375,0.984375,0.5859375,10,0.565673828125,0.8571716869966104,0.984375,29,cherry
taskvec_a0p25,32,layer_32,pairwise,feature_listing,128,0.4609375,0.9609375,0.5234375,9,0.6273193359375,0.8328262210053993,0.9609375,28,earwig
taskvec_a0p25,32,layer_32,feature_listing,triplet,128,0.2734375,0.9609375,0.75,5,0.4005126953125,0.9197831439945009,1.0,21,peacock
taskvec_a0p25,32,layer_32,feature_listing,pairwise,128,0.5546875,0.9921875,0.7421875,3,0.3902587890625,0.924654268968385,0.9921875,11,blueberry
taskvec_a0p5,0,embedding,triplet,pairwise,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a0p5,0,embedding,triplet,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a0p5,0,embedding,pairwise,triplet,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a0p5,0,embedding,pairwise,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a0p5,0,embedding,feature_listing,triplet,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a0p5,0,embedding,feature_listing,pairwise,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.0390625,128,accordion
taskvec_a0p5,1,layer_1,triplet,pairwise,128,0.0625,0.171875,0.0703125,58,0.9774169921875,0.26718413922202516,0.2265625,126,bee
taskvec_a0p5,1,layer_1,triplet,feature_listing,128,0.1015625,0.2265625,0.109375,62,0.966796875,0.34316289305782577,0.2578125,120,cranberry
taskvec_a0p5,1,layer_1,pairwise,triplet,128,0.0078125,0.046875,0.015625,127,0.9920654296875,0.0094163446204631,0.0546875,128,slingshot
taskvec_a0p5,1,layer_1,pairwise,feature_listing,128,0.0078125,0.0390625,0.0078125,128,0.9921875,-0.0,0.046875,128,brussels sprouts
taskvec_a0p5,1,layer_1,feature_listing,triplet,128,0.0234375,0.0390625,0.03125,94,0.9857177734375,0.17016598505046646,0.0546875,128,crow
taskvec_a0p5,1,layer_1,feature_listing,pairwise,128,0.015625,0.0625,0.03125,113,0.98974609375,0.09208832805793532,0.078125,128,beaver
taskvec_a0p5,2,layer_2,triplet,pairwise,128,0.171875,0.28125,0.1953125,30,0.9239501953125,0.5152502499883383,0.3828125,101,gong
taskvec_a0p5,2,layer_2,triplet,feature_listing,128,0.1875,0.390625,0.1875,34,0.9346923828125,0.4795086160733831,0.40625,95,cranberry
taskvec_a0p5,2,layer_2,pairwise,triplet,128,0.015625,0.0546875,0.015625,126,0.991943359375,0.016587867900681386,0.0625,128,slingshot
taskvec_a0p5,2,layer_2,pairwise,feature_listing,128,0.0078125,0.0625,0.0078125,128,0.9921875,-0.0,0.0625,128,brussels sprouts
taskvec_a0p5,2,layer_2,feature_listing,triplet,128,0.0078125,0.0703125,0.0078125,128,0.9921875,-0.0,0.0859375,128,crow
taskvec_a0p5,2,layer_2,feature_listing,pairwise,128,0.015625,0.078125,0.0234375,120,0.9910888671875,0.05303754918814124,0.0859375,128,bell
taskvec_a0p5,3,layer_3,triplet,pairwise,128,0.1015625,0.3359375,0.171875,45,0.9468994140625,0.4125258588731577,0.3984375,109,gong
taskvec_a0p5,3,layer_3,triplet,feature_listing,128,0.1875,0.375,0.1875,38,0.9383544921875,0.46310108933451144,0.375,102,cockroach
taskvec_a0p5,3,layer_3,pairwise,triplet,128,0.015625,0.0546875,0.015625,126,0.991943359375,0.016587867900681386,0.0546875,128,slingshot
taskvec_a0p5,3,layer_3,pairwise,feature_listing,128,0.0078125,0.046875,0.0078125,128,0.9921875,-0.0,0.0546875,128,brussels sprouts
taskvec_a0p5,3,layer_3,feature_listing,triplet,128,0.0078125,0.09375,0.0078125,128,0.9921875,-0.0,0.109375,128,drill
taskvec_a0p5,3,layer_3,feature_listing,pairwise,128,0.0078125,0.046875,0.0078125,128,0.9921875,-0.0,0.0625,128,gong
taskvec_a0p5,4,layer_4,triplet,pairwise,128,0.359375,0.6875,0.3984375,10,0.7613525390625,0.7505042876578666,0.7421875,43,bamboo
taskvec_a0p5,4,layer_4,triplet,feature_listing,128,0.375,0.59375,0.390625,14,0.79248046875,0.716509184716925,0.59375,60,cranberry
taskvec_a0p5,4,layer_4,pairwise,triplet,128,0.015625,0.09375,0.0234375,122,0.9913330078125,0.04334866556126235,0.1015625,128,slingshot
taskvec_a0p5,4,layer_4,pairwise,feature_listing,128,0.0234375,0.1171875,0.0234375,126,0.9918212890625,0.018820010757824246,0.125,128,brussels sprouts
taskvec_a0p5,4,layer_4,feature_listing,triplet,128,0.0234375,0.3125,0.03125,125,0.991455078125,0.02821089778709723,0.3203125,128,drill
taskvec_a0p5,4,layer_4,feature_listing,pairwise,128,0.046875,0.21875,0.0859375,95,0.9803466796875,0.21105896172588895,0.2578125,128,drill
taskvec_a0p5,5,layer_5,triplet,pairwise,128,0.5,0.9921875,0.7109375,4,0.434326171875,0.9118085379367701,1.0,25,fruit
taskvec_a0p5,5,layer_5,triplet,feature_listing,128,0.1640625,0.515625,0.1640625,48,0.946533203125,0.43165931383376654,0.515625,94,bagpipe
taskvec_a0p5,5,layer_5,pairwise,triplet,128,0.3359375,0.90625,0.4375,16,0.73876953125,0.7602745675005902,0.9140625,36,brussels sprouts
taskvec_a0p5,5,layer_5,pairwise,feature_listing,128,0.078125,0.3671875,0.078125,47,0.966552734375,0.3522779841979274,0.375,65,bagpipe
taskvec_a0p5,5,layer_5,feature_listing,triplet,128,0.0078125,0.203125,0.0078125,128,0.9921875,-0.0,0.21875,128,file
taskvec_a0p5,5,layer_5,feature_listing,pairwise,128,0.03125,0.09375,0.0390625,65,0.9798583984375,0.2472267925980551,0.125,128,bell
taskvec_a0p5,6,layer_6,triplet,pairwise,128,0.265625,0.7890625,0.390625,36,0.806640625,0.6584849844881978,0.8515625,71,corkscrew
taskvec_a0p5,6,layer_6,triplet,feature_listing,128,0.0234375,0.1171875,0.0234375,80,0.9862060546875,0.14417419238857374,0.1171875,128,bagpipe
taskvec_a0p5,6,layer_6,pairwise,triplet,128,0.2890625,0.8359375,0.34375,23,0.818359375,0.6833661451457583,0.875,40,brussels sprouts
taskvec_a0p5,6,layer_6,pairwise,feature_listing,128,0.015625,0.125,0.015625,108,0.98974609375,0.08932320074620329,0.1328125,128,bagpipe
taskvec_a0p5,6,layer_6,feature_listing,triplet,128,0.0078125,0.09375,0.0078125,128,0.9921875,-0.0,0.1015625,128,file
taskvec_a0p5,6,layer_6,feature_listing,pairwise,128,0.03125,0.078125,0.03125,112,0.989501953125,0.0976813626389934,0.078125,128,corkscrew
taskvec_a0p5,7,layer_7,triplet,pairwise,128,0.71875,1.0,0.8359375,3,0.2767333984375,0.9522824916270494,1.0,15,anvil
taskvec_a0p5,7,layer_7,triplet,feature_listing,128,0.296875,0.65625,0.3125,13,0.839111328125,0.6754444665032294,0.6640625,37,bagpipe
taskvec_a0p5,7,layer_7,pairwise,triplet,128,0.5703125,0.984375,0.625,4,0.525390625,0.8805585379367702,0.984375,13,bazooka
taskvec_a0p5,7,layer_7,pairwise,feature_listing,128,0.203125,0.53125,0.2109375,18,0.888427734375,0.6013092673965094,0.578125,38,celery
taskvec_a0p5,7,layer_7,feature_listing,triplet,128,0.03125,0.234375,0.0390625,122,0.99072265625,0.0509990595035317,0.2578125,128,basket
taskvec_a0p5,7,layer_7,feature_listing,pairwise,128,0.0390625,0.15625,0.046875,122,0.990234375,0.05407371073362485,0.203125,128,basket
taskvec_a0p5,8,layer_8,triplet,pairwise,128,0.640625,0.9765625,0.7578125,3,0.3707275390625,0.9299610630556209,0.984375,11,blowtorch
taskvec_a0p5,8,layer_8,triplet,feature_listing,128,0.3984375,0.703125,0.4140625,21,0.785888671875,0.7106345040676869,0.7109375,41,camel
taskvec_a0p5,8,layer_8,pairwise,triplet,128,0.3984375,0.8984375,0.484375,11,0.674560546875,0.8075252502244217,0.921875,24,cauliflower
taskvec_a0p5,8,layer_8,pairwise,feature_listing,128,0.203125,0.546875,0.2578125,20,0.863037109375,0.6399219912156056,0.59375,44,celery
taskvec_a0p5,8,layer_8,feature_listing,triplet,128,0.1171875,0.2890625,0.125,75,0.96484375,0.33276301330882585,0.2890625,126,file
taskvec_a0p5,8,layer_8,feature_listing,pairwise,128,0.0703125,0.3359375,0.0859375,100,0.9786376953125,0.20495559438782412,0.3671875,126,file
taskvec_a0p5,9,layer_9,triplet,pairwise,128,0.6484375,0.9765625,0.75,3,0.3787841796875,0.9277289201984782,0.9765625,10,blowtorch
taskvec_a0p5,9,layer_9,triplet,feature_listing,128,0.25,0.546875,0.265625,17,0.875,0.6216047795545004,0.5703125,60,camel
