arm,concept_index,concept,mid_layer_start,mid_layer_end,top1_count,top1_share,top5_count,top5_share,csls_top1_count,csls_top1_share,csls_top5_count,csls_top5_share
taskvec_a0p5,1,acorn,10,20,49,0.005800189393939394,769,0.018205492424242423,61,0.007220643939393939,767,0.01815814393939394
taskvec_a0p5,46,brownie,10,20,49,0.005800189393939394,254,0.0060132575757575754,60,0.007102272727272727,314,0.007433712121212121
taskvec_a0p5,119,penguin,10,20,49,0.005800189393939394,275,0.006510416666666667,51,0.006036931818181818,349,0.008262310606060606
taskvec_a0p5,14,bagpipe,10,20,44,0.005208333333333333,210,0.004971590909090909,40,0.004734848484848485,226,0.005350378787878788
taskvec_a0p5,38,blowtorch,10,20,43,0.005089962121212121,198,0.0046875,50,0.005918560606060606,204,0.004829545454545454
taskvec_a0p5,13,bagel,10,20,42,0.004971590909090909,194,0.00459280303030303,35,0.004142992424242424,245,0.005800189393939394
taskvec_a0p5,34,bison,10,20,42,0.004971590909090909,136,0.0032196969696969696,60,0.007102272727272727,216,0.005113636363636364
taskvec_a0p5,59,candle,10,20,42,0.004971590909090909,274,0.006486742424242424,53,0.006273674242424242,244,0.005776515151515151
taskvec_a0p5,62,car,10,20,40,0.004734848484848485,128,0.0030303030303030303,52,0.00615530303030303,212,0.005018939393939394
taskvec_a0p5,91,dress,10,20,40,0.004734848484848485,318,0.007528409090909091,58,0.006865530303030303,317,0.007504734848484848
taskvec_a0p5,123,sled,10,20,40,0.004734848484848485,331,0.007836174242424242,60,0.007102272727272727,313,0.007410037878787879
taskvec_a0p5,124,slingshot,10,20,38,0.004498106060606061,591,0.013991477272727273,45,0.005326704545454545,543,0.012855113636363637
taskvec_a0p5,5,anteater,10,20,37,0.004379734848484848,414,0.009801136363636364,57,0.006747159090909091,412,0.00975378787878788
taskvec_a0p5,76,chinchilla,10,20,36,0.004261363636363636,159,0.0037642045454545454,46,0.005445075757575758,193,0.004569128787878788
taskvec_a0p5,114,owl,10,20,36,0.004261363636363636,149,0.0035274621212121214,43,0.005089962121212121,195,0.004616477272727273
taskvec_a0p5,6,antelope,10,20,34,0.004024621212121212,219,0.005184659090909091,35,0.004142992424242424,291,0.006889204545454546
taskvec_a0p5,54,cactus,10,20,34,0.004024621212121212,315,0.007457386363636364,23,0.002722537878787879,396,0.009375
taskvec_a0p5,111,missile,10,20,34,0.004024621212121212,220,0.005208333333333333,51,0.006036931818181818,251,0.005942234848484849
taskvec_a0p5,21,bat,10,20,33,0.00390625,120,0.002840909090909091,40,0.004734848484848485,239,0.005658143939393939
taskvec_a0p5,96,earwig,10,20,33,0.00390625,152,0.0035984848484848487,37,0.004379734848484848,191,0.004521780303030303
taskvec_a0p5,9,artichoke,10,20,32,0.003787878787878788,185,0.004379734848484848,40,0.004734848484848485,228,0.005397727272727273
taskvec_a0p5,82,coconut,10,20,31,0.003669507575757576,166,0.003929924242424243,46,0.005445075757575758,148,0.003503787878787879
taskvec_a0p5,108,hat,10,20,31,0.003669507575757576,345,0.008167613636363636,28,0.0033143939393939395,253,0.005989583333333334
taskvec_a0p5,121,scooter,10,20,31,0.003669507575757576,166,0.003929924242424243,34,0.004024621212121212,221,0.005232007575757576
taskvec_a0p5,15,bamboo,10,20,30,0.0035511363636363635,709,0.01678503787878788,52,0.00615530303030303,639,0.015127840909090908
taskvec_a0p5,50,burrito,10,20,30,0.0035511363636363635,152,0.0035984848484848487,61,0.007220643939393939,222,0.005255681818181818
taskvec_a0p5,68,cauliflower,10,20,30,0.0035511363636363635,245,0.005800189393939394,34,0.004024621212121212,240,0.005681818181818182
taskvec_a0p5,85,costume,10,20,30,0.0035511363636363635,284,0.006723484848484848,43,0.005089962121212121,300,0.007102272727272727
taskvec_a0p5,28,beet,10,20,29,0.0034327651515151515,120,0.002840909090909091,22,0.0026041666666666665,148,0.003503787878787879
taskvec_a0p5,109,jeans,10,20,28,0.0033143939393939395,178,0.004214015151515152,52,0.00615530303030303,250,0.005918560606060606
taskvec_a0p5,110,jeep,10,20,28,0.0033143939393939395,195,0.004616477272727273,27,0.0031960227272727275,268,0.00634469696969697
taskvec_a0p5,30,bell,10,20,25,0.002959280303030303,229,0.005421401515151515,62,0.007339015151515152,274,0.006486742424242424
taskvec_a0p5,43,bra,10,20,25,0.002959280303030303,197,0.004663825757575757,45,0.005326704545454545,241,0.0057054924242424246
taskvec_a0p5,67,caterpillar,10,20,25,0.002959280303030303,165,0.00390625,31,0.003669507575757576,174,0.0041193181818181815
taskvec_a0p5,90,dragonfly,10,20,25,0.002959280303030303,164,0.0038825757575757574,35,0.004142992424242424,241,0.0057054924242424246
taskvec_a0p5,104,gong,10,20,25,0.002959280303030303,79,0.0018702651515151514,22,0.0026041666666666665,116,0.002746212121212121
taskvec_a0p5,94,duck,10,20,24,0.002840909090909091,161,0.00381155303030303,30,0.0035511363636363635,206,0.00487689393939394
taskvec_a0p5,19,basket,10,20,23,0.002722537878787879,362,0.008570075757575757,34,0.004024621212121212,301,0.00712594696969697
taskvec_a0p5,70,cello,10,20,23,0.002722537878787879,127,0.0030066287878787877,28,0.0033143939393939395,220,0.005208333333333333
taskvec_a0p5,105,grasshopper,10,20,23,0.002722537878787879,112,0.0026515151515151517,21,0.0024857954545454545,175,0.004142992424242424
taskvec_a0p5,49,burner,10,20,22,0.0026041666666666665,133,0.0031486742424242423,33,0.00390625,156,0.003693181818181818
taskvec_a0p5,20,bassoon,10,20,21,0.0024857954545454545,160,0.003787878787878788,20,0.0023674242424242425,197,0.004663825757575757
taskvec_a0p5,84,corn,10,20,21,0.0024857954545454545,135,0.0031960227272727275,40,0.004734848484848485,165,0.00390625
taskvec_a0p5,36,blender,10,20,20,0.0023674242424242425,126,0.0029829545454545456,34,0.004024621212121212,217,0.005137310606060606
taskvec_a0p5,44,bread,10,20,20,0.0023674242424242425,178,0.004214015151515152,35,0.004142992424242424,198,0.0046875
taskvec_a0p5,47,brussels sprouts,10,20,20,0.0023674242424242425,217,0.005137310606060606,22,0.0026041666666666665,196,0.0046401515151515155
taskvec_a0p5,126,tree,10,20,20,0.0023674242424242425,282,0.006676136363636363,40,0.004734848484848485,378,0.008948863636363637
taskvec_a0p5,55,cake,10,20,19,0.0022490530303030305,168,0.003977272727272727,26,0.003077651515151515,214,0.0050662878787878785
taskvec_a0p5,66,cat,10,20,19,0.0022490530303030305,66,0.0015625,31,0.003669507575757576,128,0.0030303030303030303
taskvec_a0p5,79,clarinet,10,20,19,0.0022490530303030305,151,0.003574810606060606,23,0.002722537878787879,266,0.006297348484848485
taskvec_a0p5,122,skateboard,10,20,19,0.0022490530303030305,126,0.0029829545454545456,23,0.002722537878787879,139,0.003290719696969697
taskvec_a0p5,93,drum,10,20,18,0.002130681818181818,111,0.002627840909090909,22,0.0026041666666666665,125,0.002959280303030303
taskvec_a0p5,113,ostrich,10,20,18,0.002130681818181818,194,0.00459280303030303,19,0.0022490530303030305,283,0.006699810606060606
taskvec_a0p5,125,spear,10,20,18,0.002130681818181818,212,0.005018939393939394,26,0.003077651515151515,217,0.005137310606060606
taskvec_a0p5,0,accordion,10,20,17,0.002012310606060606,112,0.0026515151515151517,16,0.001893939393939394,118,0.0027935606060606063
taskvec_a0p5,112,motorcycle,10,20,17,0.002012310606060606,185,0.004379734848484848,23,0.002722537878787879,226,0.005350378787878788
taskvec_a0p5,61,cannon,10,20,16,0.001893939393939394,218,0.005160984848484849,20,0.0023674242424242425,263,0.006226325757575758
taskvec_a0p5,74,chicken,10,20,16,0.001893939393939394,61,0.0014441287878787879,57,0.006747159090909091,144,0.003409090909090909
taskvec_a0p5,117,peacock,10,20,16,0.001893939393939394,137,0.003243371212121212,33,0.00390625,192,0.004545454545454545
taskvec_a0p5,29,beetle,10,20,15,0.0017755681818181818,213,0.005042613636363637,20,0.0023674242424242425,292,0.006912878787878788
taskvec_a0p5,40,boa,10,20,15,0.0017755681818181818,216,0.005113636363636364,27,0.0031960227272727275,253,0.005989583333333334
taskvec_a0p5,64,carrot,10,20,15,0.0017755681818181818,251,0.005942234848484849,17,0.002012310606060606,257,0.006084280303030303
taskvec_a0p5,39,blueberry,10,20,14,0.0016571969696969697,118,0.0027935606060606063,17,0.002012310606060606,162,0.0038352272727272727
taskvec_a0p5,95,eagle,10,20,14,0.0016571969696969697,140,0.0033143939393939395,22,0.0026041666666666665,176,0.004166666666666667
taskvec_a0p5,116,parrot,10,20,14,0.0016571969696969697,113,0.002675189393939394,24,0.002840909090909091,166,0.003929924242424243
taskvec_a0p5,41,boar,10,20,12,0.0014204545454545455,136,0.0032196969696969696,15,0.0017755681818181818,158,0.003740530303030303
taskvec_a0p5,99,fig,10,20,12,0.0014204545454545455,84,0.0019886363636363634,12,0.0014204545454545455,92,0.002178030303030303
taskvec_a0p5,72,cheetah,10,20,11,0.0013020833333333333,110,0.0026041666666666665,12,0.0014204545454545455,152,0.0035984848484848487
taskvec_a0p5,120,rifle,10,20,11,0.0013020833333333333,138,0.0032670454545454543,24,0.002840909090909091,216,0.005113636363636364
taskvec_a0p5,10,asparagus,10,20,10,0.0011837121212121212,167,0.003953598484848485,18,0.002130681818181818,162,0.0038352272727272727
taskvec_a0p5,27,bee,10,20,10,0.0011837121212121212,124,0.0029356060606060604,12,0.0014204545454545455,146,0.003456439393939394
taskvec_a0p5,78,chocolate,10,20,7,0.0008285984848484849,153,0.003622159090909091,23,0.002722537878787879,188,0.004450757575757576
taskvec_a0p5,97,eggbeater,10,20,7,0.0008285984848484849,750,0.01775568181818182,27,0.0031960227272727275,624,0.014772727272727272
taskvec_a0p5,86,cranberry,10,20,4,0.0004734848484848485,59,0.0013967803030303031,7,0.0008285984848484849,90,0.002130681818181818
taskvec_a0p5,63,carriage,10,20,3,0.0003551136363636364,132,0.003125,10,0.0011837121212121212,146,0.003456439393939394
taskvec_a0p5,11,avocado,10,20,1,0.00011837121212121212,56,0.0013257575757575758,7,0.0008285984848484849,114,0.0026988636363636364
taskvec_a1p0,100,file,10,20,1552,0.18371212121212122,2598,0.06150568181818182,1635,0.19353693181818182,2632,0.06231060606060606
taskvec_a1p0,119,penguin,10,20,746,0.08830492424242424,902,0.021354166666666667,541,0.06403882575757576,730,0.017282196969696968
taskvec_a1p0,77,chisel,10,20,724,0.08570075757575757,1229,0.02909564393939394,496,0.058712121212121215,1022,0.02419507575757576
taskvec_a1p0,83,corkscrew,10,20,714,0.08451704545454546,2970,0.0703125,423,0.05007102272727273,2211,0.05234375
taskvec_a1p0,35,blackberry,10,20,598,0.07078598484848485,1019,0.02412405303030303,510,0.060369318181818184,898,0.021259469696969697
taskvec_a1p0,92,drill,10,20,556,0.06581439393939394,2369,0.0560842803030303,560,0.06628787878787878,2243,0.05310132575757576
taskvec_a1p0,14,bagpipe,10,20,318,0.037642045454545456,611,0.014464962121212122,201,0.023792613636363636,460,0.010890151515151516
taskvec_a1p0,22,bazooka,10,20,265,0.031368371212121215,1135,0.026870265151515152,205,0.024266098484848484,1032,0.024431818181818183
taskvec_a1p0,118,pelican,10,20,263,0.031131628787878788,2081,0.04926609848484848,293,0.03468276515151515,2179,0.051586174242424246
taskvec_a1p0,48,bucket,10,20,221,0.02616003787878788,1223,0.028953598484848485,180,0.02130681818181818,1311,0.031036931818181818
taskvec_a1p0,13,bagel,10,20,178,0.021070075757575756,1122,0.0265625,158,0.018702651515151516,967,0.022892992424242423
taskvec_a1p0,18,barrel,10,20,171,0.020241477272727272,551,0.013044507575757576,124,0.014678030303030304,563,0.013328598484848485
taskvec_a1p0,9,artichoke,10,20,161,0.019057765151515152,427,0.010108901515151515,177,0.020951704545454544,454,0.01074810606060606
taskvec_a1p0,124,slingshot,10,20,151,0.017874053030303032,1458,0.03451704545454545,90,0.01065340909090909,874,0.02069128787878788
taskvec_a1p0,76,chinchilla,10,20,130,0.015388257575757576,1004,0.023768939393939394,98,0.011600378787878788,1174,0.027793560606060606
taskvec_a1p0,55,cake,10,20,98,0.011600378787878788,250,0.005918560606060606,81,0.009588068181818182,241,0.0057054924242424246
taskvec_a1p0,40,boa,10,20,91,0.010771780303030304,980,0.023200757575757576,298,0.035274621212121215,1150,0.027225378787878788
taskvec_a1p0,51,bus,10,20,90,0.01065340909090909,201,0.0047585227272727276,184,0.021780303030303032,321,0.0075994318181818185
taskvec_a1p0,105,grasshopper,10,20,85,0.01006155303030303,331,0.007836174242424242,59,0.006983901515151515,337,0.007978219696969697
taskvec_a1p0,15,bamboo,10,20,72,0.008522727272727272,1094,0.02589962121212121,65,0.007694128787878788,870,0.020596590909090908
taskvec_a1p0,69,celery,10,20,72,0.008522727272727272,238,0.005634469696969697,158,0.018702651515151516,310,0.007339015151515152
taskvec_a1p0,6,antelope,10,20,68,0.008049242424242424,918,0.021732954545454545,66,0.0078125,725,0.017163825757575756
taskvec_a1p0,75,chili,10,20,58,0.006865530303030303,154,0.0036458333333333334,104,0.01231060606060606,295,0.006983901515151515
taskvec_a1p0,114,owl,10,20,54,0.006392045454545455,164,0.0038825757575757574,37,0.004379734848484848,191,0.004521780303030303
taskvec_a1p0,37,blouse,10,20,52,0.00615530303030303,151,0.003574810606060606,54,0.006392045454545455,181,0.004285037878787879
taskvec_a1p0,10,asparagus,10,20,49,0.005800189393939394,171,0.004048295454545455,48,0.005681818181818182,239,0.005658143939393939
taskvec_a1p0,60,candy,10,20,46,0.005445075757575758,366,0.008664772727272728,37,0.004379734848484848,264,0.00625
taskvec_a1p0,109,jeans,10,20,37,0.004379734848484848,150,0.0035511363636363635,65,0.007694128787878788,208,0.004924242424242424
taskvec_a1p0,24,bear,10,20,28,0.0033143939393939395,385,0.009114583333333334,48,0.005681818181818182,385,0.009114583333333334
taskvec_a1p0,65,cart,10,20,27,0.0031960227272727275,65,0.0015388257575757575,26,0.003077651515151515,143,0.0033854166666666668
taskvec_a1p0,23,bean,10,20,25,0.002959280303030303,704,0.016666666666666666,36,0.004261363636363636,700,0.016571969696969696
taskvec_a1p0,113,ostrich,10,20,25,0.002959280303030303,620,0.014678030303030304,23,0.002722537878787879,495,0.01171875
taskvec_a1p0,68,cauliflower,10,20,24,0.002840909090909091,123,0.0029119318181818183,28,0.0033143939393939395,227,0.00537405303030303
taskvec_a1p0,25,beaver,10,20,21,0.0024857954545454545,232,0.005492424242424242,37,0.004379734848484848,276,0.006534090909090909
taskvec_a1p0,56,camel,10,20,21,0.0024857954545454545,835,0.019767992424242424,36,0.004261363636363636,693,0.01640625
taskvec_a1p0,88,crowbar,10,20,21,0.0024857954545454545,297,0.00703125,29,0.0034327651515151515,329,0.007788825757575757
taskvec_a1p0,106,grenade,10,20,21,0.0024857954545454545,480,0.011363636363636364,49,0.005800189393939394,545,0.012902462121212122
taskvec_a1p0,26,bed,10,20,20,0.0023674242424242425,200,0.004734848484848485,50,0.005918560606060606,261,0.006178977272727273
taskvec_a1p0,32,bench,10,20,20,0.0023674242424242425,429,0.01015625,28,0.0033143939393939395,406,0.009611742424242424
taskvec_a1p0,80,coat,10,20,20,0.0023674242424242425,101,0.0023910984848484846,19,0.0022490530303030305,128,0.0030303030303030303
taskvec_a1p0,58,candelabra,10,20,19,0.0022490530303030305,182,0.004308712121212121,17,0.002012310606060606,131,0.0031013257575757576
taskvec_a1p0,59,candle,10,20,18,0.002130681818181818,278,0.006581439393939394,26,0.003077651515151515,144,0.003409090909090909
taskvec_a1p0,97,eggbeater,10,20,18,0.002130681818181818,734,0.01737689393939394,35,0.004142992424242424,585,0.013849431818181818
taskvec_a1p0,66,cat,10,20,17,0.002012310606060606,1310,0.031013257575757576,22,0.0026041666666666665,1118,0.02646780303030303
taskvec_a1p0,5,anteater,10,20,16,0.001893939393939394,297,0.00703125,27,0.0031960227272727275,288,0.006818181818181818
taskvec_a1p0,17,banjo,10,20,16,0.001893939393939394,107,0.0025331439393939392,31,0.003669507575757576,163,0.0038589015151515153
taskvec_a1p0,110,jeep,10,20,16,0.001893939393939394,57,0.0013494318181818182,30,0.0035511363636363635,139,0.003290719696969697
taskvec_a1p0,16,banana,10,20,15,0.0017755681818181818,129,0.003053977272727273,12,0.0014204545454545455,142,0.003361742424242424
taskvec_a1p0,67,caterpillar,10,20,14,0.0016571969696969697,85,0.002012310606060606,15,0.0017755681818181818,121,0.002864583333333333
taskvec_a1p0,87,crow,10,20,14,0.0016571969696969697,113,0.002675189393939394,11,0.0013020833333333333,112,0.0026515151515151517
taskvec_a1p0,2,airplane,10,20,13,0.0015388257575757575,70,0.0016571969696969697,27,0.0031960227272727275,173,0.00409564393939394
taskvec_a1p0,8,apple,10,20,12,0.0014204545454545455,102,0.002414772727272727,13,0.0015388257575757575,145,0.0034327651515151515
taskvec_a1p0,19,basket,10,20,12,0.0014204545454545455,987,0.02336647727272727,43,0.005089962121212121,1074,0.025426136363636363
taskvec_a1p0,44,bread,10,20,12,0.0014204545454545455,226,0.005350378787878788,27,0.0031960227272727275,181,0.004285037878787879
taskvec_a1p0,101,flute,10,20,12,0.0014204545454545455,127,0.0030066287878787877,18,0.002130681818181818,185,0.004379734848484848
taskvec_a1p0,126,tree,10,20,12,0.0014204545454545455,57,0.0013494318181818182,17,0.002012310606060606,91,0.0021543560606060606
taskvec_a1p0,30,bell,10,20,11,0.0013020833333333333,142,0.003361742424242424,12,0.0014204545454545455,104,0.002462121212121212
taskvec_a1p0,33,bird,10,20,11,0.0013020833333333333,57,0.0013494318181818182,12,0.0014204545454545455,90,0.002130681818181818
taskvec_a1p0,46,brownie,10,20,11,0.0013020833333333333,60,0.0014204545454545455,18,0.002130681818181818,103,0.00243844696969697
taskvec_a1p0,70,cello,10,20,11,0.0013020833333333333,40,0.000946969696969697,7,0.0008285984848484849,65,0.0015388257575757575
taskvec_a1p0,0,accordion,10,20,10,0.0011837121212121212,101,0.0023910984848484846,10,0.0011837121212121212,143,0.0033854166666666668
taskvec_a1p0,3,aloe,10,20,10,0.0011837121212121212,69,0.0016335227272727272,20,0.0023674242424242425,86,0.0020359848484848486
taskvec_a1p0,1,acorn,10,20,9,0.001065340909090909,182,0.004308712121212121,11,0.0013020833333333333,191,0.004521780303030303
taskvec_a1p0,85,costume,10,20,9,0.001065340909090909,80,0.001893939393939394,10,0.0011837121212121212,129,0.003053977272727273
taskvec_a1p0,107,gun,10,20,9,0.001065340909090909,45,0.001065340909090909,17,0.002012310606060606,94,0.002225378787878788
taskvec_a1p0,116,parrot,10,20,9,0.001065340909090909,38,0.0008996212121212122,9,0.001065340909090909,52,0.001231060606060606
taskvec_a1p0,12,axe,10,20,8,0.000946969696969697,685,0.01621685606060606,21,0.0024857954545454545,288,0.006818181818181818
taskvec_a1p0,31,belt,10,20,8,0.000946969696969697,233,0.005516098484848485,30,0.0035511363636363635,230,0.005445075757575758
taskvec_a1p0,79,clarinet,10,20,8,0.000946969696969697,67,0.0015861742424242424,19,0.0022490530303030305,134,0.003172348484848485
taskvec_a1p0,94,duck,10,20,8,0.000946969696969697,22,0.0005208333333333333,8,0.000946969696969697,34,0.0008049242424242424
taskvec_a1p0,122,skateboard,10,20,8,0.000946969696969697,58,0.0013731060606060606,15,0.0017755681818181818,81,0.0019176136363636364
taskvec_a1p0,38,blowtorch,10,20,7,0.0008285984848484849,30,0.0007102272727272727,13,0.0015388257575757575,53,0.0012547348484848485
taskvec_a1p0,102,fly,10,20,7,0.0008285984848484849,38,0.0008996212121212122,16,0.001893939393939394,72,0.0017045454545454545
taskvec_a1p0,121,scooter,10,20,7,0.0008285984848484849,44,0.0010416666666666667,25,0.002959280303030303,98,0.0023200757575757578
taskvec_a1p0,127,tumbleweed,10,20,7,0.0008285984848484849,308,0.007291666666666667,26,0.003077651515151515,594,0.0140625
taskvec_a1p0,39,blueberry,10,20,6,0.0007102272727272727,49,0.0011600378787878789,10,0.0011837121212121212,61,0.0014441287878787879
taskvec_a1p0,42,bottle,10,20,6,0.0007102272727272727,506,0.011979166666666667,16,0.001893939393939394,572,0.013541666666666667
taskvec_a1p0,47,brussels sprouts,10,20,6,0.0007102272727272727,39,0.0009232954545454545,3,0.0003551136363636364,61,0.0014441287878787879
taskvec_a1p0,95,eagle,10,20,6,0.0007102272727272727,110,0.0026041666666666665,14,0.0016571969696969697,127,0.0030066287878787877
taskvec_a1p0,108,hat,10,20,6,0.0007102272727272727,67,0.0015861742424242424,10,0.0011837121212121212,79,0.0018702651515151514
taskvec_a1p0,115,pants,10,20,6,0.0007102272727272727,112,0.0026515151515151517,17,0.002012310606060606,209,0.0049479166666666664
taskvec_a1p0,34,bison,10,20,5,0.0005918560606060606,68,0.0016098484848484848,21,0.0024857954545454545,119,0.0028172348484848484
taskvec_a1p0,50,burrito,10,20,5,0.0005918560606060606,89,0.002107007575757576,17,0.002012310606060606,124,0.0029356060606060604
taskvec_a1p0,57,can opener,10,20,5,0.0005918560606060606,77,0.0018229166666666667,18,0.002130681818181818,114,0.0026988636363636364
taskvec_a1p0,78,chocolate,10,20,5,0.0005918560606060606,88,0.0020833333333333333,8,0.000946969696969697,116,0.002746212121212121
taskvec_a1p0,89,dagger,10,20,5,0.0005918560606060606,233,0.005516098484848485,6,0.0007102272727272727,174,0.0041193181818181815
taskvec_a1p0,120,rifle,10,20,5,0.0005918560606060606,42,0.0009943181818181817,14,0.0016571969696969697,88,0.0020833333333333333
taskvec_a1p0,7,anvil,10,20,4,0.0004734848484848485,442,0.010464015151515151,35,0.004142992424242424,327,0.007741477272727273
taskvec_a1p0,21,bat,10,20,4,0.0004734848484848485,17,0.0004024621212121212,13,0.0015388257575757575,37,0.0008759469696969697
taskvec_a1p0,27,bee,10,20,4,0.0004734848484848485,50,0.0011837121212121212,9,0.001065340909090909,46,0.0010890151515151516
taskvec_a1p0,28,beet,10,20,4,0.0004734848484848485,36,0.0008522727272727272,2,0.00023674242424242425,50,0.0011837121212121212
taskvec_a1p0,41,boar,10,20,4,0.0004734848484848485,43,0.0010179924242424243,6,0.0007102272727272727,61,0.0014441287878787879
taskvec_a1p0,43,bra,10,20,4,0.0004734848484848485,76,0.0017992424242424243,19,0.0022490530303030305,179,0.004237689393939394
taskvec_a1p0,49,burner,10,20,4,0.0004734848484848485,39,0.0009232954545454545,13,0.0015388257575757575,60,0.0014204545454545455
taskvec_a1p0,53,cabbage,10,20,4,0.0004734848484848485,183,0.004332386363636364,17,0.002012310606060606,286,0.0067708333333333336
taskvec_a1p0,54,cactus,10,20,4,0.0004734848484848485,48,0.0011363636363636363,1,0.00011837121212121212,73,0.001728219696969697
taskvec_a1p0,61,cannon,10,20,4,0.0004734848484848485,114,0.0026988636363636364,12,0.0014204545454545455,162,0.0038352272727272727
taskvec_a1p0,63,carriage,10,20,4,0.0004734848484848485,65,0.0015388257575757575,7,0.0008285984848484849,110,0.0026041666666666665
taskvec_a1p0,71,cheese,10,20,4,0.0004734848484848485,253,0.005989583333333334,8,0.000946969696969697,336,0.007954545454545454
taskvec_a1p0,74,chicken,10,20,4,0.0004734848484848485,11,0.00026041666666666666,8,0.000946969696969697,88,0.0020833333333333333
taskvec_a1p0,90,dragonfly,10,20,4,0.0004734848484848485,22,0.0005208333333333333,7,0.0008285984848484849,32,0.0007575757575757576
taskvec_a1p0,104,gong,10,20,4,0.0004734848484848485,38,0.0008996212121212122,6,0.0007102272727272727,50,0.0011837121212121212
taskvec_a1p0,125,spear,10,20,4,0.0004734848484848485,103,0.00243844696969697,12,0.0014204545454545455,134,0.003172348484848485
taskvec_a1p0,98,fern,10,20,3,0.0003551136363636364,30,0.0007102272727272727,3,0.0003551136363636364,49,0.0011600378787878789
taskvec_a1p0,11,avocado,10,20,2,0.00023674242424242425,99,0.00234375,3,0.0003551136363636364,120,0.002840909090909091
taskvec_a1p0,36,blender,10,20,2,0.00023674242424242425,24,0.0005681818181818182,6,0.0007102272727272727,89,0.002107007575757576
taskvec_a1p0,72,cheetah,10,20,2,0.00023674242424242425,774,0.018323863636363635,12,0.0014204545454545455,572,0.013541666666666667
taskvec_a1p0,99,fig,10,20,2,0.00023674242424242425,20,0.0004734848484848485,3,0.0003551136363636364,28,0.0006628787878787879
taskvec_a1p0,117,peacock,10,20,2,0.00023674242424242425,34,0.0008049242424242424,5,0.0005918560606060606,44,0.0010416666666666667
taskvec_a1p0,123,sled,10,20,2,0.00023674242424242425,21,0.0004971590909090909,5,0.0005918560606060606,64,0.0015151515151515152
taskvec_a1p0,29,beetle,10,20,1,0.00011837121212121212,39,0.0009232954545454545,3,0.0003551136363636364,54,0.001278409090909091
taskvec_a1p0,52,butterfly,10,20,1,0.00011837121212121212,16,0.0003787878787878788,3,0.0003551136363636364,27,0.0006392045454545455
taskvec_a1p0,81,cockroach,10,20,1,0.00011837121212121212,29,0.0006865530303030303,10,0.0011837121212121212,68,0.0016098484848484848
taskvec_a1p0,91,dress,10,20,1,0.00011837121212121212,93,0.0022017045454545453,7,0.0008285984848484849,128,0.0030303030303030303
taskvec_a1p0,111,missile,10,20,1,0.00011837121212121212,47,0.001112689393939394,9,0.001065340909090909,104,0.002462121212121212
taskvec_a1p0,112,motorcycle,10,20,1,0.00011837121212121212,26,0.000615530303030303,6,0.0007102272727272727,81,0.0019176136363636364
taskvec_a1p0,4,ant,10,20,0,0.0,9,0.0002130681818181818,0,0.0,30,0.0007102272727272727
taskvec_a1p0,20,bassoon,10,20,0,0.0,59,0.0013967803030303031,6,0.0007102272727272727,76,0.0017992424242424243
taskvec_a1p0,45,broccoli,10,20,0,0.0,66,0.0015625,6,0.0007102272727272727,208,0.004924242424242424
taskvec_a1p0,62,car,10,20,0,0.0,42,0.0009943181818181817,2,0.00023674242424242425,74,0.0017518939393939394
taskvec_a1p0,64,carrot,10,20,0,0.0,32,0.0007575757575757576,0,0.0,33,0.00078125
taskvec_a1p0,73,cherry,10,20,0,0.0,124,0.0029356060606060604,0,0.0,209,0.0049479166666666664
taskvec_a1p0,82,coconut,10,20,0,0.0,6,0.00014204545454545454,0,0.0,15,0.0003551136363636364
taskvec_a1p0,84,corn,10,20,0,0.0,4,9.46969696969697e-05,0,0.0,14,0.00033143939393939396
taskvec_a1p0,86,cranberry,10,20,0,0.0,38,0.0008996212121212122,0,0.0,41,0.0009706439393939394
taskvec_a1p0,93,drum,10,20,0,0.0,37,0.0008759469696969697,0,0.0,66,0.0015625
taskvec_a1p0,96,earwig,10,20,0,0.0,41,0.0009706439393939394,4,0.0004734848484848485,61,0.0014441287878787879
taskvec_a1p0,103,fruit,10,20,0,0.0,12,0.0002840909090909091,0,0.0,7,0.00016571969696969698
