subject,region,n_concepts,n_voxels,arm,layer,layer_name,rsa_spearman
03,TE1a,90,608,taskvec_a0p25,3,layer_3,0.0013546304929454925
03,TE1a,90,608,taskvec_a0p25,4,layer_4,0.014695188487870254
03,TE1a,90,608,taskvec_a0p25,5,layer_5,0.01434680510000115
03,TE1a,90,608,taskvec_a0p25,6,layer_6,0.013866904261088265
03,TE1a,90,608,taskvec_a0p25,7,layer_7,0.013509695758233065
03,TE1a,90,608,taskvec_a0p25,8,layer_8,0.014857103868530548
03,TE1a,90,608,taskvec_a0p25,9,layer_9,0.010711093465613372
03,TE1a,90,608,taskvec_a0p25,10,layer_10,0.012018991234998685
03,TE1a,90,608,taskvec_a0p25,11,layer_11,0.009127999081832379
03,TE1a,90,608,taskvec_a0p25,12,layer_12,0.009905530491505462
03,TE1a,90,608,taskvec_a0p25,13,layer_13,0.007175154908049948
03,TE1a,90,608,taskvec_a0p25,14,layer_14,0.007166827424642948
03,TE1a,90,608,taskvec_a0p25,15,layer_15,0.010921194676460654
03,TE1a,90,608,taskvec_a0p25,16,layer_16,0.007339813987146359
03,TE1a,90,608,taskvec_a0p25,17,layer_17,0.000863526592349089
03,TE1a,90,608,taskvec_a0p25,18,layer_18,0.0036703614746662534
03,TE1a,90,608,taskvec_a0p25,19,layer_19,0.008316499646919748
03,TE1a,90,608,taskvec_a0p25,20,layer_20,0.008182429032053472
03,TE1a,90,608,taskvec_a0p25,21,layer_21,0.008171738172243034
03,TE1a,90,608,taskvec_a0p25,22,layer_22,0.01000426496788695
03,TE1a,90,608,taskvec_a0p25,23,layer_23,0.006418699802220028
03,TE1a,90,608,taskvec_a0p25,24,layer_24,0.005980267701169495
03,TE1a,90,608,taskvec_a0p25,25,layer_25,0.006223038499904101
03,TE1a,90,608,taskvec_a0p25,26,layer_26,0.004733977057514224
03,TE1a,90,608,taskvec_a0p25,27,layer_27,0.0074170587742925865
03,TE1a,90,608,taskvec_a0p25,28,layer_28,0.005838092266876058
03,TE1a,90,608,taskvec_a0p25,29,layer_29,0.004621231562280663
03,TE1a,90,608,taskvec_a0p25,30,layer_30,0.004378977074989236
03,TE1a,90,608,taskvec_a0p25,31,layer_31,0.0079830070995009
03,TE1a,90,608,taskvec_a0p25,32,layer_32,0.006331870937210119
03,TE1a,90,608,taskvec_a0p5,0,embedding,-0.00547292663411082
03,TE1a,90,608,taskvec_a0p5,1,layer_1,0.005770624707388102
03,TE1a,90,608,taskvec_a0p5,2,layer_2,0.0035541603913764775
03,TE1a,90,608,taskvec_a0p5,3,layer_3,-0.0006122317980373594
03,TE1a,90,608,taskvec_a0p5,4,layer_4,0.011251827897084732
03,TE1a,90,608,taskvec_a0p5,5,layer_5,0.013254313622861925
03,TE1a,90,608,taskvec_a0p5,6,layer_6,0.011903092018312446
03,TE1a,90,608,taskvec_a0p5,7,layer_7,0.008791924977197631
03,TE1a,90,608,taskvec_a0p5,8,layer_8,0.011150314230525375
03,TE1a,90,608,taskvec_a0p5,9,layer_9,0.009418310321449996
03,TE1a,90,608,taskvec_a0p5,10,layer_10,0.010059820564849538
03,TE1a,90,608,taskvec_a0p5,11,layer_11,0.007081430558013437
03,TE1a,90,608,taskvec_a0p5,12,layer_12,0.009470707153396603
03,TE1a,90,608,taskvec_a0p5,13,layer_13,0.005592339227841032
03,TE1a,90,608,taskvec_a0p5,14,layer_14,0.006770628815090213
03,TE1a,90,608,taskvec_a0p5,15,layer_15,0.010590781504635443
03,TE1a,90,608,taskvec_a0p5,16,layer_16,0.00912806502175258
03,TE1a,90,608,taskvec_a0p5,17,layer_17,0.0031363176101125356
03,TE1a,90,608,taskvec_a0p5,18,layer_18,0.004791152759088496
03,TE1a,90,608,taskvec_a0p5,19,layer_19,0.009853692561092137
03,TE1a,90,608,taskvec_a0p5,20,layer_20,0.010000417849879614
03,TE1a,90,608,taskvec_a0p5,21,layer_21,0.01122552982403656
03,TE1a,90,608,taskvec_a0p5,22,layer_22,0.013660771587364843
03,TE1a,90,608,taskvec_a0p5,23,layer_23,0.010415708774911544
03,TE1a,90,608,taskvec_a0p5,24,layer_24,0.008644669927464836
03,TE1a,90,608,taskvec_a0p5,25,layer_25,0.008042424011167525
03,TE1a,90,608,taskvec_a0p5,26,layer_26,0.006274747912852554
03,TE1a,90,608,taskvec_a0p5,27,layer_27,0.008575696770932008
03,TE1a,90,608,taskvec_a0p5,28,layer_28,0.007946604340777126
03,TE1a,90,608,taskvec_a0p5,29,layer_29,0.007779270305144415
03,TE1a,90,608,taskvec_a0p5,30,layer_30,0.008494196523949647
03,TE1a,90,608,taskvec_a0p5,31,layer_31,0.012795523085144834
03,TE1a,90,608,taskvec_a0p5,32,layer_32,0.015689230730152496
03,TE1a,90,608,taskvec_a1p0,0,embedding,-0.00547292663411082
03,TE1a,90,608,taskvec_a1p0,1,layer_1,-0.0015879031411911867
03,TE1a,90,608,taskvec_a1p0,2,layer_2,-0.00023527232769549072
03,TE1a,90,608,taskvec_a1p0,3,layer_3,-0.006507493975729824
03,TE1a,90,608,taskvec_a1p0,4,layer_4,-0.0017685411628205303
03,TE1a,90,608,taskvec_a1p0,5,layer_5,0.007262812411830458
03,TE1a,90,608,taskvec_a1p0,6,layer_6,0.004862214324425502
03,TE1a,90,608,taskvec_a1p0,7,layer_7,0.0020660172511047887
03,TE1a,90,608,taskvec_a1p0,8,layer_8,0.003914386626273852
03,TE1a,90,608,taskvec_a1p0,9,layer_9,0.006553176890928691
03,TE1a,90,608,taskvec_a1p0,10,layer_10,0.007102662838721672
03,TE1a,90,608,taskvec_a1p0,11,layer_11,0.005632873972499367
03,TE1a,90,608,taskvec_a1p0,12,layer_12,0.009476382282902839
03,TE1a,90,608,taskvec_a1p0,13,layer_13,0.0071230586351163925
03,TE1a,90,608,taskvec_a1p0,14,layer_14,0.007153048222904114
03,TE1a,90,608,taskvec_a1p0,15,layer_15,0.00963164314878317
03,TE1a,90,608,taskvec_a1p0,16,layer_16,0.013576473843937816
03,TE1a,90,608,taskvec_a1p0,17,layer_17,0.011465896897861311
03,TE1a,90,608,taskvec_a1p0,18,layer_18,0.012668664018605398
03,TE1a,90,608,taskvec_a1p0,19,layer_19,0.01690966246436412
03,TE1a,90,608,taskvec_a1p0,20,layer_20,0.016142464942298897
03,TE1a,90,608,taskvec_a1p0,21,layer_21,0.018376924692170924
03,TE1a,90,608,taskvec_a1p0,22,layer_22,0.02073713149627368
03,TE1a,90,608,taskvec_a1p0,23,layer_23,0.019258453443131485
03,TE1a,90,608,taskvec_a1p0,24,layer_24,0.016790320735526526
03,TE1a,90,608,taskvec_a1p0,25,layer_25,0.015159817043508361
03,TE1a,90,608,taskvec_a1p0,26,layer_26,0.012941555911370854
03,TE1a,90,608,taskvec_a1p0,27,layer_27,0.012307760265037833
03,TE1a,90,608,taskvec_a1p0,28,layer_28,0.013835951165911284
03,TE1a,90,608,taskvec_a1p0,29,layer_29,0.015811792493960256
03,TE1a,90,608,taskvec_a1p0,30,layer_30,0.01778766016061758
03,TE1a,90,608,taskvec_a1p0,31,layer_31,0.021236958332999666
03,TE1a,90,608,taskvec_a1p0,32,layer_32,0.029337482325416157
03,TE1m,90,457,base,0,embedding,0.000671606227565999
03,TE1m,90,457,base,1,layer_1,0.02554424395763511
03,TE1m,90,457,base,2,layer_2,0.021767892747378576
03,TE1m,90,457,base,3,layer_3,0.025992903657866887
03,TE1m,90,457,base,4,layer_4,0.02519869038237553
03,TE1m,90,457,base,5,layer_5,0.015899264506690446
03,TE1m,90,457,base,6,layer_6,0.020853187063422273
03,TE1m,90,457,base,7,layer_7,0.021929872013174027
03,TE1m,90,457,base,8,layer_8,0.025162636189915502
03,TE1m,90,457,base,9,layer_9,0.025224530425156454
03,TE1m,90,457,base,10,layer_10,0.02533772759950348
03,TE1m,90,457,base,11,layer_11,0.0234791431406621
03,TE1m,90,457,base,12,layer_12,0.02303540166184402
03,TE1m,90,457,base,13,layer_13,0.020850849465231264
03,TE1m,90,457,base,14,layer_14,0.02037160186116527
03,TE1m,90,457,base,15,layer_15,0.018260256799077782
03,TE1m,90,457,base,16,layer_16,0.014133240081957456
03,TE1m,90,457,base,17,layer_17,0.012649497170468524
03,TE1m,90,457,base,18,layer_18,0.01194477053104842
03,TE1m,90,457,base,19,layer_19,0.01536730288658576
03,TE1m,90,457,base,20,layer_20,0.017268920335107574
03,TE1m,90,457,base,21,layer_21,0.0190578191874001
03,TE1m,90,457,base,22,layer_22,0.017455016986618464
03,TE1m,90,457,base,23,layer_23,0.014271981410038371
03,TE1m,90,457,base,24,layer_24,0.016687411122724444
03,TE1m,90,457,base,25,layer_25,0.017268952090876505
03,TE1m,90,457,base,26,layer_26,0.015653550321772708
03,TE1m,90,457,base,27,layer_27,0.016283237145202623
03,TE1m,90,457,base,28,layer_28,0.014645862438779805
03,TE1m,90,457,base,29,layer_29,0.013865028989533247
03,TE1m,90,457,base,30,layer_30,0.01388348282725818
03,TE1m,90,457,base,31,layer_31,0.020055683329873168
03,TE1m,90,457,base,32,layer_32,0.01864707176570842
03,TE1m,90,457,scrambled,0,embedding,0.000671606227565999
03,TE1m,90,457,scrambled,1,layer_1,0.01719397970919565
03,TE1m,90,457,scrambled,2,layer_2,0.03168789714476802
03,TE1m,90,457,scrambled,3,layer_3,0.03479822508638834
03,TE1m,90,457,scrambled,4,layer_4,0.03427920805169538
03,TE1m,90,457,scrambled,5,layer_5,0.021016535002858886
03,TE1m,90,457,scrambled,6,layer_6,0.022711272769892706
03,TE1m,90,457,scrambled,7,layer_7,0.019947756118780482
03,TE1m,90,457,scrambled,8,layer_8,0.023914716848911065
03,TE1m,90,457,scrambled,9,layer_9,0.023959444849458146
03,TE1m,90,457,scrambled,10,layer_10,0.024785133322327534
03,TE1m,90,457,scrambled,11,layer_11,0.026471105002745746
03,TE1m,90,457,scrambled,12,layer_12,0.026724668466550028
03,TE1m,90,457,scrambled,13,layer_13,0.023554196592953068
03,TE1m,90,457,scrambled,14,layer_14,0.02699784223846445
03,TE1m,90,457,scrambled,15,layer_15,0.023276869166461746
03,TE1m,90,457,scrambled,16,layer_16,0.019090017669115316
03,TE1m,90,457,scrambled,17,layer_17,0.01999685875669653
03,TE1m,90,457,scrambled,18,layer_18,0.020238345501574252
03,TE1m,90,457,scrambled,19,layer_19,0.01774860654238217
03,TE1m,90,457,scrambled,20,layer_20,0.0174808882247724
03,TE1m,90,457,scrambled,21,layer_21,0.015436529155276879
03,TE1m,90,457,scrambled,22,layer_22,0.019360968537204187
03,TE1m,90,457,scrambled,23,layer_23,0.017920353695903855
03,TE1m,90,457,scrambled,24,layer_24,0.019208405977690253
03,TE1m,90,457,scrambled,25,layer_25,0.021349605572148163
03,TE1m,90,457,scrambled,26,layer_26,0.020858082682200442
03,TE1m,90,457,scrambled,27,layer_27,0.021250790959149772
03,TE1m,90,457,scrambled,28,layer_28,0.021040400770805164
03,TE1m,90,457,scrambled,29,layer_29,0.021403298039467382
03,TE1m,90,457,scrambled,30,layer_30,0.020710523337481777
03,TE1m,90,457,scrambled,31,layer_31,0.019696426393122923
03,TE1m,90,457,scrambled,32,layer_32,0.01631348395471873
03,TE1m,90,457,lowLR,0,embedding,0.000671606227565999
03,TE1m,90,457,lowLR,1,layer_1,0.022333575631718304
03,TE1m,90,457,lowLR,2,layer_2,0.020746686059952116
03,TE1m,90,457,lowLR,3,layer_3,0.025130278368959674
03,TE1m,90,457,lowLR,4,layer_4,0.02385308095619034
03,TE1m,90,457,lowLR,5,layer_5,0.01173333072114114
03,TE1m,90,457,lowLR,6,layer_6,0.012992445838682103
03,TE1m,90,457,lowLR,7,layer_7,0.013073598640192571
03,TE1m,90,457,lowLR,8,layer_8,0.015046856543039234
03,TE1m,90,457,lowLR,9,layer_9,0.015012771581850546
03,TE1m,90,457,lowLR,10,layer_10,0.015963559104465723
03,TE1m,90,457,lowLR,11,layer_11,0.014944277937428663
03,TE1m,90,457,lowLR,12,layer_12,0.016441422343804725
03,TE1m,90,457,lowLR,13,layer_13,0.015632641576310342
03,TE1m,90,457,lowLR,14,layer_14,0.015874796499926225
03,TE1m,90,457,lowLR,15,layer_15,0.014252774586992362
03,TE1m,90,457,lowLR,16,layer_16,0.012546328654750293
03,TE1m,90,457,lowLR,17,layer_17,0.011384202940688438
03,TE1m,90,457,lowLR,18,layer_18,0.012293928572880931
03,TE1m,90,457,lowLR,19,layer_19,0.01462615350098732
03,TE1m,90,457,lowLR,20,layer_20,0.015126795340183125
03,TE1m,90,457,lowLR,21,layer_21,0.01609524841025904
03,TE1m,90,457,lowLR,22,layer_22,0.015474796724831786
03,TE1m,90,457,lowLR,23,layer_23,0.012425426783664708
03,TE1m,90,457,lowLR,24,layer_24,0.013897946272418275
03,TE1m,90,457,lowLR,25,layer_25,0.013259845851407947
03,TE1m,90,457,lowLR,26,layer_26,0.012864003653661863
03,TE1m,90,457,lowLR,27,layer_27,0.013881898401186884
03,TE1m,90,457,lowLR,28,layer_28,0.013078690957939502
03,TE1m,90,457,lowLR,29,layer_29,0.011884992164011838
03,TE1m,90,457,lowLR,30,layer_30,0.012475882777733375
03,TE1m,90,457,lowLR,31,layer_31,0.015761907356537885
03,TE1m,90,457,lowLR,32,layer_32,0.014640213834680563
03,TE1m,90,457,lowrank,0,embedding,0.000671606227565999
03,TE1m,90,457,lowrank,1,layer_1,0.020411366995423494
03,TE1m,90,457,lowrank,2,layer_2,0.02097335462905086
03,TE1m,90,457,lowrank,3,layer_3,0.028950211570101962
03,TE1m,90,457,lowrank,4,layer_4,0.027649297081104432
03,TE1m,90,457,lowrank,5,layer_5,0.016217592180052986
03,TE1m,90,457,lowrank,6,layer_6,0.015094022079050156
03,TE1m,90,457,lowrank,7,layer_7,0.01784582925736364
03,TE1m,90,457,lowrank,8,layer_8,0.017673660499309667
03,TE1m,90,457,lowrank,9,layer_9,0.015301264149901309
03,TE1m,90,457,lowrank,10,layer_10,0.014605579685487915
03,TE1m,90,457,lowrank,11,layer_11,0.013947574748508183
03,TE1m,90,457,lowrank,12,layer_12,0.01573070058880669
03,TE1m,90,457,lowrank,13,layer_13,0.016004637246370152
03,TE1m,90,457,lowrank,14,layer_14,0.016419545981383
03,TE1m,90,457,lowrank,15,layer_15,0.015341811410068577
03,TE1m,90,457,lowrank,16,layer_16,0.013237629328661321
03,TE1m,90,457,lowrank,17,layer_17,0.013391693936045949
03,TE1m,90,457,lowrank,18,layer_18,0.013228356270534578
03,TE1m,90,457,lowrank,19,layer_19,0.016203298348058736
03,TE1m,90,457,lowrank,20,layer_20,0.018185785224552914
03,TE1m,90,457,lowrank,21,layer_21,0.01812834595009647
03,TE1m,90,457,lowrank,22,layer_22,0.01641270149238534
03,TE1m,90,457,lowrank,23,layer_23,0.013055725185844615
03,TE1m,90,457,lowrank,24,layer_24,0.013389922898132494
03,TE1m,90,457,lowrank,25,layer_25,0.012520232137435547
03,TE1m,90,457,lowrank,26,layer_26,0.013337302281414207
03,TE1m,90,457,lowrank,27,layer_27,0.014919069087255012
03,TE1m,90,457,lowrank,28,layer_28,0.014806677575445773
03,TE1m,90,457,lowrank,29,layer_29,0.01291546443761941
03,TE1m,90,457,lowrank,30,layer_30,0.01403519433216461
03,TE1m,90,457,lowrank,31,layer_31,0.01991284401321032
03,TE1m,90,457,lowrank,32,layer_32,0.01977969618362961
03,TE1m,90,457,taskvec_a0p25,0,embedding,0.000671606227565999
03,TE1m,90,457,taskvec_a0p25,1,layer_1,0.023693825401376437
03,TE1m,90,457,taskvec_a0p25,2,layer_2,0.022338898272189347
03,TE1m,90,457,taskvec_a0p25,3,layer_3,0.024717315328589434
03,TE1m,90,457,taskvec_a0p25,4,layer_4,0.026120002387062472
03,TE1m,90,457,taskvec_a0p25,5,layer_5,0.013177863850730956
03,TE1m,90,457,taskvec_a0p25,6,layer_6,0.016986446045666206
03,TE1m,90,457,taskvec_a0p25,7,layer_7,0.015279519667319991
03,TE1m,90,457,taskvec_a0p25,8,layer_8,0.014864658752759188
03,TE1m,90,457,taskvec_a0p25,9,layer_9,0.016023488031206793
03,TE1m,90,457,taskvec_a0p25,10,layer_10,0.016667449819968233
03,TE1m,90,457,taskvec_a0p25,11,layer_11,0.015578551601483498
03,TE1m,90,457,taskvec_a0p25,12,layer_12,0.01712883517760472
03,TE1m,90,457,taskvec_a0p25,13,layer_13,0.01509718401964303
03,TE1m,90,457,taskvec_a0p25,14,layer_14,0.014206776355687822
03,TE1m,90,457,taskvec_a0p25,15,layer_15,0.012000186776224967
03,TE1m,90,457,taskvec_a0p25,16,layer_16,0.010132905719862364
03,TE1m,90,457,taskvec_a0p25,17,layer_17,0.008973665484404994
03,TE1m,90,457,taskvec_a0p25,18,layer_18,0.009377108518845352
03,TE1m,90,457,taskvec_a0p25,19,layer_19,0.013458741011793457
03,TE1m,90,457,taskvec_a0p25,20,layer_20,0.01680156265132733
03,TE1m,90,457,taskvec_a0p25,21,layer_21,0.01835538718248362
03,TE1m,90,457,taskvec_a0p25,22,layer_22,0.016697576144361025
03,TE1m,90,457,taskvec_a0p25,23,layer_23,0.013337584347361818
03,TE1m,90,457,taskvec_a0p25,24,layer_24,0.015072008980023362
03,TE1m,90,457,taskvec_a0p25,25,layer_25,0.01613383316390603
03,TE1m,90,457,taskvec_a0p25,26,layer_26,0.014509895257313455
03,TE1m,90,457,taskvec_a0p25,27,layer_27,0.015748531453064544
03,TE1m,90,457,taskvec_a0p25,28,layer_28,0.01585807577999066
03,TE1m,90,457,taskvec_a0p25,29,layer_29,0.01363347040561556
03,TE1m,90,457,taskvec_a0p25,30,layer_30,0.012879310121087905
03,TE1m,90,457,taskvec_a0p25,31,layer_31,0.01746405897482653
03,TE1m,90,457,taskvec_a0p25,32,layer_32,0.01703157099332499
03,TE1m,90,457,taskvec_a0p5,0,embedding,0.000671606227565999
03,TE1m,90,457,taskvec_a0p5,1,layer_1,0.018591379992536686
03,TE1m,90,457,taskvec_a0p5,2,layer_2,0.023103626503021793
03,TE1m,90,457,taskvec_a0p5,3,layer_3,0.02405728045078009
03,TE1m,90,457,taskvec_a0p5,4,layer_4,0.024890934391290604
03,TE1m,90,457,taskvec_a0p5,5,layer_5,0.01326966791074001
03,TE1m,90,457,taskvec_a0p5,6,layer_6,0.015294339150689458
03,TE1m,90,457,taskvec_a0p5,7,layer_7,0.013120954337219827
03,TE1m,90,457,taskvec_a0p5,8,layer_8,0.01022476563266502
03,TE1m,90,457,taskvec_a0p5,9,layer_9,0.012219587010210066
03,TE1m,90,457,taskvec_a0p5,10,layer_10,0.012049863819961483
03,TE1m,90,457,taskvec_a0p5,11,layer_11,0.011818376966721866
03,TE1m,90,457,taskvec_a0p5,12,layer_12,0.014285899776764603
