region,arm,layer,layer_name,rsa_spearman_mean,rsa_spearman_se,n_subjects,n_concepts,cross_format_rdm_spearman,linear_cka,retrieval_top1,retrieval_top5,concept_minus_format_alignment,base_rsa_spearman_mean,base_cross_format_rdm_spearman,base_linear_cka,base_retrieval_top1,base_retrieval_top5,base_concept_minus_format_alignment,rsa_delta_vs_base,cross_format_rdm_spearman_delta_vs_base,linear_cka_delta_vs_base,retrieval_top1_delta_vs_base,retrieval_top5_delta_vs_base,concept_minus_format_alignment_delta_vs_base
Ventral Visual,base,18,layer_18,0.16479098602262174,0.017761758287402892,3,90,0.2110765939847273,0.2793700347344081,0.0338541666666666,0.1106770833333333,-0.9790412085130812,0.16479098602262174,0.2110765939847273,0.2793700347344081,0.0338541666666666,0.1106770833333333,-0.9790412085130812,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,19,layer_19,0.17729924567477226,0.02049290571468699,3,90,0.227765465028962,0.2787928531567256,0.02734375,0.0963541666666666,-0.981149835512042,0.17729924567477226,0.227765465028962,0.2787928531567256,0.02734375,0.0963541666666666,-0.981149835512042,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,20,layer_20,0.17554159711429426,0.019876130033659505,3,90,0.2382690025015052,0.2925834059715271,0.02734375,0.1028645833333333,-0.9808133710175752,0.17554159711429426,0.2382690025015052,0.2925834059715271,0.02734375,0.1028645833333333,-0.9808133710175752,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,21,layer_21,0.1820997076686576,0.021480924270191087,3,90,0.214468944188466,0.2816310773293177,0.0299479166666666,0.0963541666666666,-0.9842207627370954,0.1820997076686576,0.214468944188466,0.2816310773293177,0.0299479166666666,0.0963541666666666,-0.9842207627370954,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,22,layer_22,0.18831418008102419,0.02520564655017852,3,90,0.2130810414140957,0.3006217926740646,0.0377604166666666,0.1080729166666666,-0.9828300280496478,0.18831418008102419,0.2130810414140957,0.3006217926740646,0.0377604166666666,0.1080729166666666,-0.9828300280496478,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,23,layer_23,0.18914038997116625,0.0279096582209705,3,90,0.1905137018586639,0.3147670328617096,0.05078125,0.15625,-0.9776886273175478,0.18914038997116625,0.1905137018586639,0.3147670328617096,0.05078125,0.15625,-0.9776886273175478,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,24,layer_24,0.19104701511765065,0.027503917355508344,3,90,0.1844586347562333,0.3155751923720042,0.046875,0.12890625,-0.9756965395063162,0.19104701511765065,0.1844586347562333,0.3155751923720042,0.046875,0.12890625,-0.9756965395063162,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,25,layer_25,0.19307071425747344,0.027861075330567364,3,90,0.2005692135805773,0.3107900222142537,0.0481770833333333,0.16015625,-0.972365651279688,0.19307071425747344,0.2005692135805773,0.3107900222142537,0.0481770833333333,0.16015625,-0.972365651279688,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,26,layer_26,0.194352684873645,0.028070179856554547,3,90,0.2017379046933584,0.3167016059160232,0.0625,0.1861979166666666,-0.9685419462621212,0.194352684873645,0.2017379046933584,0.3167016059160232,0.0625,0.1861979166666666,-0.9685419462621212,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,27,layer_27,0.19358558716432014,0.02864680843411867,3,90,0.1946396351800003,0.3223359038432439,0.06640625,0.203125,-0.9707931969314814,0.19358558716432014,0.1946396351800003,0.3223359038432439,0.06640625,0.203125,-0.9707931969314814,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,28,layer_28,0.194323519877324,0.02903359560717738,3,90,0.1855587129437886,0.3318851391474406,0.08203125,0.2682291666666667,-0.9673464857041836,0.194323519877324,0.1855587129437886,0.3318851391474406,0.08203125,0.2682291666666667,-0.9673464857041836,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,29,layer_29,0.1955762561948788,0.030083518637923752,3,90,0.2091662654319675,0.365272397796313,0.1653645833333333,0.4817708333333333,-0.961080465465784,0.1955762561948788,0.2091662654319675,0.365272397796313,0.1653645833333333,0.4817708333333333,-0.961080465465784,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,30,layer_30,0.19815548733183516,0.02856287355644545,3,90,0.2551405950116396,0.3956546535094579,0.23046875,0.6171875,-0.953223180025816,0.19815548733183516,0.2551405950116396,0.3956546535094579,0.23046875,0.6171875,-0.953223180025816,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,31,layer_31,0.19900893308646847,0.027451169694965333,3,90,0.2738360605049983,0.425771822532018,0.25390625,0.6549479166666666,-0.9412808679044248,0.19900893308646847,0.2738360605049983,0.425771822532018,0.25390625,0.6549479166666666,-0.9412808679044248,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,base,32,layer_32,0.1987091626750116,0.02192300709960217,3,90,0.3078231759676846,0.5107402404149374,0.2669270833333333,0.6953125,-0.9442831128835678,0.1987091626750116,0.3078231759676846,0.5107402404149374,0.2669270833333333,0.6953125,-0.9442831128835678,0.0,0.0,0.0,0.0,0.0,0.0
Ventral Visual,lowLR,0,embedding,0.08459272932992011,0.012956573574729915,3,90,,,0.0078125,0.0390625,-4.21464712019315e-08,0.08459272932992011,,,0.0078125,0.0390625,-4.21464712019315e-08,0.0,,,0.0,0.0,0.0
Ventral Visual,lowLR,1,layer_1,0.0944318451563202,0.01042055439993537,3,90,0.6069492826724385,0.5685487190882365,0.02734375,0.0989583333333333,-0.828542509349063,0.0877789571434497,0.5920686348291746,0.5480239391326904,0.0143229166666666,0.09765625,-0.8184196553193033,0.006652888012870492,0.014880647843263928,0.020524779955546024,0.0130208333333334,0.001302083333333301,-0.010122854029759765
Ventral Visual,lowLR,2,layer_2,0.10727995971759537,0.011857898286524978,3,90,0.6267675153571894,0.5954404175281525,0.0182291666666666,0.0950520833333333,-0.8503894766326994,0.1000157128790022,0.609874863710572,0.5821682016054789,0.0182291666666666,0.0950520833333333,-0.832064030924812,0.007264246838593169,0.016892651646617463,0.01327221592267358,0.0,0.0,-0.01832544570788741
Ventral Visual,lowLR,3,layer_3,0.1589826464205906,0.019147480082542027,3,90,0.6152918949239438,0.5918161869049072,0.0325520833333333,0.109375,-0.8917611422948539,0.1539161486667194,0.6281042769928376,0.6001794735590616,0.0182291666666666,0.1223958333333333,-0.8558664787560701,0.005066497753871191,-0.01281238206889379,-0.008363286654154423,0.014322916666666703,-0.013020833333333301,-0.03589466353878379
Ventral Visual,lowLR,4,layer_4,0.17237514072654617,0.016042416231279666,3,90,0.6777115354864911,0.6986841758092245,0.0546875,0.1692708333333333,-0.9285115711390972,0.15816632702034933,0.5934740792485301,0.5712788005669912,0.0221354166666666,0.1315104166666666,-0.9065810632891952,0.014208813706196838,0.08423745623796097,0.12740537524223328,0.0325520833333334,0.037760416666666685,-0.021930507849902026
Ventral Visual,lowLR,5,layer_5,0.17611539098241624,0.019607350077324146,3,90,0.7091509019815879,0.7550230423609415,0.0546875,0.1809895833333333,-0.9662848834414036,0.16451904418774335,0.5516955903682028,0.5928051074345907,0.03125,0.1080729166666666,-0.9658103217370808,0.01159634679467289,0.1574553116133851,0.16221793492635084,0.0234375,0.07291666666666669,-0.00047456170432280675
Ventral Visual,lowLR,6,layer_6,0.20095792335522625,0.022415290408411753,3,90,0.7029050672104914,0.7549180785814921,0.0182291666666666,0.09375,-0.9692003952804952,0.18527663007291875,0.5417631934037848,0.5688189466794332,0.01953125,0.0625,-0.9618418683530764,0.015681293282307496,0.16114187380670664,0.18609913190205885,-0.0013020833333334016,0.03125,-0.007358526927418785
Ventral Visual,lowLR,7,layer_7,0.1980800727355053,0.020186830589528346,3,90,0.8502872562614741,0.9343505104382832,0.0885416666666666,0.2942708333333333,-0.951423208694905,0.17428225254575613,0.5053800057563055,0.5630882879098257,0.0169270833333333,0.0755208333333333,-0.9617542009800673,0.023797820189749158,0.34490725050516857,0.37126222252845753,0.0716145833333333,0.21875,0.01033099228516221
Ventral Visual,lowLR,8,layer_8,0.18751599633815633,0.01864351651996083,3,90,0.8734227105916541,0.9529805580774944,0.0455729166666666,0.2317708333333333,-0.9655651575885712,0.15081600884750093,0.4983549504494275,0.5576125383377075,0.0143229166666666,0.0703125,-0.9696994114201516,0.036699987490655395,0.3750677601422266,0.39536801973978686,0.03125,0.1614583333333333,0.004134253831580392
Ventral Visual,lowLR,9,layer_9,0.1914726013252381,0.020963813021040438,3,90,0.8689361402266096,0.9444090127944946,0.05078125,0.24609375,-0.9587516291067004,0.1502296115505515,0.516973717743805,0.5538837810357412,0.01953125,0.0729166666666666,-0.9122839610790834,0.0412429897746866,0.3519624224828046,0.3905252317587534,0.03125,0.1731770833333334,-0.04646766802761704
Ventral Visual,lowLR,10,layer_10,0.1901002877257596,0.02040463308168045,3,90,0.8692299093396407,0.9369755387306212,0.0859375,0.33203125,-0.9529604176059364,0.14639145857038116,0.4303329732855501,0.4787539144357045,0.0091145833333333,0.0598958333333333,-0.9475824533728884,0.04370882915537844,0.43889693605409064,0.45822162429491675,0.0768229166666667,0.2721354166666667,-0.005377964233048038
Ventral Visual,lowLR,11,layer_11,0.18418508336103848,0.01836376082125477,3,90,0.8713441943626536,0.930173893769582,0.06640625,0.2447916666666666,-0.9532208759337664,0.13953112848758145,0.3943702836831013,0.4765990277131398,0.0091145833333333,0.05859375,-0.9314776781247928,0.044653954873457025,0.47697391067955236,0.45357486605644226,0.0572916666666667,0.1861979166666666,-0.021743197808973602
Ventral Visual,lowLR,12,layer_12,0.1784066110559516,0.01751410420592987,3,90,0.7990135085464644,0.8623453577359518,0.0481770833333333,0.1692708333333333,-0.9533774731680752,0.13200370664792008,0.3482040690119243,0.4399723311265309,0.0130208333333333,0.0533854166666666,-0.9568232994060965,0.04640290440803152,0.45080943953454006,0.4223730266094209,0.03515625,0.11588541666666669,0.0034458262380212545
Ventral Visual,lowLR,13,layer_13,0.17573544833778076,0.017491458135687775,3,90,0.6431827998268242,0.7045952479044596,0.0794270833333333,0.26953125,-0.9377865437418222,0.13279048247326167,0.4050406488262516,0.5068856577078501,0.0143229166666666,0.0651041666666666,-0.9669681733939796,0.0429449658645191,0.23814215100057262,0.1977095901966095,0.0651041666666667,0.2044270833333334,0.029181629652157315
Ventral Visual,lowLR,14,layer_14,0.17182097173682828,0.01729246073258287,3,90,0.5502021838630561,0.5898314019044241,0.05078125,0.25390625,-0.9362361673265696,0.13613161688520556,0.3664868863098827,0.4428336123625437,0.015625,0.0690104166666666,-0.9680170668289064,0.03568935485162272,0.1837152975531734,0.14699778954188036,0.03515625,0.1848958333333334,0.03178089950233687
Ventral Visual,lowLR,15,layer_15,0.1620836295111399,0.018206125728044115,3,90,0.5068110514766455,0.5452714761098226,0.0559895833333333,0.2643229166666667,-0.9521968942135572,0.13646725998310977,0.3140893622396858,0.3596119781335194,0.015625,0.0755208333333333,-0.9753471747972072,0.02561636952803012,0.1927216892369597,0.1856594979763032,0.0403645833333333,0.18880208333333337,0.023150280583649985
Ventral Visual,lowLR,16,layer_16,0.15433894254595784,0.016523955674191293,3,90,0.5301609999127908,0.6127437353134155,0.0963541666666666,0.33984375,-0.9312938749790192,0.14038404940030028,0.333855986140614,0.3747537831465403,0.0208333333333333,0.09375,-0.975171159952879,0.013954893145657565,0.19630501377217674,0.23798995216687524,0.0755208333333333,0.24609375,0.04387728497385979
Ventral Visual,lowLR,17,layer_17,0.16382966361706117,0.018153847039280573,3,90,0.5489513713862703,0.6175820827484131,0.08203125,0.3567708333333333,-0.9167983941733836,0.15269314764173597,0.2830343914060867,0.3486521740754445,0.0247395833333333,0.0950520833333333,-0.9777877279557288,0.011136515975325195,0.26591697998018354,0.26892990867296857,0.0572916666666667,0.26171875,0.06098933378234517
Ventral Visual,lowLR,18,layer_18,0.1666737694359183,0.018621029578494246,3,90,0.5442369754244843,0.6276605526606241,0.0677083333333333,0.3776041666666667,-0.9053793605417012,0.16479098602262174,0.2110765939847273,0.2793700347344081,0.0338541666666666,0.1106770833333333,-0.9790412085130812,0.0018827834132965626,0.333160381439757,0.34829051792621607,0.0338541666666667,0.26692708333333337,0.07366184797137998
Ventral Visual,lowLR,19,layer_19,0.17790516965630698,0.022643952942806942,3,90,0.4654670327697097,0.5629639327526093,0.0807291666666666,0.3502604166666667,-0.8976382128894329,0.17729924567477226,0.227765465028962,0.2787928531567256,0.02734375,0.0963541666666666,-0.981149835512042,0.0006059239815347228,0.2377015677407477,0.28417107959588367,0.0533854166666666,0.2539062500000001,0.08351162262260914
Ventral Visual,lowLR,20,layer_20,0.17650300320564585,0.021514318139426374,3,90,0.5039320900171855,0.5990894933541616,0.0885416666666666,0.4114583333333333,-0.8972520846873522,0.17554159711429426,0.2382690025015052,0.2925834059715271,0.02734375,0.1028645833333333,-0.9808133710175752,0.0009614060913515909,0.26566308751568035,0.3065060873826345,0.0611979166666666,0.30859375,0.08356128633022297
Ventral Visual,lowLR,21,layer_21,0.18014160561126627,0.02242763761789638,3,90,0.4772490206130215,0.5742653210957845,0.0924479166666666,0.3763020833333333,-0.9041475038975476,0.1820997076686576,0.214468944188466,0.2816310773293177,0.0299479166666666,0.0963541666666666,-0.9842207627370954,-0.001958102057391331,0.2627800764245555,0.29263424376646685,0.0625,0.27994791666666674,0.08007325883954775
Ventral Visual,lowLR,22,layer_22,0.18678680972431352,0.025859433078994513,3,90,0.4952899599506775,0.6313446561495463,0.1158854166666666,0.52734375,-0.8815772011876106,0.18831418008102419,0.2130810414140957,0.3006217926740646,0.0377604166666666,0.1080729166666666,-0.9828300280496478,-0.0015273703567106611,0.2822089185365818,0.3307228634754817,0.078125,0.41927083333333337,0.10125282686203718
Ventral Visual,lowLR,23,layer_23,0.1874934695428673,0.028155077899821156,3,90,0.4600683412849376,0.6292121410369873,0.1315104166666666,0.5533854166666666,-0.8702162280678749,0.18914038997116625,0.1905137018586639,0.3147670328617096,0.05078125,0.15625,-0.9776886273175478,-0.001646920428298948,0.2695546394262737,0.3144451081752777,0.0807291666666666,0.39713541666666663,0.10747239924967289
Ventral Visual,lowLR,24,layer_24,0.1884633171893292,0.028726604186870137,3,90,0.4464864923709179,0.6288626194000244,0.109375,0.5481770833333334,-0.8694505654275417,0.19104701511765065,0.1844586347562333,0.3155751923720042,0.046875,0.12890625,-0.9756965395063162,-0.0025836979283214434,0.2620278576146846,0.3132874270280202,0.0625,0.41927083333333337,0.10624597407877445
Ventral Visual,lowLR,25,layer_25,0.1906212180766641,0.02922410464983667,3,90,0.4086170215039575,0.6019180019696554,0.1028645833333333,0.5338541666666666,-0.8618131056427956,0.19307071425747344,0.2005692135805773,0.3107900222142537,0.0481770833333333,0.16015625,-0.972365651279688,-0.002449496180809335,0.2080478079233802,0.29112797975540167,0.0546875,0.37369791666666663,0.11055254563689243
Ventral Visual,lowLR,26,layer_26,0.19139858535259813,0.029214427012499634,3,90,0.3989894832134917,0.5973242024580637,0.1015625,0.5481770833333334,-0.8566123247146606,0.194352684873645,0.2017379046933584,0.3167016059160232,0.0625,0.1861979166666666,-0.9685419462621212,-0.00295409952104686,0.1972515785201333,0.2806225965420405,0.0390625,0.36197916666666674,0.11192962154746056
Ventral Visual,lowLR,27,layer_27,0.19127140673585044,0.02936615612812028,3,90,0.3387983834105788,0.5543990631898245,0.078125,0.4856770833333333,-0.8484387993812561,0.19358558716432014,0.1946396351800003,0.3223359038432439,0.06640625,0.203125,-0.9707931969314814,-0.002314180428469703,0.14415874823057848,0.23206315934658056,0.01171875,0.2825520833333333,0.12235439755022526
Ventral Visual,lowLR,28,layer_28,0.1926950006095333,0.030684230881385985,3,90,0.3144501826451475,0.5328262348969778,0.0885416666666666,0.44921875,-0.8668112047016621,0.194323519877324,0.1855587129437886,0.3318851391474406,0.08203125,0.2682291666666667,-0.9673464857041836,-0.0016285192677907012,0.12889146970135892,0.20094109574953717,0.006510416666666602,0.18098958333333331,0.10053528100252151
Ventral Visual,lowLR,29,layer_29,0.19174472640958304,0.031182555281360214,3,90,0.2778408407453576,0.4921107987562815,0.0690104166666666,0.453125,-0.8535005860030651,0.1955762561948788,0.2091662654319675,0.365272397796313,0.1653645833333333,0.4817708333333333,-0.961080465465784,-0.003831529785295773,0.06867457531339008,0.1268384009599685,-0.09635416666666669,-0.028645833333333315,0.10757987946271885
Ventral Visual,lowLR,30,layer_30,0.19832138251980394,0.03029094238405432,3,90,0.2585742648534901,0.4519949158032735,0.0598958333333333,0.42578125,-0.8420376963913441,0.19815548733183516,0.2551405950116396,0.3956546535094579,0.23046875,0.6171875,-0.953223180025816,0.00016589518796877867,0.0034336698418505063,0.05634026229381561,-0.17057291666666669,-0.19140625,0.1111854836344719
Ventral Visual,lowLR,31,layer_31,0.19582337641316586,0.029838550936161907,3,90,0.2517067977141889,0.4275418917338053,0.0716145833333333,0.4518229166666667,-0.8519118502736092,0.19900893308646847,0.2738360605049983,0.425771822532018,0.25390625,0.6549479166666666,-0.9412808679044248,-0.003185556673302614,-0.0221292627908094,0.0017700692017872943,-0.18229166666666669,-0.20312499999999994,0.08936901763081562
Ventral Visual,lowLR,32,layer_32,0.1950629145387569,0.023860758411478493,3,90,0.2549193263239307,0.4138391017913818,0.09375,0.4479166666666667,-0.8604261986911297,0.1987091626750116,0.3078231759676846,0.5107402404149374,0.2669270833333333,0.6953125,-0.9442831128835678,-0.003646248136254693,-0.052903849643753886,-0.0969011386235556,-0.17317708333333331,-0.24739583333333331,0.08385691419243813
Ventral Visual,lowrank,0,embedding,0.08459272932992011,0.012956573574729915,3,90,,,0.0078125,0.0390625,-4.21464712019315e-08,0.08459272932992011,,,0.0078125,0.0390625,-4.21464712019315e-08,0.0,,,0.0,0.0,0.0
Ventral Visual,lowrank,1,layer_1,0.08483524667787594,0.013737820338715172,3,90,0.5990541346741475,0.5641012390454611,0.01953125,0.0833333333333333,-0.8192092927638441,0.0877789571434497,0.5920686348291746,0.5480239391326904,0.0143229166666666,0.09765625,-0.8184196553193033,-0.0029437104655737623,0.006985499844972876,0.016077299912770626,0.0052083333333334,-0.014322916666666699,-0.0007896374445408583
Ventral Visual,lowrank,2,layer_2,0.0995806330663595,0.01325366565517282,3,90,0.6306415969487692,0.6099943419297537,0.0169270833333333,0.0924479166666666,-0.8428945480845869,0.1000157128790022,0.609874863710572,0.5821682016054789,0.0182291666666666,0.0950520833333333,-0.832064030924812,-0.00043507981264269413,0.02076673323819722,0.027826140324274773,-0.0013020833333332975,-0.002604166666666699,-0.0108305171597749
Ventral Visual,lowrank,3,layer_3,0.15682646376942008,0.020231946684388206,3,90,0.6224311476552024,0.6078414916992188,0.0286458333333333,0.1002604166666666,-0.8728770143352449,0.1539161486667194,0.6281042769928376,0.6001794735590616,0.0182291666666666,0.1223958333333333,-0.8558664787560701,0.002910315102700678,-0.0056731293376351966,0.007662018140157101,0.010416666666666703,-0.0221354166666667,-0.017010535579174757
Ventral Visual,lowrank,4,layer_4,0.17120726640884606,0.01618666825137681,3,90,0.641429469562821,0.6611871719360352,0.0338541666666666,0.0950520833333333,-0.9603684865869582,0.15816632702034933,0.5934740792485301,0.5712788005669912,0.0221354166666666,0.1315104166666666,-0.9065810632891952,0.013040939388496736,0.04795539031429086,0.08990837136904395,0.011718750000000003,-0.0364583333333333,-0.05378742329776298
Ventral Visual,lowrank,5,layer_5,0.1758423211328123,0.020345284948531054,3,90,0.6294638227509993,0.6696626742680868,0.0377604166666666,0.1380208333333333,-0.9770494585391134,0.16451904418774335,0.5516955903682028,0.5928051074345907,0.03125,0.1080729166666666,-0.9658103217370808,0.01132327694506896,0.07776823238279651,0.0768575668334961,0.006510416666666602,0.029947916666666685,-0.01123913680203259
Ventral Visual,lowrank,6,layer_6,0.20133127076251714,0.023271392256959463,3,90,0.6288734343912605,0.6696767012278239,0.01953125,0.0638020833333333,-0.978184896055609,0.18527663007291875,0.5417631934037848,0.5688189466794332,0.01953125,0.0625,-0.9618418683530764,0.016054640689598387,0.08711024098747577,0.10085775454839063,0.0,0.001302083333333301,-0.016343027702532598
Ventral Visual,lowrank,7,layer_7,0.19785631710441123,0.020454839433557963,3,90,0.8222197745785814,0.9191505511601766,0.0703125,0.2825520833333333,-0.9567882381379604,0.17428225254575613,0.5053800057563055,0.5630882879098257,0.0169270833333333,0.0755208333333333,-0.9617542009800673,0.0235740645586551,0.31683976882227594,0.35606226325035095,0.0533854166666667,0.20703125,0.004965962842106819
Ventral Visual,lowrank,8,layer_8,0.194745111769575,0.02115343009838934,3,90,0.8785470708437854,0.9476561546325684,0.1028645833333333,0.359375,-0.9684438789263368,0.15081600884750093,0.4983549504494275,0.5576125383377075,0.0143229166666666,0.0703125,-0.9696994114201516,0.04392910292207408,0.38019212039435785,0.39004361629486084,0.0885416666666667,0.2890625,0.001255532493814826
Ventral Visual,lowrank,9,layer_9,0.1992431141365044,0.02447165583920488,3,90,0.87551598804891,0.9430075685183208,0.10546875,0.3645833333333333,-0.9533573761582376,0.1502296115505515,0.516973717743805,0.5538837810357412,0.01953125,0.0729166666666666,-0.9122839610790834,0.049013502585952884,0.358542270305105,0.3891237874825796,0.0859375,0.29166666666666674,-0.041073415079154185
Ventral Visual,lowrank,10,layer_10,0.2002627687762906,0.024630771149892157,3,90,0.8687436943602603,0.9347052375475564,0.15625,0.42578125,-0.9492162987589836,0.14639145857038116,0.4303329732855501,0.4787539144357045,0.0091145833333333,0.0598958333333333,-0.9475824533728884,0.053871310205909434,0.43841072107471024,0.45595132311185194,0.1471354166666667,0.3658854166666667,-0.001633845386095234
Ventral Visual,lowrank,11,layer_11,0.19687797759173842,0.021913355069158175,3,90,0.8608395288000349,0.9205855329831442,0.1080729166666666,0.3359375,-0.9566373508423568,0.13953112848758145,0.3943702836831013,0.4765990277131398,0.0091145833333333,0.05859375,-0.9314776781247928,0.057346849104156966,0.4664692451169336,0.4439865052700044,0.0989583333333333,0.27734375,-0.02515967271756403
Ventral Visual,lowrank,12,layer_12,0.19141950873062066,0.020144791299214353,3,90,0.733222322124648,0.7933132847150167,0.0546875,0.2278645833333333,-0.9629930704832076,0.13200370664792008,0.3482040690119243,0.4399723311265309,0.0130208333333333,0.0533854166666666,-0.9568232994060965,0.059415802082700586,0.3850182531127237,0.35334095358848583,0.0416666666666667,0.17447916666666669,-0.006169771077111141
Ventral Visual,lowrank,13,layer_13,0.18787065223758492,0.01941544833004148,3,90,0.7064935829504785,0.7709283828735352,0.078125,0.3294270833333333,-0.9525353647768496,0.13279048247326167,0.4050406488262516,0.5068856577078501,0.0143229166666666,0.0651041666666666,-0.9669681733939796,0.055080169764323256,0.30145293412422686,0.26404272516568505,0.0638020833333334,0.26432291666666674,0.014432808617129922
Ventral Visual,lowrank,14,layer_14,0.1800288596801692,0.017820991727386506,3,90,0.622679739240546,0.6749382813771566,0.0611979166666666,0.3046875,-0.9492312576621772,0.13613161688520556,0.3664868863098827,0.4428336123625437,0.015625,0.0690104166666666,-0.9680170668289064,0.04389724279496365,0.2561928529306633,0.2321046690146129,0.0455729166666666,0.2356770833333334,0.018785809166729228
Ventral Visual,lowrank,15,layer_15,0.17016767786343756,0.019780656670872972,3,90,0.6085582919880507,0.672033449014028,0.0677083333333333,0.3203125,-0.9570512194186448,0.13646725998310977,0.3140893622396858,0.3596119781335194,0.015625,0.0755208333333333,-0.9753471747972072,0.03370041788032779,0.29446892974836486,0.31242147088050853,0.0520833333333333,0.24479166666666669,0.018295955378562434
Ventral Visual,lowrank,16,layer_16,0.15664987971415964,0.018559744225251935,3,90,0.5799008638312291,0.6827876965204874,0.1145833333333333,0.44921875,-0.9317186083644629,0.14038404940030028,0.333855986140614,0.3747537831465403,0.0208333333333333,0.09375,-0.975171159952879,0.016265830313859364,0.24604487769061506,0.30803391337394714,0.09375,0.35546875,0.0434525515884161
Ventral Visual,lowrank,17,layer_17,0.16516721629333606,0.021630014334771137,3,90,0.5947990180550241,0.6896960735321045,0.1015625,0.45703125,-0.9147988948971032,0.15269314764173597,0.2830343914060867,0.3486521740754445,0.0247395833333333,0.0950520833333333,-0.9777877279557288,0.012474068651600084,0.3117646266489374,0.34104389945665997,0.0768229166666667,0.3619791666666667,0.06298883305862557
Ventral Visual,lowrank,18,layer_18,0.16500855668845252,0.021530904885769822,3,90,0.6069627915358212,0.7177485823631287,0.1067708333333333,0.5520833333333334,-0.8948651887476444,0.16479098602262174,0.2110765939847273,0.2793700347344081,0.0338541666666666,0.1106770833333333,-0.9790412085130812,0.00021757066583077966,0.3958861975510939,0.4383785476287206,0.0729166666666667,0.44140625000000006,0.08417601976543676
Ventral Visual,lowrank,19,layer_19,0.17537440336444074,0.02559054920228312,3,90,0.5443499196124373,0.6686680515607198,0.10546875,0.5208333333333334,-0.8874673955142498,0.17729924567477226,0.227765465028962,0.2787928531567256,0.02734375,0.0963541666666666,-0.981149835512042,-0.0019248423103315204,0.3165844545834753,0.38987519840399426,0.078125,0.42447916666666674,0.09368243999779224
Ventral Visual,lowrank,20,layer_20,0.17353851780470272,0.024735701394730435,3,90,0.5738627137445032,0.688066820303599,0.1106770833333333,0.5638020833333334,-0.8852704726159573,0.17554159711429426,0.2382690025015052,0.2925834059715271,0.02734375,0.1028645833333333,-0.9808133710175752,-0.002003079309591538,0.33559371124299797,0.3954834143320719,0.0833333333333333,0.46093750000000006,0.09554289840161789
Ventral Visual,lowrank,21,layer_21,0.17815974756126327,0.025023383639586186,3,90,0.5389167384262107,0.6557952761650085,0.1015625,0.515625,-0.8911608345806599,0.1820997076686576,0.214468944188466,0.2816310773293177,0.0299479166666666,0.0963541666666666,-0.9842207627370954,-0.003939960107394336,0.3244477942377447,0.37416419883569085,0.0716145833333334,0.41927083333333337,0.09305992815643549
Ventral Visual,lowrank,22,layer_22,0.18457401052216693,0.028821623456019196,3,90,0.547721127896871,0.7006991505622864,0.140625,0.69140625,-0.8639314994215965,0.18831418008102419,0.2130810414140957,0.3006217926740646,0.0377604166666666,0.1080729166666666,-0.9828300280496478,-0.0037401695588572537,0.3346400864827753,0.4000773578882218,0.1028645833333334,0.5833333333333334,0.11889852862805128
Ventral Visual,lowrank,23,layer_23,0.18449640315885887,0.031014709735234687,3,90,0.497892214624114,0.6803943316141764,0.1497395833333333,0.69921875,-0.8549286834895611,0.18914038997116625,0.1905137018586639,0.3147670328617096,0.05078125,0.15625,-0.9776886273175478,-0.004643986812307377,0.3073785127654501,0.3656272987524668,0.09895833333333329,0.54296875,0.12275994382798672
Ventral Visual,lowrank,24,layer_24,0.185020765312126,0.0318791153458931,3,90,0.4867431134561616,0.6701341072718302,0.1536458333333333,0.6822916666666666,-0.8546958565711975,0.19104701511765065,0.1844586347562333,0.3155751923720042,0.046875,0.12890625,-0.9756965395063162,-0.006026249805524658,0.3022844786999283,0.354558914899826,0.10677083333333329,0.5533854166666666,0.12100068293511868
Ventral Visual,lowrank,25,layer_25,0.18598769348263086,0.03214634118039717,3,90,0.4491473824084891,0.6336933970451355,0.1223958333333333,0.6458333333333334,-0.8494573011994362,0.19307071425747344,0.2005692135805773,0.3107900222142537,0.0481770833333333,0.16015625,-0.972365651279688,-0.007083020774842574,0.2485781688279118,0.3229033748308818,0.07421875,0.48567708333333337,0.1229083500802518
Ventral Visual,lowrank,26,layer_26,0.1863799597317298,0.03187412652935264,3,90,0.4320325672851945,0.6211311221122742,0.14453125,0.6471354166666666,-0.8459721319377422,0.194352684873645,0.2017379046933584,0.3167016059160232,0.0625,0.1861979166666666,-0.9685419462621212,-0.007972725141915188,0.23029466259183612,0.30442951619625097,0.08203125,0.4609375,0.12256981432437897
