region,arm,layer,layer_name,model,mean_test_pearson_r,mean_test_spearman_r,mean_test_r2_vs_train_mean,n_subjects,n_test_pairs
Ventral Visual,lowLR,31,layer_31,mean_rdm,0.147883629884604,0.15603649759403895,0.02086592302790813,3,765
Ventral Visual,lowLR,31,layer_31,mean_repr,0.14878624223622583,0.15850076601024854,0.02084754629167525,3,765
Ventral Visual,lowLR,31,layer_31,mean_repr_plus_single_formats,0.17963120850325817,0.18521206649971422,0.031201820819876325,3,765
Ventral Visual,lowLR,31,layer_31,single_feature_listing,0.18099013567936528,0.18414719297695425,0.03259808436412185,3,765
Ventral Visual,lowLR,31,layer_31,single_pairwise,0.03772491454438773,0.06682572089708301,0.0012384044510340326,3,765
Ventral Visual,lowLR,31,layer_31,single_triplet,0.0707001537087023,0.08081406782043078,0.0037655630756196676,3,765
Ventral Visual,lowLR,32,layer_32,all_single_formats,0.17953057996517985,0.18312855614908283,0.03197652347219471,3,765
Ventral Visual,lowLR,32,layer_32,mean_rdm,0.14003528455216888,0.1484595943554243,0.018389933157050398,3,765
Ventral Visual,lowLR,32,layer_32,mean_repr,0.14243360331000174,0.153573256659938,0.018748474437496793,3,765
Ventral Visual,lowLR,32,layer_32,mean_repr_plus_single_formats,0.17719937726451943,0.17896423370518358,0.03059972968714057,3,765
Ventral Visual,lowLR,32,layer_32,single_feature_listing,0.1813373757471026,0.18291433059674642,0.03283618458693723,3,765
Ventral Visual,lowLR,32,layer_32,single_pairwise,0.036466755663131324,0.06437016374222922,0.0011567241335121992,3,765
Ventral Visual,lowLR,32,layer_32,single_triplet,0.06684319594681642,0.08095901427476425,0.0029732777980500114,3,765
Ventral Visual,lowrank,0,embedding,all_single_formats,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,0,embedding,mean_rdm,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,0,embedding,mean_repr,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,0,embedding,mean_repr_plus_single_formats,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,0,embedding,single_feature_listing,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,0,embedding,single_pairwise,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,0,embedding,single_triplet,0.030176719711223588,0.036207847190683366,0.0,3,765
Ventral Visual,lowrank,1,layer_1,all_single_formats,0.053136277565802,0.07858947970897061,-0.003733772019931488,3,765
Ventral Visual,lowrank,1,layer_1,mean_rdm,0.06264229806740883,0.08676967576863925,0.000774100703869666,3,765
Ventral Visual,lowrank,1,layer_1,mean_repr,0.053430764688860176,0.07648097027190481,-3.084218616666856e-05,3,765
Ventral Visual,lowrank,1,layer_1,mean_repr_plus_single_formats,0.05507347692368896,0.07857444273167645,-0.0043032312383822395,3,765
Ventral Visual,lowrank,1,layer_1,single_feature_listing,0.059855397743893986,0.0668554732050982,0.001944009595674238,3,765
Ventral Visual,lowrank,1,layer_1,single_pairwise,0.05976083557798709,0.08796494123829819,-0.0014325152177193286,3,765
Ventral Visual,lowrank,1,layer_1,single_triplet,0.05464885243607467,0.06940178830133888,0.0010586712200915487,3,765
Ventral Visual,lowrank,2,layer_2,all_single_formats,0.05436098690592502,0.07359457646696077,-0.002075113350648139,3,765
Ventral Visual,lowrank,2,layer_2,mean_rdm,0.06663441506195907,0.090205540201399,0.0020008249840671364,3,765
Ventral Visual,lowrank,2,layer_2,mean_repr,0.057437029473876265,0.07941706740702559,0.0009779338978290752,3,765
Ventral Visual,lowrank,2,layer_2,mean_repr_plus_single_formats,0.055269994663173776,0.07642075088571192,-0.0025301161358557422,3,765
Ventral Visual,lowrank,2,layer_2,single_feature_listing,0.057832074650891276,0.07500176235518198,0.0018173907902117408,3,765
Ventral Visual,lowrank,2,layer_2,single_pairwise,0.06382976715572275,0.08752664417463657,0.0001530728809934212,3,765
Ventral Visual,lowrank,2,layer_2,single_triplet,0.05901753205499613,0.0734035273371443,0.001681506585143729,3,765
Ventral Visual,lowrank,3,layer_3,all_single_formats,0.0630376490663342,0.08582675097023347,0.0011054708210908037,3,765
Ventral Visual,lowrank,3,layer_3,mean_rdm,0.07230831659215571,0.09953303171819401,0.003053105612917754,3,765
Ventral Visual,lowrank,3,layer_3,mean_repr,0.06382653556948059,0.09406315476855787,0.0018855566796121732,3,765
Ventral Visual,lowrank,3,layer_3,mean_repr_plus_single_formats,0.06270768028043006,0.08350220225154388,0.0007850630103693282,3,765
Ventral Visual,lowrank,3,layer_3,single_feature_listing,0.06465664511454564,0.08584665731925985,0.002340562912604168,3,765
Ventral Visual,lowrank,3,layer_3,single_pairwise,0.06733203123703323,0.09482252658922669,0.0020835068382445052,3,765
Ventral Visual,lowrank,3,layer_3,single_triplet,0.062396527630097835,0.08144948062566333,0.0022200259560523072,3,765
Ventral Visual,lowrank,4,layer_4,all_single_formats,0.08668346007515175,0.10584065503682004,0.004991116004834817,3,765
Ventral Visual,lowrank,4,layer_4,mean_rdm,0.09357017831441089,0.11969382998780692,0.006768056730226364,3,765
Ventral Visual,lowrank,4,layer_4,mean_repr,0.0862224813893702,0.12012304053577742,0.0051390687564395465,3,765
Ventral Visual,lowrank,4,layer_4,mean_repr_plus_single_formats,0.08178414943061078,0.10214552559685765,0.003049454306717806,3,765
Ventral Visual,lowrank,4,layer_4,single_feature_listing,0.0995111470860507,0.11304463587776321,0.009035882221667698,3,765
Ventral Visual,lowrank,4,layer_4,single_pairwise,0.08337067310914321,0.1101156239018785,0.004633016964031437,3,765
Ventral Visual,lowrank,4,layer_4,single_triplet,0.07091071474813083,0.09006093326289273,0.0033847937842464613,3,765
Ventral Visual,lowrank,5,layer_5,all_single_formats,0.117728703730272,0.13357794555220417,0.010799929831549279,3,765
Ventral Visual,lowrank,5,layer_5,mean_rdm,0.11788263292503769,0.14317279684829243,0.012943091616129906,3,765
Ventral Visual,lowrank,5,layer_5,mean_repr,0.13593616870272973,0.149758313871482,0.01736995275113884,3,765
Ventral Visual,lowrank,5,layer_5,mean_repr_plus_single_formats,0.13176190998961307,0.145551346452761,0.015045238607306813,3,765
Ventral Visual,lowrank,5,layer_5,single_feature_listing,0.03797379822173016,0.11038746886394162,-0.0077996712440265474,3,765
Ventral Visual,lowrank,5,layer_5,single_pairwise,0.13247647038090885,0.1472957966421706,0.015774840552736407,3,765
Ventral Visual,lowrank,5,layer_5,single_triplet,0.11145879008095298,0.13223940440346668,0.011157337465255601,3,765
Ventral Visual,lowrank,6,layer_6,all_single_formats,0.09319407338079137,0.12063276100792956,0.0023870868670209378,3,765
Ventral Visual,lowrank,6,layer_6,mean_rdm,0.10266739766756679,0.1369671086894698,0.009014721903939446,3,765
Ventral Visual,lowrank,6,layer_6,mean_repr,0.12409003702364668,0.145142649808455,0.014153215620296625,3,765
Ventral Visual,lowrank,6,layer_6,mean_repr_plus_single_formats,0.10976395020676988,0.13033491717466725,0.008289361011861915,3,765
Ventral Visual,lowrank,6,layer_6,single_feature_listing,0.0201577522253235,0.0980448445013044,-0.020189766193830172,3,765
Ventral Visual,lowrank,6,layer_6,single_pairwise,0.12069567239835015,0.13603519135156694,0.013214566270895048,3,765
Ventral Visual,lowrank,6,layer_6,single_triplet,0.10455174488322495,0.1309049463792826,0.009183209201120627,3,765
Ventral Visual,lowrank,7,layer_7,all_single_formats,0.1675627398841574,0.17679386091055105,0.0266263448284364,3,765
Ventral Visual,lowrank,7,layer_7,mean_rdm,0.17677470459924596,0.180874653526332,0.031415232727948585,3,765
Ventral Visual,lowrank,7,layer_7,mean_repr,0.18017149326111573,0.1856369169496933,0.03271376386768595,3,765
Ventral Visual,lowrank,7,layer_7,mean_repr_plus_single_formats,0.17197153970664383,0.18541700003993777,0.028235770328257487,3,765
Ventral Visual,lowrank,7,layer_7,single_feature_listing,0.11531305213202854,0.1627856880498202,0.009317782350610057,3,765
Ventral Visual,lowrank,7,layer_7,single_pairwise,0.17490338024430763,0.18372386141357056,0.02997357410653545,3,765
Ventral Visual,lowrank,7,layer_7,single_triplet,0.1728566124076838,0.17714036361609017,0.030403780256376578,3,765
Ventral Visual,lowrank,8,layer_8,all_single_formats,0.1845448576013926,0.1902615156397519,0.03499645949714795,3,765
Ventral Visual,lowrank,8,layer_8,mean_rdm,0.18068342518180322,0.18619391946809663,0.033059579524686,3,765
Ventral Visual,lowrank,8,layer_8,mean_repr,0.17991318244591745,0.18572129556737962,0.03284549185416352,3,765
Ventral Visual,lowrank,8,layer_8,mean_repr_plus_single_formats,0.18314842570174872,0.18989143445347645,0.03425618646394246,3,765
Ventral Visual,lowrank,8,layer_8,single_feature_listing,0.1345168596627737,0.16848701651270961,0.016089894110290087,3,765
Ventral Visual,lowrank,8,layer_8,single_pairwise,0.17381860239728827,0.1802973426006859,0.030215503642597546,3,765
Ventral Visual,lowrank,8,layer_8,single_triplet,0.1830005975144354,0.18737298645894732,0.03440404023441398,3,765
Ventral Visual,lowrank,9,layer_9,all_single_formats,0.17778269901349839,0.18783531766932393,0.03182262783126929,3,765
Ventral Visual,lowrank,9,layer_9,mean_rdm,0.1761170987807504,0.18443310997659215,0.031088950443347214,3,765
Ventral Visual,lowrank,9,layer_9,mean_repr,0.17623790136496886,0.18523987999366356,0.031248009332357496,3,765
Ventral Visual,lowrank,9,layer_9,mean_repr_plus_single_formats,0.17828437478067685,0.19013127558151244,0.032161418804754094,3,765
Ventral Visual,lowrank,9,layer_9,single_feature_listing,0.13352073864480732,0.16572635971398111,0.01504783176202884,3,765
Ventral Visual,lowrank,9,layer_9,single_pairwise,0.17139634658027328,0.17880693959629243,0.029460587134303662,3,765
Ventral Visual,lowrank,9,layer_9,single_triplet,0.17621986526361597,0.18467281708522265,0.03135241601090285,3,765
Ventral Visual,lowrank,10,layer_10,all_single_formats,0.17376876079873008,0.1887985240710914,0.029765243991054697,3,765
Ventral Visual,lowrank,10,layer_10,mean_rdm,0.17455474653140582,0.1858771601359457,0.03059509183827913,3,765
Ventral Visual,lowrank,10,layer_10,mean_repr,0.17527149792251304,0.18717828306667492,0.031071317141753225,3,765
Ventral Visual,lowrank,10,layer_10,mean_repr_plus_single_formats,0.17584691917444098,0.19154640435316472,0.030984985268820913,3,765
Ventral Visual,lowrank,10,layer_10,single_feature_listing,0.14462568834452882,0.17172697137854773,0.019680127363362925,3,765
Ventral Visual,lowrank,10,layer_10,single_pairwise,0.16556776318429892,0.1752675049669825,0.027474571500431238,3,765
Ventral Visual,lowrank,10,layer_10,single_triplet,0.1749092561781609,0.18698774321059927,0.0309768005971847,3,765
Ventral Visual,lowrank,11,layer_11,all_single_formats,0.17165868096520098,0.18652152543746392,0.028948702559021117,3,765
Ventral Visual,lowrank,11,layer_11,mean_rdm,0.17264111721844766,0.18507554539867155,0.029894887041443496,3,765
Ventral Visual,lowrank,11,layer_11,mean_repr,0.1759068788599288,0.18782396175836677,0.03135444895117726,3,765
Ventral Visual,lowrank,11,layer_11,mean_repr_plus_single_formats,0.17562162196607164,0.1899555850755633,0.030885423984710763,3,765
Ventral Visual,lowrank,11,layer_11,single_feature_listing,0.14563703240486514,0.1739328325117497,0.020027570632784857,3,765
Ventral Visual,lowrank,11,layer_11,single_pairwise,0.1692837824891086,0.1806058463374596,0.02893813040223499,3,765
Ventral Visual,lowrank,11,layer_11,single_triplet,0.16854102232777965,0.18245381311565723,0.02840660846067448,3,765
Ventral Visual,lowrank,12,layer_12,all_single_formats,0.1633194096224142,0.17970638849956252,0.0259093440762251,3,765
Ventral Visual,lowrank,12,layer_12,mean_rdm,0.14425942628514718,0.15922090588362167,0.020782466523865395,3,765
Ventral Visual,lowrank,12,layer_12,mean_repr,0.1646879557012488,0.17968711650905536,0.027627712137227884,3,765
Ventral Visual,lowrank,12,layer_12,mean_repr_plus_single_formats,0.1773794342443242,0.19277706881512283,0.031911268856915344,3,765
Ventral Visual,lowrank,12,layer_12,single_feature_listing,0.14875410305003603,0.1791793437855961,0.020823292962607803,3,765
Ventral Visual,lowrank,12,layer_12,single_pairwise,0.16533119662600412,0.1800790875315582,0.02792725902227322,3,765
Ventral Visual,lowrank,12,layer_12,single_triplet,0.1276661203541551,0.14113174384531516,0.015881828588448665,3,765
Ventral Visual,lowrank,13,layer_13,all_single_formats,0.16801038276125016,0.18779654138800683,0.02756898251981817,3,765
Ventral Visual,lowrank,13,layer_13,mean_rdm,0.16139067586492803,0.18087693185622503,0.02676559017632359,3,765
Ventral Visual,lowrank,13,layer_13,mean_repr,0.17589903303434054,0.1927895862275941,0.03213143979596104,3,765
Ventral Visual,lowrank,13,layer_13,mean_repr_plus_single_formats,0.1807005307808716,0.1960069543562963,0.03351280137860738,3,765
Ventral Visual,lowrank,13,layer_13,single_feature_listing,0.1710753569558647,0.19036728375455184,0.029397891940318832,3,765
Ventral Visual,lowrank,13,layer_13,single_pairwise,0.13241272279505154,0.16543730666025516,0.017986514963565847,3,765
Ventral Visual,lowrank,13,layer_13,single_triplet,0.14875211090961146,0.1676574453274536,0.02220125951150853,3,765
Ventral Visual,lowrank,14,layer_14,all_single_formats,0.1580439111700209,0.1753761679009407,0.02362213020753101,3,765
Ventral Visual,lowrank,14,layer_14,mean_rdm,0.15585338609129315,0.17393380638609615,0.024758045308818127,3,765
Ventral Visual,lowrank,14,layer_14,mean_repr,0.1688377806354668,0.1831496418688774,0.02932002271477478,3,765
Ventral Visual,lowrank,14,layer_14,mean_repr_plus_single_formats,0.17387513313791678,0.18767327927347902,0.0307699868061944,3,765
Ventral Visual,lowrank,14,layer_14,single_feature_listing,0.16177885888229301,0.17835591068911083,0.025885368051049684,3,765
Ventral Visual,lowrank,14,layer_14,single_pairwise,0.08717237319933585,0.13073960217143601,0.006664736284256974,3,765
Ventral Visual,lowrank,14,layer_14,single_triplet,0.14768495907876836,0.16362948316131048,0.021895942915727645,3,765
Ventral Visual,lowrank,15,layer_15,all_single_formats,0.16851838104076255,0.1816252515432558,0.02768002720055081,3,765
Ventral Visual,lowrank,15,layer_15,mean_rdm,0.150036189600864,0.17340704758019473,0.022809653428589205,3,765
Ventral Visual,lowrank,15,layer_15,mean_repr,0.1668430668724515,0.1819915355130428,0.028563868549952114,3,765
Ventral Visual,lowrank,15,layer_15,mean_repr_plus_single_formats,0.17853951248371325,0.18915285350991015,0.032057069845073206,3,765
Ventral Visual,lowrank,15,layer_15,single_feature_listing,0.17443995763143116,0.1840013977330528,0.030483778884412744,3,765
Ventral Visual,lowrank,15,layer_15,single_pairwise,0.07929895319556701,0.12915358078855052,0.004204867451564305,3,765
Ventral Visual,lowrank,15,layer_15,single_triplet,0.14049770951803744,0.15847121026402805,0.01995995351673474,3,765
Ventral Visual,lowrank,16,layer_16,all_single_formats,0.1809176042048629,0.19059862805228078,0.03200537691821137,3,765
Ventral Visual,lowrank,16,layer_16,mean_rdm,0.15777787497354975,0.18356436045180266,0.025400461626643816,3,765
Ventral Visual,lowrank,16,layer_16,mean_repr,0.17386100765337828,0.18769080007708797,0.03140740601517167,3,765
Ventral Visual,lowrank,16,layer_16,mean_repr_plus_single_formats,0.18521540558196248,0.19371884998126854,0.03382694186301016,3,765
Ventral Visual,lowrank,16,layer_16,single_feature_listing,0.1874689518749246,0.19129519837954456,0.035563827161664986,3,765
