subject,region,arm,layer,layer_name,model,predictors,n_test_pairs,test_pearson_r,test_spearman_r,test_r2_vs_train_mean,mean_standardized_beta
01,Language,taskvec_a0p25,7,layer_7,single_feature_listing,single_feature_listing,765,0.013255064729910022,0.03122590498613837,-0.0007957322402680767,[0.000796]
01,Language,taskvec_a0p25,7,layer_7,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.029903324783876663,0.040397657019145744,-0.00010489661809764961,"[0.006273, -0.003151, -0.002094, -0.000722]"
01,Language,taskvec_a0p25,8,layer_8,mean_repr,mean_repr,765,0.01620468789363026,0.03827655869259245,-0.000710141171585299,[0.00076]
01,Language,taskvec_a0p25,8,layer_8,mean_rdm,mean_rdm,765,0.01879217147324141,0.044076918561500034,-0.0005490549077955542,[0.000666]
01,Language,taskvec_a0p25,8,layer_8,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.02353154737776981,0.04870313441905134,-0.00046831678130954124,"[-0.001824, 0.000689, 0.001865]"
01,Language,taskvec_a0p25,8,layer_8,single_triplet,single_triplet,765,0.02004303881478694,0.034276695928463656,-0.00047251258808955754,[0.000374]
01,Language,taskvec_a0p25,8,layer_8,single_pairwise,single_pairwise,765,0.02030426070758406,0.038409398727298115,-0.0004828671682861607,[0.000717]
01,Language,taskvec_a0p25,8,layer_8,single_feature_listing,single_feature_listing,765,0.018624587416951475,0.03716974603054624,-0.0005540451122758583,[0.00091]
01,Language,taskvec_a0p25,8,layer_8,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.011682745866294402,0.027514586001994742,-0.0013108784106177218,"[0.005637, -0.003608, -0.001394, -0.000146]"
01,Language,taskvec_a0p25,9,layer_9,mean_repr,mean_repr,765,0.008222009268574764,0.037638117048796195,-0.0010226749694925985,[0.000575]
01,Language,taskvec_a0p25,9,layer_9,mean_rdm,mean_rdm,765,0.012061030930281626,0.043991977062310714,-0.0008169578583872017,[0.000487]
01,Language,taskvec_a0p25,9,layer_9,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.012167070555864759,0.03094773430813688,-0.001105062875339069,"[-0.001398, 0.000323, 0.001626]"
01,Language,taskvec_a0p25,9,layer_9,single_triplet,single_triplet,765,0.015203537600863298,0.0300486785284562,-0.0006568732859328907,[0.00022]
01,Language,taskvec_a0p25,9,layer_9,single_pairwise,single_pairwise,765,0.013096304735535566,0.039283285662630806,-0.0007751173422432256,[0.000524]
01,Language,taskvec_a0p25,9,layer_9,single_feature_listing,single_feature_listing,765,0.012105835787255858,0.0351261913320001,-0.0008227675185397132,[0.000756]
01,Language,taskvec_a0p25,9,layer_9,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,-0.0011729632627627083,0.011180166843438262,-0.0019583940088174767,"[0.003613, -0.002443, -0.001199, 0.000412]"
01,Language,taskvec_a0p25,10,layer_10,mean_repr,mean_repr,765,0.004278851715385385,0.04193965749464659,-0.0011257273005109703,[0.00039]
01,Language,taskvec_a0p25,10,layer_10,mean_rdm,mean_rdm,765,0.0035423976587051036,0.043615677375621276,-0.0011351655101616842,[0.000265]
01,Language,taskvec_a0p25,10,layer_10,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.012602826636007878,0.027768767206416422,-0.0009347697274240119,"[-0.001414, 0.000825, 0.000901]"
01,Language,taskvec_a0p25,10,layer_10,single_triplet,single_triplet,765,0.002191690924749929,0.02747952652552279,-0.0011791899795157157,[2.8e-05]
01,Language,taskvec_a0p25,10,layer_10,single_pairwise,single_pairwise,765,0.010984885977345584,0.0430459876868331,-0.0008259077374466184,[0.000396]
01,Language,taskvec_a0p25,10,layer_10,single_feature_listing,single_feature_listing,765,0.008424950895112563,0.04413417165151846,-0.0009096768226648511,[0.000445]
01,Language,taskvec_a0p25,10,layer_10,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,-0.0016605555108757837,0.013108170010584853,-0.001842825935454817,"[0.004591, -0.00288, -0.001091, -0.000519]"
01,Language,taskvec_a0p25,11,layer_11,mean_repr,mean_repr,765,0.011032548262599475,0.045170275675236675,-0.0008039608693062306,[0.000499]
01,Language,taskvec_a0p25,11,layer_11,mean_rdm,mean_rdm,765,0.007843063216033567,0.04716426999763858,-0.00091091631250384,[0.000422]
01,Language,taskvec_a0p25,11,layer_11,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.014120635709019403,0.012480771565799641,-0.0007669529558573807,"[-0.000575, 0.001445, -0.000423]"
01,Language,taskvec_a0p25,11,layer_11,single_triplet,single_triplet,765,0.013129271516999403,0.05751600928808087,-0.000690836397189587,[0.000331]
01,Language,taskvec_a0p25,11,layer_11,single_pairwise,single_pairwise,765,0.012558054947279467,0.040467588344921986,-0.0007620585903029831,[0.000581]
01,Language,taskvec_a0p25,11,layer_11,single_feature_listing,single_feature_listing,765,0.002091562192811149,0.0348076272051888,-0.0010841159702958958,[0.000325]
01,Language,taskvec_a0p25,11,layer_11,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,-0.004860279815601514,-0.012509987796192936,-0.0018067318687902123,"[0.003203, -0.001689, 9.8e-05, -0.001298]"
01,Language,taskvec_a0p25,12,layer_12,mean_repr,mean_repr,765,0.005641727077496821,0.05309966781950159,-0.0009647226127058595,[0.000456]
01,Language,taskvec_a0p25,12,layer_12,mean_rdm,mean_rdm,765,0.004653711186333403,0.05696872764388792,-0.0009476069521234809,[0.000372]
01,Language,taskvec_a0p25,12,layer_12,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.019993408996826664,0.011851550457099987,-0.00047866410448760277,"[0.000199, 0.000898, -0.000701]"
01,Language,taskvec_a0p25,12,layer_12,single_triplet,single_triplet,765,0.018871304289873898,0.0591498130563313,-0.0005034567471886575,[0.000368]
01,Language,taskvec_a0p25,12,layer_12,single_pairwise,single_pairwise,765,0.008536724874733604,0.02980752401024659,-0.0008919130955706844,[0.000477]
01,Language,taskvec_a0p25,12,layer_12,single_feature_listing,single_feature_listing,765,-0.0013999131502376895,0.02180803971691885,-0.0011894650436479193,[0.000164]
01,Language,taskvec_a0p25,12,layer_12,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.006582335823348583,-0.0006121202325611938,-0.0011668116939971274,"[0.003124, -0.000872, -0.00045, -0.001653]"
01,Language,taskvec_a0p25,13,layer_13,mean_repr,mean_repr,765,0.03077030691271735,0.06534102711936278,-0.00015261692010315464,[0.000462]
01,Language,taskvec_a0p25,13,layer_13,mean_rdm,mean_rdm,765,0.03939168652824197,0.07395027290371538,-4.2662696524642385e-05,[0.000309]
01,Language,taskvec_a0p25,13,layer_13,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.013165008624005558,0.036832204755919834,-0.0007724848154899711,"[0.000664, -0.001145, 0.000598]"
01,Language,taskvec_a0p25,13,layer_13,single_triplet,single_triplet,765,0.05110009993865734,0.060539621094976064,0.00029861888150839455,[0.000556]
01,Language,taskvec_a0p25,13,layer_13,single_pairwise,single_pairwise,765,0.02358460318823926,0.026390082778425986,-0.0004021199333017478,[-0.000525]
01,Language,taskvec_a0p25,13,layer_13,single_feature_listing,single_feature_listing,765,0.005282177173566171,0.04934449768588692,-0.0009216309449995297,[0.000364]
01,Language,taskvec_a0p25,13,layer_13,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.009937224732451993,0.029802726115530625,-0.001075229050153892,"[0.003142, -0.001235, -0.001905, -0.000405]"
01,Language,taskvec_a0p25,14,layer_14,mean_repr,mean_repr,765,0.027825505434254008,0.0596630269676528,-0.0002354195056368802,[0.00036]
01,Language,taskvec_a0p25,14,layer_14,mean_rdm,mean_rdm,765,0.032669337811457644,0.06521496846657408,-0.00019788143197385644,[0.000172]
01,Language,taskvec_a0p25,14,layer_14,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.006199787930076121,0.023378318286974682,-0.0011746064604920559,"[0.000371, -0.001116, 0.000736]"
01,Language,taskvec_a0p25,14,layer_14,single_triplet,single_triplet,765,0.045680608841475914,0.06686949163491077,0.0001033908771714831,[0.000399]
01,Language,taskvec_a0p25,14,layer_14,single_pairwise,single_pairwise,765,0.021382562258093582,0.028923397992335696,-0.0004152303982145611,[-0.00056]
01,Language,taskvec_a0p25,14,layer_14,single_feature_listing,single_feature_listing,765,-0.0012939382009437336,0.04202572475684189,-0.0011822164539954105,[0.000385]
01,Language,taskvec_a0p25,14,layer_14,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.006665645460807664,0.01629134532163719,-0.0012552997061001658,"[0.002653, -0.001264, -0.001729, -6.8e-05]"
01,Language,taskvec_a0p25,15,layer_15,mean_repr,mean_repr,765,0.02005261283565067,0.05522931658412412,-0.0004363008418177827,[0.000359]
01,Language,taskvec_a0p25,15,layer_15,mean_rdm,mean_rdm,765,0.02375039752258455,0.058931843895268655,-0.0003814331429257134,[0.000201]
01,Language,taskvec_a0p25,15,layer_15,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.016532513179719682,0.028213336378254225,-0.0008021583227089124,"[0.000239, -0.001309, 0.001269]"
01,Language,taskvec_a0p25,15,layer_15,single_triplet,single_triplet,765,0.04671423340085361,0.061010752912978784,0.00011479957484894499,[0.000396]
01,Language,taskvec_a0p25,15,layer_15,single_pairwise,single_pairwise,765,0.0020421869099055273,0.011004574618386444,-0.0009006663932824566,[-0.000463]
01,Language,taskvec_a0p25,15,layer_15,single_feature_listing,single_feature_listing,765,0.013392586136642563,0.05548692868532592,-0.0007500195073215643,[0.000678]
01,Language,taskvec_a0p25,15,layer_15,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,-0.001282765099580225,-0.0007220429489308333,-0.0020566380401816353,"[0.000792, -0.000144, -0.001568, 0.000964]"
01,Language,taskvec_a0p25,16,layer_16,mean_repr,mean_repr,765,0.07555666086453527,0.08973384550189328,0.0021647691500478183,[0.00102]
01,Language,taskvec_a0p25,16,layer_16,mean_rdm,mean_rdm,765,0.06642349784206751,0.09260478240207268,0.0015585831224548263,[0.000885]
01,Language,taskvec_a0p25,16,layer_16,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.02335355473162148,0.024092990168604455,-0.0004527575672974571,"[0.000824, -0.002066, 0.002148]"
01,Language,taskvec_a0p25,16,layer_16,single_triplet,single_triplet,765,0.07606472578009074,0.09523011533978074,0.001914449209046376,[0.001005]
01,Language,taskvec_a0p25,16,layer_16,single_pairwise,single_pairwise,765,0.042708324176471746,0.06400737321161154,0.0004101611210234335,[0.0004]
01,Language,taskvec_a0p25,16,layer_16,single_feature_listing,single_feature_listing,765,0.054647652146067864,0.07252068790552596,0.0012934205207859595,[0.001112]
01,Language,taskvec_a0p25,16,layer_16,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.020419396668137246,0.023289436617264434,-0.0008632844060030287,"[0.005261, -0.001319, -0.003602, 0.000271]"
01,Language,taskvec_a0p25,17,layer_17,mean_repr,mean_repr,765,0.07448900230302988,0.09898469578801132,0.002359457708951407,[0.001136]
01,Language,taskvec_a0p25,17,layer_17,mean_rdm,mean_rdm,765,0.06589303253471132,0.09514316354950933,0.0017796889772101476,[0.001035]
01,Language,taskvec_a0p25,17,layer_17,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.0576173812585361,0.06518505533527233,0.0020348286290542417,"[-0.000902, -0.001662, 0.003701]"
01,Language,taskvec_a0p25,17,layer_17,single_triplet,single_triplet,765,0.06611941529980069,0.08595012923491271,0.0016398774402300864,[0.000986]
01,Language,taskvec_a0p25,17,layer_17,single_pairwise,single_pairwise,765,0.05101872904491947,0.08454649039362302,0.0008454076791228893,[0.000681]
01,Language,taskvec_a0p25,17,layer_17,single_feature_listing,single_feature_listing,765,0.07836609467538205,0.10216162579476859,0.0029866648583112276,[0.001519]
01,Language,taskvec_a0p25,17,layer_17,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.04487689565620052,0.05619511402773076,0.0010327617392712485,"[0.001956, -0.001743, -0.002319, 0.00315]"
01,Language,taskvec_a0p25,18,layer_18,mean_repr,mean_repr,765,0.07763029171291856,0.10393566746890681,0.0023979910448017616,[0.00112]
01,Language,taskvec_a0p25,18,layer_18,mean_rdm,mean_rdm,765,0.06869707699096002,0.10175560060394503,0.0019133263002107936,[0.001098]
01,Language,taskvec_a0p25,18,layer_18,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.07343042451685032,0.10533217647782529,0.0030434106579252385,"[-0.000114, -0.001968, 0.003332]"
01,Language,taskvec_a0p25,18,layer_18,single_triplet,single_triplet,765,0.06541964250435532,0.10008231471884203,0.0015920719726217891,[0.000977]
01,Language,taskvec_a0p25,18,layer_18,single_pairwise,single_pairwise,765,0.0574795830687799,0.07787674664140669,0.001088230127505696,[0.000655]
01,Language,taskvec_a0p25,18,layer_18,single_feature_listing,single_feature_listing,765,0.0806500783467712,0.12003281867201243,0.00294158939725786,[0.00162]
01,Language,taskvec_a0p25,18,layer_18,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.06681777790885648,0.10814682522770566,0.0027258881435868743,"[-0.000835, 0.00016, -0.001698, 0.003666]"
01,Language,taskvec_a0p25,19,layer_19,mean_repr,mean_repr,765,0.07294474534920145,0.09593213578953377,0.001952422802163234,[0.001034]
01,Language,taskvec_a0p25,19,layer_19,mean_rdm,mean_rdm,765,0.06249845957860982,0.09219449539415508,0.0014992742501730438,[0.001036]
01,Language,taskvec_a0p25,19,layer_19,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.06790170844424222,0.09852066699849871,0.002748147210491214,"[0.000648, -0.002186, 0.00285]"
01,Language,taskvec_a0p25,19,layer_19,single_triplet,single_triplet,765,0.06997278107757865,0.09606226863224887,0.001492844864943832,[0.000871]
01,Language,taskvec_a0p25,19,layer_19,single_pairwise,single_pairwise,765,0.039285948291688674,0.05524143193837895,0.0002958165408792901,[0.0005]
01,Language,taskvec_a0p25,19,layer_19,single_feature_listing,single_feature_listing,765,0.06766361405463311,0.11145847154084522,0.0022279119766888122,[0.001577]
01,Language,taskvec_a0p25,19,layer_19,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.06049652659514933,0.10043593832212529,0.00237433312079649,"[9e-06, 0.000664, -0.002202, 0.002848]"
01,Language,taskvec_a0p25,20,layer_20,mean_repr,mean_repr,765,0.0782357286600237,0.10897324248961954,0.0027559602657221127,[0.001379]
01,Language,taskvec_a0p25,20,layer_20,mean_rdm,mean_rdm,765,0.0724497991914485,0.10669568990911608,0.002406854856832119,[0.001342]
01,Language,taskvec_a0p25,20,layer_20,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.06056364023336772,0.10991719477013394,0.0023037980045985673,"[0.000451, -0.001722, 0.002796]"
01,Language,taskvec_a0p25,20,layer_20,single_triplet,single_triplet,765,0.0848951651573553,0.11045576515297108,0.0026523844979505773,[0.001141]
01,Language,taskvec_a0p25,20,layer_20,single_pairwise,single_pairwise,765,0.04633695527115521,0.07355033219390035,0.0006985429238492991,[0.000845]
01,Language,taskvec_a0p25,20,layer_20,single_feature_listing,single_feature_listing,765,0.06416217013991507,0.10952465193150106,0.0023424809294060323,[0.001789]
01,Language,taskvec_a0p25,20,layer_20,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.05179239016693992,0.09611995058436482,0.001695646885648161,"[0.002808, -0.000665, -0.002742, 0.001941]"
01,Language,taskvec_a0p25,21,layer_21,mean_repr,mean_repr,765,0.0778125606342289,0.1025200472927678,0.0026607171858892276,[0.00129]
01,Language,taskvec_a0p25,21,layer_21,mean_rdm,mean_rdm,765,0.07018440837549836,0.10790604596383137,0.0022663854607845035,[0.001311]
01,Language,taskvec_a0p25,21,layer_21,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.06388253941370904,0.10810407303735951,0.0026501977456725445,"[0.000824, -0.002209, 0.002903]"
01,Language,taskvec_a0p25,21,layer_21,single_triplet,single_triplet,765,0.08023861513834318,0.1155168203735228,0.0023255999707618713,[0.001123]
01,Language,taskvec_a0p25,21,layer_21,single_pairwise,single_pairwise,765,0.043200892488173534,0.0762473387096558,0.0005499277906830802,[0.00073]
01,Language,taskvec_a0p25,21,layer_21,single_feature_listing,single_feature_listing,765,0.06479200145028631,0.10548793383086696,0.0024210646858116025,[0.001772]
01,Language,taskvec_a0p25,21,layer_21,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.05354527032863476,0.09399011419257464,0.0018652440807190862,"[0.001607, 8.5e-05, -0.002773, 0.002472]"
01,Language,taskvec_a0p25,22,layer_22,mean_repr,mean_repr,765,0.07582951643951416,0.11212736239356512,0.002671497988026905,[0.001309]
01,Language,taskvec_a0p25,22,layer_22,mean_rdm,mean_rdm,765,0.06918369626085678,0.1155895929106951,0.0023770566455030284,[0.001357]
01,Language,taskvec_a0p25,22,layer_22,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.05999432490456082,0.08579665021176407,0.0021882071646671664,"[0.000764, -0.001651, 0.002394]"
01,Language,taskvec_a0p25,22,layer_22,single_triplet,single_triplet,765,0.07531505302965337,0.1053976315554587,0.0023258803235288728,[0.001179]
01,Language,taskvec_a0p25,22,layer_22,single_pairwise,single_pairwise,765,0.0499057770506455,0.07453765315402609,0.000985367574393825,[0.000922]
01,Language,taskvec_a0p25,22,layer_22,single_feature_listing,single_feature_listing,765,0.06684799875507501,0.10959123277214049,0.0024320898611969177,[0.001626]
01,Language,taskvec_a0p25,22,layer_22,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.04302888518924358,0.07638956010274463,0.0009658566881689534,"[0.002255, -0.000195, -0.002554, 0.001847]"
01,Language,taskvec_a0p25,23,layer_23,mean_repr,mean_repr,765,0.09369943911785068,0.11851754166596305,0.0035235330298087897,[0.001364]
01,Language,taskvec_a0p25,23,layer_23,mean_rdm,mean_rdm,765,0.08459821956694803,0.11851502210114016,0.0031541638123551152,[0.001376]
01,Language,taskvec_a0p25,23,layer_23,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.052995208557144305,0.08267536506215953,0.0015287311155328664,"[0.000574, -0.000549, 0.001521]"
01,Language,taskvec_a0p25,23,layer_23,single_triplet,single_triplet,765,0.09367851374775013,0.12040236378066599,0.0031093719540218334,[0.001163]
01,Language,taskvec_a0p25,23,layer_23,single_pairwise,single_pairwise,765,0.08047701200798943,0.10458539354664398,0.0023051690135891256,[0.001077]
01,Language,taskvec_a0p25,23,layer_23,single_feature_listing,single_feature_listing,765,0.057620284438743764,0.08572441375221365,0.0017017565306053362,[0.001501]
01,Language,taskvec_a0p25,23,layer_23,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.04582893856251327,0.08026660748369721,0.001124880575605336,"[0.003261, -0.000931, -0.001715, 0.000686]"
01,Language,taskvec_a0p25,24,layer_24,mean_repr,mean_repr,765,0.08563353873887655,0.12105348366022006,0.00300351764249962,[0.001353]
01,Language,taskvec_a0p25,24,layer_24,mean_rdm,mean_rdm,765,0.07744185862808509,0.11918887167186258,0.002699791636025517,[0.001369]
01,Language,taskvec_a0p25,24,layer_24,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.02008879337246279,0.041485117279041535,-0.0007485370845032868,"[0.000204, 0.000337, 0.000989]"
01,Language,taskvec_a0p25,24,layer_24,single_triplet,single_triplet,765,0.07533761583435812,0.09235909802795805,0.0021202098616200926,[0.001148]
01,Language,taskvec_a0p25,24,layer_24,single_pairwise,single_pairwise,765,0.07567234755682917,0.11069474855681204,0.0021572031249926793,[0.001225]
01,Language,taskvec_a0p25,24,layer_24,single_feature_listing,single_feature_listing,765,0.048782352983786095,0.0821853633118661,0.0011055006561998537,[0.001355]
01,Language,taskvec_a0p25,24,layer_24,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.008448205526354618,0.03924251695948567,-0.001708914082101165,"[0.001911, -0.0007, -0.000357, 0.000526]"
01,Language,taskvec_a0p25,25,layer_25,mean_repr,mean_repr,765,0.08655761409903513,0.11082812466913959,0.002926485662430367,[0.00122]
01,Language,taskvec_a0p25,25,layer_25,mean_rdm,mean_rdm,765,0.07898929303818852,0.10906555505610989,0.0027043749529938044,[0.001291]
01,Language,taskvec_a0p25,25,layer_25,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.04824697434905176,0.0668698936931272,0.0011521034792401075,"[-7.2e-05, 0.000547, 0.000986]"
01,Language,taskvec_a0p25,25,layer_25,single_triplet,single_triplet,765,0.08636664024125747,0.11189060371185505,0.0023921660469954364,[0.001009]
01,Language,taskvec_a0p25,25,layer_25,single_pairwise,single_pairwise,765,0.08829730806358536,0.10522246819250439,0.002744589090849958,[0.001193]
01,Language,taskvec_a0p25,25,layer_25,single_feature_listing,single_feature_listing,765,0.045989656363087036,0.07544981603156212,0.0009351918702830142,[0.001335]
01,Language,taskvec_a0p25,25,layer_25,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.039964493119949374,0.07015119801286747,0.0006343227540682728,"[-0.000462, 0.000151, 0.000684, 0.001111]"
01,Language,taskvec_a0p25,26,layer_26,mean_repr,mean_repr,765,0.07027147662730569,0.1008676148271565,0.002212497516303036,[0.001236]
01,Language,taskvec_a0p25,26,layer_26,mean_rdm,mean_rdm,765,0.06592577184567223,0.10480414002025838,0.002074183468378732,[0.001342]
01,Language,taskvec_a0p25,26,layer_26,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.02914217655555011,0.05161607300090624,-0.0001514251238652342,"[4.8e-05, 0.000221, 0.00125]"
01,Language,taskvec_a0p25,26,layer_26,single_triplet,single_triplet,765,0.06904198611714368,0.09464206499244265,0.0017150137276100708,[0.00101]
01,Language,taskvec_a0p25,26,layer_26,single_pairwise,single_pairwise,765,0.06568766949142121,0.08497559372606917,0.0017782438338377338,[0.001169]
01,Language,taskvec_a0p25,26,layer_26,single_feature_listing,single_feature_listing,765,0.04184618075778539,0.07392237006349572,0.0006839815973910257,[0.001441]
01,Language,taskvec_a0p25,26,layer_26,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.020881772269689975,0.05840056416808929,-0.0007434541750452883,"[-0.001431, 0.000741, 0.000717, 0.0016]"
01,Language,taskvec_a0p25,27,layer_27,mean_repr,mean_repr,765,0.06378865871259318,0.09249065147637116,0.0018661132719458573,[0.001114]
01,Language,taskvec_a0p25,27,layer_27,mean_rdm,mean_rdm,765,0.05914082685969972,0.09827573313305472,0.0017048619430992673,[0.001273]
01,Language,taskvec_a0p25,27,layer_27,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.03288806295492004,0.06085049250791317,8.353205831868049e-05,"[-0.000136, 0.000249, 0.001337]"
01,Language,taskvec_a0p25,27,layer_27,single_triplet,single_triplet,765,0.05109486595809845,0.08194396755872663,0.0010449224562585346,[0.000877]
01,Language,taskvec_a0p25,27,layer_27,single_pairwise,single_pairwise,765,0.06487208679703313,0.07008737797198084,0.001776258421382515,[0.001124]
01,Language,taskvec_a0p25,27,layer_27,single_feature_listing,single_feature_listing,765,0.045992803449935435,0.07236857588031316,0.000911059229129596,[0.001431]
01,Language,taskvec_a0p25,27,layer_27,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.021091013664280206,0.059060100466307115,-0.0007751579205048653,"[-0.003738, 0.001586, 0.001655, 0.002284]"
01,Language,taskvec_a0p25,28,layer_28,mean_repr,mean_repr,765,0.052273287672210095,0.08308648299039108,0.0012493774458459672,[0.001044]
01,Language,taskvec_a0p25,28,layer_28,mean_rdm,mean_rdm,765,0.049380913652164196,0.08587724948221602,0.001137885323795551,[0.001263]
01,Language,taskvec_a0p25,28,layer_28,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.029896756376326685,0.06139914115004196,-0.00016860034561072546,"[0.000179, -0.000358, 0.001622]"
01,Language,taskvec_a0p25,28,layer_28,single_triplet,single_triplet,765,0.03345348466879919,0.07438824832080386,0.00013194769172464316,[0.000883]
01,Language,taskvec_a0p25,28,layer_28,single_pairwise,single_pairwise,765,0.06137894711925038,0.06716969510317217,0.0015483137096035104,[0.000989]
01,Language,taskvec_a0p25,28,layer_28,single_feature_listing,single_feature_listing,765,0.049008507071044774,0.07310297541842868,0.0010811506639203383,[0.001468]
01,Language,taskvec_a0p25,28,layer_28,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.024362518104618494,0.06563836257234702,-0.0005989680442755052,"[-0.004485, 0.00218, 0.001375, 0.002765]"
01,Language,taskvec_a0p25,29,layer_29,mean_repr,mean_repr,765,0.047404739076733496,0.08402413635884823,0.0009571556481018373,[0.001031]
01,Language,taskvec_a0p25,29,layer_29,mean_rdm,mean_rdm,765,0.04228093807857639,0.08165949796866787,0.0007074085714927625,[0.001254]
01,Language,taskvec_a0p25,29,layer_29,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.03945764684475536,0.07217215703965071,0.000544967321770895,"[0.000135, -0.00057, 0.001865]"
01,Language,taskvec_a0p25,29,layer_29,single_triplet,single_triplet,765,0.02725922344180684,0.06863769006297035,-0.00016764454378259686,[0.000822]
01,Language,taskvec_a0p25,29,layer_29,single_pairwise,single_pairwise,765,0.053924717879235466,0.06744365757184177,0.0011456493828200243,[0.00095]
01,Language,taskvec_a0p25,29,layer_29,single_feature_listing,single_feature_listing,765,0.04912701354781605,0.07610434000401523,0.0011199664716112778,[0.001514]
01,Language,taskvec_a0p25,29,layer_29,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.03674412072400462,0.07851320479800193,0.00037258669703532643,"[-0.003793, 0.001824, 0.000874, 0.002877]"
01,Language,taskvec_a0p25,30,layer_30,mean_repr,mean_repr,765,0.05254049797959723,0.08373342146449436,0.001236389596041887,[0.001035]
01,Language,taskvec_a0p25,30,layer_30,mean_rdm,mean_rdm,765,0.04787963611037388,0.08722840632432213,0.0010302513720846784,[0.001263]
01,Language,taskvec_a0p25,30,layer_30,all_single_formats,"single_triplet,single_pairwise,single_feature_listing",765,0.054751348907700066,0.08897612658722533,0.0014798826346396066,"[-0.00012, -0.000396, 0.00192]"
01,Language,taskvec_a0p25,30,layer_30,single_triplet,single_triplet,765,0.02404390816178313,0.05195307819791075,-0.0003450127969386596,[0.000724]
01,Language,taskvec_a0p25,30,layer_30,single_pairwise,single_pairwise,765,0.05480880691566916,0.0660426187070183,0.0011999039199636075,[0.000985]
01,Language,taskvec_a0p25,30,layer_30,single_feature_listing,single_feature_listing,765,0.06532363471681668,0.09612171964051708,0.0020580271803086747,[0.001547]
01,Language,taskvec_a0p25,30,layer_30,mean_repr_plus_single_formats,"mean_repr,single_triplet,single_pairwise,single_feature_listing",765,0.05294598430955951,0.10608807272857879,0.0015199944422101819,"[-0.004428, 0.001679, 0.001306, 0.003294]"
01,Language,taskvec_a0p25,31,layer_31,mean_repr,mean_repr,765,0.042735222241188905,0.07123203771413285,0.0007203639031648779,[0.001136]
01,Language,taskvec_a0p25,31,layer_31,mean_rdm,mean_rdm,765,0.03989749646507248,0.07923564980514919,0.0005492527853607765,[0.001366]
